2.5 0.25 0.000678887
2.5 0.75 0.000678887
2.5 1.25 0
2.5 1.75 0
2.5 2.25 0
2.5 2.75 0
2.5 3.25 0
2.5 3.75 0
2.5 4.25 0
7.5 0.25 0.0169722
7.5 0.75 0.0257977
7.5 1.25 0.0162933
7.5 1.75 0.00882553
7.5 2.25 0.000678887
7.5 2.75 0.000678887
7.5 3.25 0
7.5 3.75 0
7.5 4.25 0
12.5 0.25 0.0230821
12.5 0.75 0.0400543
12.5 1.25 0.0319077
12.5 1.75 0.0203666
12.5 2.25 0.00746775
12.5 2.75 0
12.5 3.25 0
12.5 3.75 0
12.5 4.25 0
17.5 0.25 0.0156144
17.5 0.75 0.0271555
17.5 1.25 0.0312288
17.5 1.75 0.01222
17.5 2.25 0.00814664
17.5 2.75 0.00203666
17.5 3.25 0
17.5 3.75 0
17.5 4.25 0
22.5 0.25 0.0101833
22.5 0.75 0.0257977
22.5 1.25 0.0210455
22.5 1.75 0.0203666
22.5 2.25 0.00814664
22.5 2.75 0.00271555
22.5 3.25 0.000678887
22.5 3.75 0
22.5 4.25 0
27.5 0.25 0.00746775
27.5 0.75 0.0183299
27.5 1.25 0.023761
27.5 1.75 0.0128988
27.5 2.25 0.0101833
27.5 2.75 0.00543109
27.5 3.25 0
27.5 3.75 0
27.5 4.25 0
32.5 0.25 0.00407332
32.5 0.75 0.0101833
32.5 1.25 0.0108622
32.5 1.75 0.0115411
32.5 2.25 0.00407332
32.5 2.75 0.00339443
32.5 3.25 0
32.5 3.75 0
32.5 4.25 0
37.5 0.25 0.00610998
37.5 0.75 0.0156144
37.5 1.25 0.01222
37.5 1.75 0.0149355
37.5 2.25 0.00678887
37.5 2.75 0.00407332
37.5 3.25 0.00135777
37.5 3.75 0
37.5 4.25 0
42.5 0.25 0.00543109
42.5 0.75 0.0149355
42.5 1.25 0.0162933
42.5 1.75 0.00610998
42.5 2.25 0.00475221
42.5 2.75 0.00271555
42.5 3.25 0.00135777
42.5 3.75 0
42.5 4.25 0
47.5 0.25 0.00203666
47.5 0.75 0.00814664
47.5 1.25 0.0128988
47.5 1.75 0.00950441
47.5 2.25 0.00746775
47.5 2.75 0.00203666
47.5 3.25 0
47.5 3.75 0
47.5 4.25 0
52.5 0.25 0.00543109
52.5 0.75 0.0128988
52.5 1.25 0.00950441
52.5 1.75 0.0128988
52.5 2.25 0.00543109
52.5 2.75 0.000678887
52.5 3.25 0
52.5 3.75 0
52.5 4.25 0
57.5 0.25 0.00543109
57.5 0.75 0.00814664
57.5 1.25 0.0115411
57.5 1.75 0.00610998
57.5 2.25 0.000678887
57.5 2.75 0.000678887
57.5 3.25 0.00135777
57.5 3.75 0.000678887
57.5 4.25 0
62.5 0.25 0.00407332
62.5 0.75 0.00407332
62.5 1.25 0.00814664
62.5 1.75 0.00746775
62.5 2.25 0.00203666
62.5 2.75 0.00203666
62.5 3.25 0.000678887
62.5 3.75 0
62.5 4.25 0.000678887
67.5 0.25 0.00475221
67.5 0.75 0.00746775
67.5 1.25 0.00203666
67.5 1.75 0.00678887
67.5 2.25 0.00271555
67.5 2.75 0.00135777
67.5 3.25 0.00135777
67.5 3.75 0
67.5 4.25 0
72.5 0.25 0.00203666
72.5 0.75 0.00339443
72.5 1.25 0.00475221
72.5 1.75 0.00339443
72.5 2.25 0.00203666
72.5 2.75 0.00135777
72.5 3.25 0
72.5 3.75 0
72.5 4.25 0
77.5 0.25 0.00271555
77.5 0.75 0.00950441
77.5 1.25 0.00475221
77.5 1.75 0.00543109
77.5 2.25 0.00339443
77.5 2.75 0.00135777
77.5 3.25 0
77.5 3.75 0
77.5 4.25 0
82.5 0.25 0.00339443
82.5 0.75 0.00475221
82.5 1.25 0.00746775
82.5 1.75 0.00678887
82.5 2.25 0
82.5 2.75 0.000678887
82.5 3.25 0
82.5 3.75 0
82.5 4.25 0
87.5 0.25 0.00339443
87.5 0.75 0.00475221
87.5 1.25 0.00475221
87.5 1.75 0.00203666
87.5 2.25 0.00135777
87.5 2.75 0
87.5 3.25 0
87.5 3.75 0
87.5 4.25 0.000678887
92.5 0.25 0.000678887
92.5 0.75 0.00475221
92.5 1.25 0.00407332
92.5 1.75 0.00339443
92.5 2.25 0.00475221
92.5 2.75 0.000678887
92.5 3.25 0
92.5 3.75 0.000678887
92.5 4.25 0
97.5 0.25 0.00271555
97.5 0.75 0.00135777
97.5 1.25 0.00271555
97.5 1.75 0.00339443
97.5 2.25 0.00203666
97.5 2.75 0
97.5 3.25 0
97.5 3.75 0.00135777
97.5 4.25 0
102.5 0.25 0.00135777
102.5 0.75 0.00135777
102.5 1.25 0.00475221
102.5 1.75 0
102.5 2.25 0.00407332
102.5 2.75 0.000678887
102.5 3.25 0.000678887
102.5 3.75 0
102.5 4.25 0
107.5 0.25 0.00135777
107.5 0.75 0.00271555
107.5 1.25 0.00135777
107.5 1.75 0.00203666
107.5 2.25 0.00135777
107.5 2.75 0
107.5 3.25 0
107.5 3.75 0
107.5 4.25 0
112.5 0.25 0.00203666
112.5 0.75 0.00135777
112.5 1.25 0.00135777
112.5 1.75 0.00135777
112.5 2.25 0.000678887
112.5 2.75 0
112.5 3.25 0
112.5 3.75 0.000678887
112.5 4.25 0
117.5 0.25 0.000678887
117.5 0.75 0.00475221
117.5 1.25 0.00203666
117.5 1.75 0.00407332
117.5 2.25 0.00135777
117.5 2.75 0
117.5 3.25 0
117.5 3.75 0
117.5 4.25 0
122.5 0.25 0.000678887
122.5 0.75 0.00407332
122.5 1.25 0.00203666
122.5 1.75 0.00203666
122.5 2.25 0.000678887
122.5 2.75 0.000678887
122.5 3.25 0
122.5 3.75 0
122.5 4.25 0
127.5 0.25 0
127.5 0.75 0.00135777
127.5 1.25 0.000678887
127.5 1.75 0
127.5 2.25 0
127.5 2.75 0
127.5 3.25 0
127.5 3.75 0.000678887
127.5 4.25 0
132.5 0.25 0
132.5 0.75 0.00135777
132.5 1.25 0.00135777
132.5 1.75 0.00203666
132.5 2.25 0
132.5 2.75 0.000678887
132.5 3.25 0.00135777
132.5 3.75 0
132.5 4.25 0
137.5 0.25 0.00203666
137.5 0.75 0.00203666
137.5 1.25 0
137.5 1.75 0
137.5 2.25 0
137.5 2.75 0.000678887
137.5 3.25 0
137.5 3.75 0
137.5 4.25 0
142.5 0.25 0.000678887
142.5 0.75 0
142.5 1.25 0.00203666
142.5 1.75 0.00203666
142.5 2.25 0.00135777
142.5 2.75 0
142.5 3.25 0
142.5 3.75 0
142.5 4.25 0
147.5 0.25 0
147.5 0.75 0.00135777
147.5 1.25 0
147.5 1.75 0.00135777
147.5 2.25 0.000678887
147.5 2.75 0.000678887
147.5 3.25 0
147.5 3.75 0
147.5 4.25 0
152.5 0.25 0.000678887
152.5 0.75 0.00271555
152.5 1.25 0.000678887
152.5 1.75 0
152.5 2.25 0
152.5 2.75 0
152.5 3.25 0
152.5 3.75 0
152.5 4.25 0
157.5 0.25 0.000678887
157.5 0.75 0
157.5 1.25 0.000678887
157.5 1.75 0
157.5 2.25 0
157.5 2.75 0
157.5 3.25 0
157.5 3.75 0
157.5 4.25 0
162.5 0.25 0
162.5 0.75 0
162.5 1.25 0
162.5 1.75 0
162.5 2.25 0
162.5 2.75 0
162.5 3.25 0
162.5 3.75 0
162.5 4.25 0
167.5 0.25 0.000678887
167.5 0.75 0
167.5 1.25 0
167.5 1.75 0
167.5 2.25 0
167.5 2.75 0.000678887
167.5 3.25 0
167.5 3.75 0
167.5 4.25 0
172.5 0.25 0
172.5 0.75 0
172.5 1.25 0.000678887
172.5 1.75 0
172.5 2.25 0
172.5 2.75 0
172.5 3.25 0
172.5 3.75 0
172.5 4.25 0
177.5 0.25 0
177.5 0.75 0.00135777
177.5 1.25 0
177.5 1.75 0.000678887
177.5 2.25 0
177.5 2.75 0
177.5 3.25 0
177.5 3.75 0
177.5 4.25 0
182.5 0.25 0
182.5 0.75 0
182.5 1.25 0.000678887
182.5 1.75 0
182.5 2.25 0
182.5 2.75 0
182.5 3.25 0
182.5 3.75 0
182.5 4.25 0
187.5 0.25 0
187.5 0.75 0
187.5 1.25 0.000678887
187.5 1.75 0.000678887
187.5 2.25 0
187.5 2.75 0
187.5 3.25 0
187.5 3.75 0
187.5 4.25 0
192.5 0.25 0
192.5 0.75 0
192.5 1.25 0
192.5 1.75 0
192.5 2.25 0.000678887
192.5 2.75 0
192.5 3.25 0
192.5 3.75 0
192.5 4.25 0
197.5 0.25 0
197.5 0.75 0
197.5 1.25 0
197.5 1.75 0
197.5 2.25 0
197.5 2.75 0
197.5 3.25 0
197.5 3.75 0
197.5 4.25 0
202.5 0.25 0
202.5 0.75 0
202.5 1.25 0
202.5 1.75 0
202.5 2.25 0
202.5 2.75 0
202.5 3.25 0
202.5 3.75 0
202.5 4.25 0
207.5 0.25 0
207.5 0.75 0
207.5 1.25 0
207.5 1.75 0
207.5 2.25 0
207.5 2.75 0
207.5 3.25 0
207.5 3.75 0
207.5 4.25 0
212.5 0.25 0
212.5 0.75 0.000678887
212.5 1.25 0
212.5 1.75 0
212.5 2.25 0
