2.5 0.25 0.00540806
2.5 0.75 0.0050803
2.5 1.25 0.00131105
2.5 1.75 0.000163881
2.5 2.25 0
2.5 2.75 0
2.5 3.25 0
2.5 3.75 0
2.5 4.25 0
7.5 0.25 0.0245821
7.5 0.75 0.0362176
7.5 1.25 0.0198296
7.5 1.75 0.00458866
7.5 2.25 0.000983284
7.5 2.75 0.000163881
7.5 3.25 0
7.5 3.75 0
7.5 4.25 0
12.5 0.25 0.0235988
12.5 0.75 0.0373648
12.5 1.25 0.0321206
12.5 1.75 0.0144215
12.5 2.25 0.0050803
12.5 2.75 0.00131105
12.5 3.25 0
12.5 3.75 0
12.5 4.25 0
17.5 0.25 0.0145854
17.5 0.75 0.0339233
17.5 1.25 0.0280236
17.5 1.75 0.0136021
17.5 2.25 0.00803015
17.5 2.75 0.00294985
17.5 3.25 0.000163881
17.5 3.75 0.000655523
17.5 4.25 0
22.5 0.25 0.0101606
22.5 0.75 0.0213045
22.5 1.25 0.0209767
22.5 1.75 0.0142576
22.5 2.25 0.00606359
22.5 2.75 0.00294985
22.5 3.25 0.00131105
22.5 3.75 0.000163881
22.5 4.25 0
27.5 0.25 0.00786627
27.5 0.75 0.0185185
27.5 1.25 0.0167158
27.5 1.75 0.00966896
27.5 2.25 0.00688299
27.5 2.75 0.00327761
27.5 3.25 0.000819403
27.5 3.75 0.000163881
27.5 4.25 0
32.5 0.25 0.00688299
32.5 0.75 0.0155687
32.5 1.25 0.0175352
32.5 1.75 0.0127827
32.5 2.25 0.00639135
32.5 2.75 0.00180269
32.5 3.25 0.000491642
32.5 3.75 0
32.5 4.25 0
37.5 0.25 0.00557194
37.5 0.75 0.0127827
37.5 1.25 0.015077
37.5 1.75 0.00819403
37.5 2.25 0.00524418
37.5 2.75 0.00180269
37.5 3.25 0.00114716
37.5 3.75 0
37.5 4.25 0.000163881
42.5 0.25 0.00704687
42.5 0.75 0.0136021
42.5 1.25 0.00966896
42.5 1.75 0.00688299
42.5 2.25 0.00573582
42.5 2.75 0.00245821
42.5 3.25 0.000163881
42.5 3.75 0.000163881
42.5 4.25 0.000163881
47.5 0.25 0.00491642
47.5 0.75 0.0117994
47.5 1.25 0.0101606
47.5 1.75 0.00835792
47.5 2.25 0.00540806
47.5 2.75 0.00147493
47.5 3.25 0.00114716
