2.5 0.25 0.000571755
2.5 0.75 0.00114351
2.5 1.25 0
2.5 1.75 0
2.5 2.25 0
2.5 2.75 0
2.5 3.25 0
2.5 3.75 0
2.5 4.25 0
7.5 0.25 0.0217267
7.5 0.75 0.0263007
7.5 1.25 0.0194397
7.5 1.75 0.00457404
7.5 2.25 0.00114351
7.5 2.75 0
7.5 3.25 0
7.5 3.75 0
7.5 4.25 0
12.5 0.25 0.0188679
12.5 0.75 0.0371641
12.5 1.25 0.0268725
12.5 1.75 0.0148656
12.5 2.25 0.00686106
12.5 2.75 0.00114351
12.5 3.25 0
12.5 3.75 0
12.5 4.25 0
17.5 0.25 0.0142939
17.5 0.75 0.0228702
17.5 1.25 0.0211549
17.5 1.75 0.0217267
17.5 2.25 0.00686106
17.5 2.75 0.00114351
17.5 3.25 0.000571755
17.5 3.75 0
17.5 4.25 0
22.5 0.25 0.00628931
22.5 0.75 0.0182962
22.5 1.25 0.023442
22.5 1.75 0.0154374
22.5 2.25 0.00571755
22.5 2.75 0.00171527
22.5 3.25 0.00114351
22.5 3.75 0.000571755
22.5 4.25 0
27.5 0.25 0.0131504
27.5 0.75 0.0194397
27.5 1.25 0.0188679
27.5 1.75 0.0102916
27.5 2.25 0.00857633
27.5 2.75 0.00285878
27.5 3.25 0
27.5 3.75 0
27.5 4.25 0
32.5 0.25 0.00457404
32.5 0.75 0.0165809
32.5 1.25 0.0171527
32.5 1.75 0.0177244
32.5 2.25 0.00686106
32.5 2.75 0.00400229
32.5 3.25 0.00171527
32.5 3.75 0.000571755
32.5 4.25 0
37.5 0.25 0.00457404
37.5 0.75 0.0182962
37.5 1.25 0.0154374
37.5 1.75 0.00857633
37.5 2.25 0.00571755
37.5 2.75 0.00400229
37.5 3.25 0.00114351
37.5 3.75 0
37.5 4.25 0
42.5 0.25 0.00686106
42.5 0.75 0.0188679
42.5 1.25 0.0137221
42.5 1.75 0.00800457
42.5 2.25 0.00171527
42.5 2.75 0.00285878
42.5 3.25 0.00114351
42.5 3.75 0.000571755
42.5 4.25 0
47.5 0.25 0.00628931
47.5 0.75 0.00914808
47.5 1.25 0.0120069
47.5 1.75 0.00800457
47.5 2.25 0.00285878
47.5 2.75 0.00285878
47.5 3.25 0.00228702
47.5 3.75 0.000571755
47.5 4.25 0
52.5 0.25 0.00628931
52.5 0.75 0.0108634
52.5 1.25 0.00800457
52.5 1.75 0.00800457
52.5 2.25 0.00457404
52.5 2.75 0.00114351
52.5 3.25 0
52.5 3.75 0.000571755
52.5 4.25 0
57.5 0.25 0.00571755
57.5 0.75 0.00628931
57.5 1.25 0.00971984
57.5 1.75 0.0051458
57.5 2.25 0.00571755
57.5 2.75 0.00228702
57.5 3.25 0.00114351
57.5 3.75 0.000571755
57.5 4.25 0
62.5 0.25 0.00400229
62.5 0.75 0.0102916
62.5 1.25 0.0108634
62.5 1.75 0.00343053
62.5 2.25 0.00228702
62.5 2.75 0.00400229
62.5 3.25 0.00114351
62.5 3.75 0
62.5 4.25 0
67.5 0.25 0.00228702
67.5 0.75 0.0108634
67.5 1.25 0.00343053
67.5 1.75 0.00457404
67.5 2.25 0.00114351
67.5 2.75 0.00228702
67.5 3.25 0.000571755
67.5 3.75 0
67.5 4.25 0
72.5 0.25 0.00171527
72.5 0.75 0.0051458
72.5 1.25 0.00628931
