# channel, inverse QEq. factor, function parameters 
#  function: [0] * ([1] * TMath::Exp(-([3] - TMath::Abs(x))/[2]) + (1 - [1]) * TMath::Exp(-([3] + TMath::Abs(x))/[2]))
#
#  [3] was fixed and equals to the lenght of channels
#  [1], [2] were fit free parameters
#  [0] is a scale factor for attenuation curves to normalize them to 1 at the reference position (where the QEq factors are calculated)
#

QPositionFunction= [0]*([1]*TMath::Exp(-([3]-TMath::Abs(x))/[2])+(1-[1])*TMath::Exp(-([3]+TMath::Abs(x))/[2]))

101 1.35646 0.794559 1.17194 5083.44 1300
102 1.36654 1.31094 0.578745 1774.87 1300
103 1.39959 1.80363 0.529159 1281.14 1300
104 1.54428 1.62569 0.532492 1267.91 1300
105 1.42024 1.53116 0.538335 1477.49 1300
106 1.43343 1.59785 0.52041 1391.97 1300
107 1.39969 1.54993 0.525712 1485.7 1300
108 1.5311 1.4327 0.52368 1446.56 1300
109 1.0968 1.81655 0.521175 1647.91 1300
110 0.996198 2.06297 0.518182 1544.04 1300
111 1.33893 1.7425 0.450813 1333.64 1242
112 1.30006 1.72039 0.450463 1409.3 1242
113 1.32569 1.6218 0.537748 1495.19 1300
114 1.13488 1.8095 0.528866 1590.06 1300
115 1.47577 1.51499 0.517539 1417.65 1300
116 1.31528 1.69645 0.532257 1440.34 1300
117 1.25499 1.74076 0.538881 1464.6 1300
118 1.48407 1.76398 0.512502 1230.58 1300
119 1.52066 1.61026 0.54413 1307.7 1300
120 1.26431 1.49028 0.529337 1808.06 1300
121 1.3024 1.83175 0.56679 1293.72 1300
122 1.36213 1.4442 0.565424 1599.62 1300

151 1.50164 1.13962 0.640659 2163.75 1300
152 1.36832 1.82066 0.528908 1329.74 1300
153 1.36746 1.75915 0.535941 1367.68 1300
154 1.87572 1.24029 0.538691 1421.44 1300
155 1.49575 1.75352 0.505396 1235.28 1300
156 1.4514 1.68902 0.516524 1315.69 1300
157 1.35006 1.53511 0.540669 1585.4 1300
158 1.44503 1.7311 0.52748 1274.14 1300
159 1.43609 1.59164 0.533784 1410.67 1300
160 1.49745 1.79628 0.518488 1182.67 1300
161 0.886559 2.22942 0.557818 1510.43 1242
162 1.29691 1.751 0.502627 1329 1242
163 1.35262 1.53875 0.538087 1566.84 1300
164 1.35137 1.52577 0.557133 1566.15 1300
165 1.40909 1.4379 0.567952 1473.07 1300
166 1.39979 1.63973 0.522252 1410.74 1300
167 1.28828 1.76341 0.529089 1416.51 1300
168 1.60941 1.45527 0.53464 1376.86 1300
169 1.23345 1.79926 0.554201 1451.72 1300
170 0.986816 1.58329 0.565547 2427.27 1300
171 1.39665 1.44315 0.578967 1630.01 1300
172 1.48206 1.22535 0.57071 1883.66 1300

201 1.59023 1.22039 0.616094 1744.08 1300
202 1.50214 1.79186 0.520258 1218.47 1300
203 2.0374 1.58419 0.544382 1018.27 1300
204 1.63907 1.85805 0.529899 1051.03 1300
205 1.46738 1.55443 0.54441 1391.13 1300
206 1.47935 1.67109 0.502117 1299.98 1300
207 1.39051 1.68191 0.507663 1377.87 1300
208 1.45357 1.57418 0.533363 1386.68 1300
209 1.17152 1.95578 0.518942 1395.27 1300
210 1.36921 1.69312 0.542693 1357.84 1300
211 1.40071 1.82444 0.423299 1245.91 1242
212 1.25513 1.65901 0.467071 1556.17 1242
213 1.41965 1.68337 0.531446 1341.49 1300
214 1.48576 1.65429 0.526351 1298.74 1300
215 1.67503 1.62245 0.564718 1139.8 1300
216 1.51287 1.72354 0.557689 1194.13 1300
217 1.38377 1.97721 0.513749 1170.04 1300
218 1.28528 1.67984 0.575093 1490.28 1300
219 1.4202 1.62716 0.581543 1380.92 1300
220 1.44359 1.61023 0.543281 1418.87 1300
221 1.34323 1.50928 0.621018 1637.25 1300
222 1.45046 1.65479 0.52812 1378.21 1300

251 1.49165 0.865673 0.790418 3689.98 1300
252 1.37855 1.42157 0.614626 1720.81 1300
253 1.35021 1.45241 0.52155 1756.28 1300
254 1.42161 1.66625 0.54863 1398.21 1300
255 1.56657 1.61885 0.533572 1281.44 1300
256 1.48531 1.66988 0.51569 1329.36 1300
257 1.41831 1.88775 0.518161 1220.06 1300
258 1.39105 1.54022 0.538873 1560.89 1300
259 1.31539 1.47934 0.552817 1777.99 1300
260 1.26576 2.21721 0.504644 1110.25 1300
261 1.26046 1.81295 0.452636 1412.64 1242
262 1.33587 1.7054 0.467842 1408.24 1242
263 1.32287 1.46253 0.562053 1768.68 1300
264 1.28451 1.50118 0.558715 1779.4 1300
265 1.5716 1.64331 0.521413 1264.61 1300
266 1.42017 1.58205 0.542555 1456.26 1300
267 1.578 1.7604 0.512769 1172.95 1300
268 1.33289 1.80909 0.536778 1354.01 1300
269 1.44647 1.82427 0.535782 1235.39 1300
270 1.34873 1.37007 0.645825 1822.48 1300
271 1.37844 1.51709 0.59828 1593.58 1300
272 1.33177 1.12859 0.694502 2583.5 1300
