# Bad burst periods for the determination of bad bursts.
# Produced for 2017A, v1.0.2.
# The periods are read by NumberOfHitsMonitor.
# The line format: RunNumber FirstBadBurst LastBadBurst Detector1 Detector2 ...
#     or     : RunNumber FirstBadBurst all
#
 8240     380    1250   HAC IRC MUV0 MUV1 MUV2 SAC SAV
 8245       0    1600   HAC IRC MUV0 MUV1 MUV2 SAC SAV
 8246       0    1600   HAC IRC MUV0 MUV1 MUV2 SAC SAV
 8251    1020    1200   HAC IRC MUV0 MUV1 MUV2 SAC SAV
