REFSHAPE   500  1999     2    2015_03_08
*---  Made with calib-7 ( run 1587, 2015_02_23)
*---  This is the best calib run for the 2014 data
****
   21   32   47   11   8   2   2  10  10   2   2   9   6  10  12   2  12   8  10
   21   48   63   12   4  10  10  10  10   8   8   4   1   4   1  10   5   3   4
   21   64   79    4   1  12   1  10  12   2   5  11  11  10   4   4   8  11   8
   21   80   95    5  10  10   6  11   5   8   8   4   3   5  10   7  10   9   5
   21   96  111   10   9   6   8  11  11   6  11   3   4   8   6   5   4   9   4
   21  112  127    4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   22    0   15    4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   22   16   31    3   5   3   6   4   4   4   2  10  10   4  10   3   4   4   3
   22   32   47    8   6   3   4   5   4   4   6   4   5   2  11   3   2   6   4
   22   48   63    7   9   4  10   8   6   3  10   4   8   1   8   6   9  11   6
   22   64   79    3   3   3   3   3   4   3   5   3   5   3   4   4   3   3   1
   22   80   95   12   7  10   8   6   3   5   2   5   3   4   5   5   6   3   4
   22   96  111    3   5   3   4   6   4   4   4   5  10   3  11   7   8   5  10
   22  112  127    4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   23    0   15    4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   23   16   31    8   6  11  10   2   8   2   7   5   4   4   4   2   9   2   6
   23   32   47    4   5   5   3  12   4   7   1   4   1   6   6   5   5   5   4
   23   48   63    8   5  11   7  10   1   9   9  10  12   1   6   8   5   2   5
   23   64   79    4   2   5   3   4   3   3   3   5   5   6   5   4   4   4   2
   23   80   95    4   2  12  10   7  10   1   1  10  10   1   1   4   4   4   2
   23   96  111    7  11  10   7   5  11   6  10   9   7  12   5  10   4  11   7
   23  112  127    4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   24    0   15    4   4   4   4   4   4   4   4   4   4   4   4   4   4   6   4
   24   16   31    3   5   3   5   5   4   3   4   4   5   3   4   5   4   4   4
   24   32   47    4   5   4   4   4   4   5   4   4   3   4   4   4   5   3   4
   24   48   63    4   4   2   5   4   1   4   5   4   3   5   4   5   4   4   4
   24   64   79    4   5   3   4   5   5   4   4   4   3   4   3   4   3   4   3
   24   80   95    3   4   3   4   4   5   4   2   4   3   6   3   5   4   4   3
   24   96  111    5   3   4   4   4   6   2   2   1   9   4  10  12   3   7   9
   24  112  127    7  10   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   25    0   15    4   4   4   4   4   4   4   4   4   4   4   4   4   6   5   3
   25   16   31    4   6   4   3   5   3   5   3   5   5   3   3   5   3   6   5
   25   32   47    4   4   4   3   3   5   3   4   4   3   3   4   4   4   3   3
   25   48   63    6   4   5   4   4   3   4   2   5   3   4   2   4   4   5   3
   25   64   79    3   4   2   4   4   3   4   4   2   3   3   3   4   3   4   4
   25   80   95    3   3   4   4   3   2   3   6   5   4   3   3   3   4   3   3
   25   96  111    4   4   4   3   5   4   4   3   5   7   1   5   3   7   4   6
   25  112  127    5   5   7   4   4   4   4   4   4   4   4   4   4   4   4   4
   26    0   15    4   4   4   4   4   4   4   4   4   4   4   4   6   4   4   4
   26   16   31   10  12   4   9   7   5   9   8   1   4   1   4   4   5   4   4
   26   32   47    4   4   4   4   4  11   2   4   3   3   5   4   3   5   3   2
   26   48   63    7   5  11   6   6  10  11  10   3   4   4   3   5   4   4   3
   26   64   79    4   6   3   3   5   6   5   4   3   4   2   4   4   4   2   1
   26   80   95   10  11   1  12   4   9  10   2   3   4   3   4   5   5   4   3
   26   96  111    3   4   3   4   5   3   3   3   7  10   9   6   9   3   5   7
   26  112  127    5   4   6   5   4   4   4   4   4   4   4   4   4   4   4   4
   27    0   15    4   4   4   4   4   4   4   4   4   4   4  10   8   5  11   8
   27   16   31   11   7   6   6   3  12   7   9  10   9  11   5   3  10   7   5
   27   32   47    5  12   6  12   6  12  10   5   3   5   4   5   4   3   4   5
   27   48   63    3   5   4   5   2   6   2   3   6   4   5   4   3   4   4   4
   27   64   79    5   4   5   5   4   5   4   5   3   5   4   3   4   1   6   4
   27   80   95    1   3   5   3   5   5   4   3   5   4   5   3   4   5   3   2
   27   96  111    9   9   1  12   8   7   9   3   8   4  11   7   9   8   8   7
   27  112  127    8   4  10  11   7   4   4   4   4   4   4   4   4   4   4   4
   28    0   15    4   4   4   4   4   4   4   4   4   4   3   4   4   5   4   3
   28   16   31    1   3   3   3   4   3   4   2  10  10  10   4   7   4   5   4
   28   32   47    3   4   4   3   4   4   4   4   4   3   3   4   3   2   4   4
   28   48   63    5   3   3   4   3   4   3   4   3   4   3   5   4   3   4   3
   28   64   79    4   5   5   4   4   3   4   4   3   4   3   5   4   4   2   4
   28   80   95    4   4   4   4   4   3   4   2   4   4   5   5   8   5   4   7
   28   96  111    3   4   4   3   4   5   2   9  11   4  11   9  10  11  10   4
   28  112  127    9   4   1  11   5  11   4   4   4   4   4   4   4   4   4   4
   29    0   15    4   4   4   4   4   4   4   4   4   4   4   3   4   5   3   1
   29   16   31   12  11   6  10  10   7   4   6   4   4   6   3   6   3   6   3
   29   32   47    3   4   4   2   5   3   4   1  10   7   5  10   2  10  10   5
   29   48   63    4   4   6   5   5   4   5   4   4   4   4   3   3   3   7   4
   29   64   79    5   6   4   4   5   4   5   3   4   4   3   4   4   3   4   1
   29   80   95   11  11   3   9   3   6  12   7   4   4   4   4   4   4   3   3
   29   96  111    9   3   5   4   4   6   4   3   8  12   5   6  12   6   4  10
   29  112  127   11   6   7   5  10   5   7   4   4   4   4   4   4   4   4   4
   30    0   15    4   4   4   4   4   4   4   4   4   4   3   4   5   1  10  12
   30   16   31    2   7   3   3   5   4   3   2   5   4   2   5   4   5   3   7
   30   32   47    4   3   3   4   3   5   3   6   4   3   5   7   3   4   7   4
   30   48   63    5   6   4   4   5   5   3   4   5   5   3   5   1   2   3   4
   30   64   79    5   4   3   5   4   5   3   4   3   4   3   3   4   6   4   3
   30   80   95    7  10   9   6   6   6  10  11   1   5   4   4   2   6   3   4
   30   96  111    2   4   5   3   7   4   4   4   4   6   3   4   5   3   5   3
   30  112  127   10  10   3   8  10   5   4  11   4   4   4   4   4   4   4   4
   31    0   15    4   4   4   4   4   4   4   4   4   4   3   3   5   4   4   3
   31   16   31    4   4   4   4   4   3   3   5   6   2   7   4   2   7   3   4
   31   32   47    4   6   5   3   4   4   6   4  10   4   6   3   4   6   7   4
   31   48   63    5   1   1   4   5   4   5   4   6   3   4   3   4   3   5   3
   31   64   79    5   6   4   4   5   5   6   5   4   2   4   2   4   4   4   3
   31   80   95    7   4  10   5   5   1   8   3   5   5   2   3   5   5   4   5
   31   96  111    4   3   4   4   5   4   3   4   4  12  10   4   9  10  11   2
   31  112  127    6   8   4  12   6   2   9   8   4   4   4   4   4   4   4   4
   32    0   15    4   4   4   4   4   4   3   4   3   5   2   7   2   4   3   3
   32   16   31    3   6   2   7   4   4   5   3   4   5   5   4   6   5   4   4
   32   32   47    7   4   4   3   6   4   4  11   7   5   3   5   3   5   4   7
   32   48   63    2   5   3   3   4   3   3   6   3   4   3  10   3   4   3   5
   32   64   79    4   6   6   1  12   1   2   6   7   5   4   5   4   5   5   6
   32   80   95    2   1   3   3   2   3   3   2   5   3   5   3   4   4   3   2
   32   96  111    6   3   4   4   6   3   3   8   4   5   2   5   4   4   5   4
   32  112  127    4   5   5   4   8   4   4   5   4   6   4   4   4   4   4   4
   33    0   15    4   4   4   4   4   3   4   4   4   1   4   1   4   1  12   3
   33   16   31    4   5   5   3   5   4   6   4   6   3   5   4   4   9   3   2
   33   32   47    6   5   4   3   4   5   5   4   5   4   6   5   4   4   4   4
   33   48   63    4   4   4   4   4   3   3   5   3   5   5   2   6  12   2   4
   33   64   79    4   6   5   3   5   4   4   4   4   3   5   4   3   3   5   4
   33   80   95    3   1   5   2   3   2   4   2   4   1   4   3   2   1   2   1
   33   96  111    6   3   7   1   2   3   4   2   8   3   8   4   4   6   4   4
   33  112  127    5   4   3   4   1   1   1   5   4   4   7   4   4   4   4   4
   34    0   15    4   4   4   4   4   8   5   5   9   2   4   4   5   5   6   4
   34   16   31    3   5   4   4   5   5   4   5   3   5   3   4   6   3   5   3
   34   32   47    5   5   2   7   4   8   4   6   4   5   3   5   4   5   3   4
   34   48   63    6   4   4   5   5   4   4   4   4   5   4   3   8   5   4   4
   34   64   79    5   6   4   4   5   4   5   3   8   2   4   4   6   5   3   4
   34   80   95    7   2   4   1  10   2   6   3   5   3   5   5   4   4   4   2
   34   96  111    4   5   4   4   4   4   4   5   2   4   3   4   3   4   4   4
   34  112  127    5   5   3   5   4   4   4   5   5   7   4   8   4   4   4   4
   35    0   15    4   4   4   1   5   4   5   4   9   4   5   4   4   7   3   3
   35   16   31    3   3  10   2   6   3   5   5   3   5   6   6   3   4   6   3
   35   32   47    6   4   6   5   4   5   6   4   4   4   5   4   7   4   4   7
   35   48   63    3   5   4   3   6   4   4   5   5   6   5   5   6   3   5   3
   35   64   79    4   5   5   5   5   3   5   8   6   4   5   4   5   5   3   6
   35   80   95    5   4   5   4   8   3   4   6   7   4   6   5   6   3   7   2
   35   96  111    6   3   5   3   6   3   4   4   4   5   5   3   5   4   3   5
   35  112  127    4   4   6   4   6   4   5   4   8   6   6   7   8   4   4   4
   36    0   15    4   4   4   5   3   5   2   4   2   5   3   3   8   4   2   9
   36   16   31    2   5   3   7   6   6   6   3   8   3   6   6   4   4  10   3
   36   32   47    5   4   6   5   6   4   2   4   7   2   4   1   1   5   3   4
   36   48   63    4   4   4   7   4   6   5   3   9   7   4   4   5   4   1   4
   36   64   79    6   4   4   3   5   1   4   5   4   3   4   3   5   3   6   6
   36   80   95    5   5   4   4   5   3   7   4   5   5   5   5   5   5   4   3
   36   96  111    5   7   3   5   5   5   4   5   5   5   3   5   6   4   8   5
   36  112  127    4   4   2   5   1  10   1   4   1   1   1   5   2   3   4   4
   37    0   15    4   4   5   1   7   3   5   5   9   3   3   3   5   4   3   3
   37   16   31    9   4   7   4   5   8   4   4   6   9   5   5   4   5   6   5
   37   32   47    6   7   4   5   4   4   2   3   4   4   5   4   9   4   3   5
   37   48   63    6   3   4   4   5   4   5   4   5   5   5   6   3   7   2   4
   37   64   79    8   2   6   3   5   4   3   4   5   4   6   3   8   3   6   5
   37   80   95    5   4   5   4   6   4   5   3   4   4   5   8   6   4   4   5
   37   96  111    7   5   4   1   6   5   3   1   2   1   5   5   6   5   3   2
   37  112  127    4   4   4   3   5   3   5   4   5   4   3   3   4   3   4   4
   38    0   15    3   7   4   3   7   4   6   3   5   3   4   4   4   4   6   3
   38   16   31    3   5   4   3   6   8   3   4   4   7   4   3  10   3   5   4
   38   32   47    4   5   3   4   7   3   2   4   4   5   3   1   4   1   4   3
   38   48   63    4   5   1   3   5   4   5   5   2   3   5   2   5   4   2   4
   38   64   79    4   5   4   4   8   3   5   3   3   3   3   3   4   3   5   4
   38   80   95    5   3   4   3   9   4   5   4   8   3   4   5   4   4   4   3
   38   96  111    4   4   3   3   5   4   3   5   4   4   3   5   3   4   3   4
   38  112  127    3   4   6   7   1   4   1   4   3   4   5   3   4   4   5   5
   39    0   15    5   5   6   5   5   5   5   3   5   3   8   5   4   5   4   5
   39   16   31    4   7   4   5   6   5   4   4   6   3   6   5   7   3   7   5
   39   32   47    5   4   5   4   4   7   4   4   6   4   5   4   1   2   4   4
   39   48   63    7   4   4   2   5   4   3   3   5   4   6   5   7   2   4   1
   39   64   79    7   4   5   2   3   6   2   3   5   4   6   3   6   3   4   6
   39   80   95    2   8   3  10   8   2   5   5   3   9   3   5   6   3   8   4
   39   96  111    3   3   5   3   4   5   5   4   5   3   5   5   3   3   3   1
   39  112  127    5   4   4   5   4   5   4   4   7   3   8   4   3   6   4   4
   40    0   15    6   4   5   6   6   5   5   5   4   6   6   4   7   4   5   4
   40   16   31    5   6   4   4   8   7   4   4   7   6   5   7   5   5   3   6
   40   32   47    5   4   4   6   5   5   4   5   4   5   3   6   3   4   6   5
   40   48   63    4   5   4   4   6   5   4   4   7   4   7   5   5   5   7   4
   40   64   79    6   4   4   5   4   3   4   3   5  11  11   3   3   6   4   5
   40   80   95    3   5   4   4   4   6   4   4   5   3   8   5   2   6   3   4
   40   96  111    6   5   4   5   6   5   5   7   6   5   4   6   6   4   5   6
   40  112  127    4   6   4   4   5   7   4   4   9   3   5   5   9   1  11   6
   41    0   15    6   4   6   3   5   6   5   4   7   4   6   4   5   6   5   5
   41   16   31    4   6   4   4   6   6   4   4   7   5   8   6   4   4   5   4
   41   32   47    6   4   6   4   6   5   4   4   5   3   4   6   5   4   5   4
   41   48   63    2   7   4   4   4  11   4   4   6   5   6   5   5   6   5   3
   41   64   79    7   4   5   4   6   4   3   6   1   5   3   3   5   4   2   5
   41   80   95    5   6   4   4   6   7   4   4   7   4   5   6   6   4   5   4
   41   96  111    6   5   6   4   5   4   4   4   5   5   3   5   4   5   4   5
   41  112  127    5   6   4   4   5   5   4   4   6   4   6   5   5   5   6   4
   42    0   15    6   6   4   6   5   4   5   6   5   5   5   4   4   6   4   5
   42   16   31    5   5   4   5   6   5   6   5   5   5   5   5   4   5   5   4
   42   32   47    5   5   4   5   6   5   3   5   6   3   5   4   4   5   3   4
   42   48   63    5   6   5   4   5   5   3   6   4   7   3   6   5   4   5   3
   42   64   79    5   4   4  10   3   5   4   4   5   5   4   6   5   5   4   6
   42   80   95    3   3   4   4   4   6   4   4   5   5   4   7   5   4   6   4
   42   96  111    5   5   3   6   4   4   4   7   3   5   4   5   5   4   4   3
   42  112  127    4   4   7   7   5   4   5   5   4   3   4   5   4   7   5   8
   43    0   15    5   5   5   6   4   5   4   7   6   4   6   6   5   4   5   7
   43   16   31    4   5   3   4   6   3   6   4   5   5   5   7   6   5   5   6
   43   32   47    5   5   4   4   4   5   6   2   5   5   4   4   4   5   4   6
   43   48   63    3   5   5   1   5   6   4   5   7   3   5   6   4   4  10   3
   43   64   79    5   4   4   6   2   6   5   3   3   6   3   4   3   4   5   2
   43   80   95    5   4   4   2   5   4   3   8   5   3   4   7   6   3   4  10
   43   96  111    4   2  12   2   6   3   4   7   2   3  10   1   5   4   4   3
   43  112  127    3   4   5  10   2   6   6   5   2  10   5   7   5   4   5   7
   44    0   15    6   3   5   6   7   6   3   6   4   5   5   4   3   6   3   4
