# channel, QEq. factor, function parameters 

QPositionFunction= 1./[0]*([0]*TMath::Exp(-([3]-[4]*x)/[1])+(1-[0])*TMath::Exp(-(2.*[5]-([3]-[4]*x))/[2])-[6]/(1+TMath::Exp((x-[7])/[8])))

101 1. 0.723187 2179.17 2998.95 1395.73 -1 2416 0 1 10000
102 1. 0.723187 2179.17 2998.95 1395.73 -1 2416 0 1 10000
103 0.7 0.723187 2179.17 2998.95 1395.73 -1 2416 0 1 10000
104 1.31595 0.891128 2500 3000 1208 -1 2416.06 0 1 10000
105 1.15385 0.500001 1352.94 2676.6 1406.99 -1 2416.02 0 1 10000
106 1.11935 0.724445 2500 3000 1345.19 -1 2416 0 1 10000
107 1.13895 0.703759 2500 3000 1386.59 -1 2416 0 1 10000
108 1.12752 0.557609 2060.05 2359.26 1241.29 -1 2416 0 1 10000
109 1.08728 0.652481 2500 3000 1315.33 -1 2416 0 1 10000
110 1.13393 0.67471 2500 3000 1287.55 -1 2416 0 1 10000
111 1.11305 0.714991 2500 3000 1238.89 -1 2416 0 1 10000
112 1.12418 0.62881 2264.92 3000 1379.56 -1 2416 0 1 10000
113 1.10655 0.683018 2500 3000 1238.43 -1 2416 0 1 10000
114 1.15244 0.712656 2500 3000 1237.43 -1 2416 0 1 10000
115 1.21211 0.642143 2081.9 3000 1405.22 -1 2416.01 0 1 10000
116 1.19704 0.725274 2500 3000 1405.19 -1 2416 0 1 10000
117 1.21975 0.710507 2500 3000 1389.1 -1 2416 0 1 10000
118 0.782343 0.500772 2133.07 2999.99 1237.34 -1 1108 0.220834 -18.8526 -105.4
119 0.840378 0.562368 2486.01 2999.94 1239.27 -1 1110.55 0.154522 -0.0034952 -131.346
120 0.794752 0.501147 2246.63 2988.11 1356.85 -1 1111.46 0.220175 -3.03295 -115.672
121 1.11308 0.796044 2500 3000 1257.16 -1 1036 0.182967 -50 -69.4933
122 0.876168 0.613356 2500 3000 1298.63 -1 1000 0.163472 -50 -150
123 0.962309 0.702304 2452.23 2590.5 1158.48 -1 1000.04 0.152074 -49.9827 -83.1453
124 1.04392 0.731875 2499.72 2997.42 1182 -1 1378.81 0.299998 -49.9886 -67.6064
125 0.843364 0.542877 2376.41 2689.74 1227.22 -1 1108.34 0.203138 -0.000449931 -131.767
126 0.761125 0.5 2500 3000 1408 -1 1108 0.214742 -49.9969 -99.6339
127 0.934018 0.620904 2499.44 3000 1251.4 -1 1108 0.142737 -45.5044 -150
128 1.20095 0.714841 2500 3000 1387.99 -1 2416 0 1 10000
129 1.23217 0.733692 2500 3000 1385.85 -1 2416 0 1 10000
130 1.24197 0.785197 2500 3000 1401.83 -1 2416 0 1 10000
131 1.13148 0.581487 1819.72 2999.99 1210.23 -1 2416.01 0 1 10000
132 1.04414 0.592127 2500 3000 1219.08 -1 2416 0 1 10000
133 1.05134 0.561413 2227.89 2999.98 1214.15 -1 2416.2 0 1 10000
134 1.11869 0.599223 2500 2405.55 1219.65 -1 2416.05 0 1 10000
135 1.14319 0.514066 1993.67 2349.94 1218.88 -1 2416.09 0 1 10000
136 1.24389 0.504865 1477.54 2650.98 1391.63 -1 2418.43 0 1 10000
137 1.09835 0.646212 2500 3000 1219.31 -1 2416 0 1 10000
138 1.26797 0.802385 2500 3000 1374.21 -1 2416 0 1 10000
139 1.08662 0.548779 2497.53 2995.91 1407.97 -1 2738.98 0 1 10000
140 1. 0.548779 2497.53 2995.91 1407.97 -1 2738.98 0 1 10000
141 1. 0.548779 2497.53 2995.91 1407.97 -1 2738.98 0 1 10000
142 1. 0.548779 2497.53 2995.91 1407.97 -1 2738.98 0 1 10000
143 1. 0.548779 2497.53 2995.91 1407.97 -1 2738.98 0 1 10000
144 1. 0.548779 2497.53 2995.91 1407.97 -1 2738.98 0 1 10000


151 1. 0.5 1814.58 3000 1408 -1 2416 0 1 10000
152 1. 0.5 1814.58 3000 1408 -1 2416 0 1 10000
153 1. 0.5 1814.58 3000 1408 -1 2416 0 1 10000
154 1.14301 0.5 1814.58 3000 1408 -1 2416 0 1 10000
155 1.06429 0.599772 2500 3000 1208.08 -1 2416 0 1 10000
156 1.05625 0.530054 1910.42 2999.46 1216.04 -1 2416.05 0 1 10000
157 1.15775 0.500001 2075 2124.3 1208.67 -1 2426.47 0 1 10000
158 1.08552 0.537831 1954.54 3000 1305.19 -1 2416.05 0 1 10000
159 1.09224 0.593287 2275.47 3000 1211.27 -1 2416 0 1 10000
160 1.05768 0.535464 2053.48 2999.9 1208.58 -1 2416.01 0 1 10000
161 1.19467 0.687819 2500 3000 1364.98 -1 2416 0 1 10000
162 1.09792 0.592734 2209.43 3000 1208.8 -1 2416 0 1 10000
163 1.15572 0.592046 2144.79 3000 1343.93 -1 2416 0 1 10000
164 1.22378 0.713182 2500 3000 1404.13 -1 2416.01 0 1 10000
165 1.10727 0.630076 2500 3000 1215.53 -1 2416 0 1 10000
166 1.10797 0.569379 2178.55 3000 1210.54 -1 2416 0 1 10000
167 1.1275 0.611097 2350.17 3000 1334.35 -1 2416 0 1 10000
168 1.10152 0.561103 2100.93 3000 1229.13 -1 2416 0 1 10000
169 0.862481 0.569587 2448.66 3000 1239.96 -1 1108 0.16935 -0.306125 -110.769
170 0.936845 0.614632 2495.87 3000 1398.68 -1 1108 0.150319 -41.9265 -89.1717
171 1.13549 0.803536 2500 3000 1141.88 -1 1036 0.135471 -49.9992 -99.7887
172 0.836696 0.510461 1583.55 2999.97 1294.09 -1 1000 0.299996 -50 -80.9299
173 0.856437 0.5 1499.18 2999.93 1300 -1 1000 0.299999 -50 -93.8579
174 0.92451 0.500001 1111.47 3000 1331.35 -1 1036 0.299973 -50 -96.4436
175 0.844957 0.500003 2294.74 2614.89 1379.41 -1 1108.01 0.207029 -47.8109 -135.741
176 0.911353 0.592278 2497.83 3000 1407.83 -1 1108 0.287882 -0.0750147 -72.9131
177 1.17115 0.622806 2283.09 3000 1299.84 -1 2416 0 1 10000
178 1.17592 0.605226 2174.75 2999.98 1364.31 -1 2416 0 1 10000
179 1.15317 0.63452 2356.78 3000 1315.39 -1 2416 0 1 10000
180 1.10846 0.609878 2337.33 3000 1245.49 -1 2416 0 1 10000
181 1.20561 0.675923 2500 3000 1384.77 -1 2416 0 1 10000
182 1.20798 0.655709 2203.33 3000 1340.67 -1 2416 0 1 10000
183 1.17608 0.579127 2498.52 1998.31 1254.48 -1 2416.19 0 1 10000
184 1.21568 0.704938 2500 3000 1383.93 -1 2416 0 1 10000
185 1.19286 0.691004 2458.92 3000 1359.09 -1 2416 0 1 10000
186 1.12249 0.605675 2179.77 3000 1314.27 -1 2416.03 0 1 10000
187 1.04295 0.584513 2408.48 2224.82 1208.02 -1 2416 0 1 10000
188 1.17554 0.567292 2079.59 3000 1221.23 -1 2416.01 0 1 10000
189 1.17369 0.584786 2122.35 3000 1403.48 -1 2416 0 1 10000
190 1.14105 0.559326 2359.33 2210.02 1212.92 -1 2473.4 0 1 10000
191 1.11525 0.601158 2500 2999.99 1233.85 -1 2416 0 1 10000
192 1. 0.601158 2500 2999.99 1233.85 -1 2416 0 1 10000
193 1. 0.601158 2500 2999.99 1233.85 -1 2416 0 1 10000
194 1. 0.601158 2500 2999.99 1233.85 -1 2416 0 1 10000


201 1. 0.723187 2179.17 2998.95 1395.73 1 2416 0 1 10000
202 1. 0.723187 2179.17 2998.95 1395.73 1 2416 0 1 10000
203 1.28628 0.723187 2179.17 2998.95 1395.73 1 2416 0 1 10000
204 1.09183 0.599224 2500 3000 1308.55 1 2416 0 1 10000
205 1.38106 0.510114 1149.41 2793.81 1405.64 1 2416.17 0 1 10000
206 1.11573 0.67832 2500 3000 1275.88 1 2416.17 0 1 10000
207 1.17088 0.715441 2500 3000 1298.49 1 2416 0 1 10000
208 1.17187 0.583102 2055.08 3000 1378.76 1 2416 0 1 10000
