# channel, inverse QEq. factor, function
# function:  [0]*TMath::Exp(-([1]-[2]*x)/[3])  +  [4]*[0]*TMath::Exp(-(2.*[5]-([1]-[2]*x))/[3]) - [6]*[0]/(1.+TMath::Exp(([7]+[6]*[2]*x)/[8]))
#	
#	Parameters [1], [2], [5] and [6] were fixed in fit. 
#	[1]=1278, [5]=1308 channel half lenght parameters
#	[2] is determined by orientation of a channel and equals to -1 for bottom and Saleve sides; for top and Jura sides it's +1
#	[6]=1 for all half lenght channels, otherwise equals to 0.
#

QPositionFunction= [0]*(TMath::Exp(-([1]-[2]*x)/[3])+[4]*TMath::Exp(-(2.*[5]-([1]-[2]*x))/[3])-[6]/(1.+TMath::Exp(([7]+[6]*[2]*x)/[8])))

101 1.44534 0.93692 1278 -1 1916.84 1 2586 0 1 1
102 1.23758 0.929955 1278 -1 2726.93 0.501894 2586 0 1 1
103 1.15532 0.915052 1278 -1 2937.63 0.539919 2586 0 1 1
104 1.06266 0.9984 1278 -1 4211.44 0.00547342 2586 0 1 1
105 1.38613 0.934905 1278 -1 2118.43 0.799985 2586 0 1 1
106 1.30476 0.954974 1278 -1 2642.59 0.333777 2586 0 1 1
107 1.28588 0.960923 1278 -1 2778.57 0.261591 2586 0 1 1
108 1.34786 0.93541 1278 -1 2143.05 0.771407 2586 0 1 1
109 1.33772 0.936257 1278 -1 2341.25 0.620049 2586 0 1 1
110 1.3014 0.932019 1278 -1 2456.25 0.599011 2586 0 1 1
111 1.29652 0.949507 1278 -1 2491.71 0.423828 2586 0 1 1
112 1.29203 0.941834 1278 -1 2594.83 0.453239 2586 0 1 1
113 1.30348 0.951811 1278 -1 2598.12 0.370623 2586 0 1 1
114 1.31356 0.953746 1278 -1 2550.47 0.368476 2586 0 1 1
115 1.31825 0.94139 1278 -1 2398.96 0.537669 2586 0 1 1
116 1.28529 0.963835 1278 -1 2889.96 0.224658 2586 0 1 1
117 1.2731 0.953251 1278 -1 2843.26 0.302388 2586 0 1 1
118 1.14388 1 1278 -1 6956.7 0 2586 1 274.376 124.005
119 1.15401 1 1278 -1 6326.61 0 2586 1 283.467 122.006
120 1.10168 1 1278 -1 8264.71 0 2586 1 262.435 117.58
121 1.30395 1 1278 -1 3301.72 0 2586 1 22.1386 41.5395
122 1.12631 1.00239 1278 -1 7176 0 2586 1 742.246 334.683
123 1.15218 1.01258 1278 -1 7305.61 0 2586 1 1004.1 521.511
124 1.23507 1 1278 -1 3599.09 0 2586 1 52.1463 50.2318
125 1.12746 1.00006 1278 -1 7024.11 0 2586 1 405.98 173.671
126 1.09613 1 1278 -1 8054.29 0 2586 1 218.406 103.251
127 1.14142 1.00013 1278 -1 5485.18 0 2586 1 519.956 200.948
128 1.28343 0.950931 1278 -1 2645.34 0.364553 2586 0 1 1
129 1.23644 0.985975 1278 -1 3255.13 0.0696749 2586 0 1 1
130 1.26809 0.985005 1278 -1 2963.37 0.0871968 2586 0 1 1
131 1.32111 0.952065 1278 -1 2355.44 0.45248 2586 0 1 1
132 1.24221 0.942899 1278 -1 2985.71 0.342362 2586 0 1 1
133 1.23486 0.941484 1278 -1 2968.65 0.354891 2586 0 1 1
134 1.2231 0.934424 1278 -1 2810.92 0.441859 2586 0 1 1
135 1.27442 0.945913 1278 -1 2745.6 0.376135 2586 0 1 1
136 1.33286 0.931893 1278 -1 2273.64 0.710794 2586 0 1 1
137 1.25697 0.964793 1278 -1 3125.26 0.190944 2586 0 1 1
138 1.41484 0.940888 1278 -1 2199.78 0.659519 2586 0 1 1
139 1.33917 0.932175 1278 -1 2266.13 0.712991 2586 0 1 1
140 1.33173 0.927364 1278 -1 2411.9 0.668638 2586 0 1 1
141 1.17303 1 1278 -1 4571.2 5.48921e-10 2586 0 1 1
142 1.22386 1 1278 -1 4302.92 8.5752e-12 2586 0 1 1
143 1.20328 1 1278 -1 4362.35 1.95814e-09 2586 0 1 1
144 1.1441 1 1278 -1 4744.51 3.81052e-08 2586 0 1 1

151 2.18916 0.947833 1278 -1 2852.87 0.337288 2586 0 1 1
152 2.26513 0.935225 1278 -1 2523.95 0.537572 2586 0 1 1
153 2.24125 0.927739 1278 -1 2960.25 0.446944 2586 0 1 1
154 2.28081 0.904358 1278 -1 2434.86 0.884738 2586 0 1 1
155 2.14621 0.949383 1278 -1 2813.64 0.335095 2586 0 1 1
156 1.28802 0.953116 1278 -1 2757.43 0.320975 2586 0 1 1
157 1.33961 0.936005 1278 -1 2331.76 0.628296 2586 0 1 1
158 2.10181 0.946024 1278 -1 2935.9 0.332175 2586 0 1 1
159 1.27217 0.943437 1278 -1 2807.28 0.378392 2586 0 1 1
160 1.26148 0.929873 1278 -1 2711.97 0.507814 2586 0 1 1
161 1.22491 0.953158 1278 -1 2971.61 0.280121 2586 0 1 1
162 1.26455 0.937048 1278 -1 2593.31 0.493619 2586 0 1 1
163 1.25777 0.941084 1278 -1 2743.24 0.412486 2586 0 1 1
164 1.23685 0.982691 1278 -1 3259.97 0.086073 2586 0 1 1
165 1.20568 0.959671 1278 -1 3212.3 0.210249 2586 0 1 1
166 1.27149 0.939589 1278 -1 2747.25 0.422462 2586 0 1 1
167 1.25828 0.928903 1278 -1 2572.17 0.571661 2586 0 1 1
168 1.28957 0.930722 1278 -1 2494.34 0.591942 2586 0 1 1
169 1.15506 1 1278 -1 5497.41 0 2586 1 163.211 61.6693
170 1.15112 1 1278 -1 5213.72 0 2586 1 196.186 65.3476
171 1.2908 1 1278 -1 3166.08 0 2586 1 52.4759 50.8077
172 1.17978 1 1278 -1 4640.51 0 2586 1 117.668 75.8949
173 1.17972 1 1278 -1 4272.5 0 2586 1 97.5507 68.2893
174 1.28912 1 1278 -1 3154.37 0 2586 1 43.5604 52.3111
175 1.10736 1.00003 1278 -1 8069.72 0 2586 1 332.858 156.514
176 1.12453 1 1278 -1 6002.34 0 2586 1 192.134 74.0298
177 1.26704 0.930166 1278 -1 2451.04 0.61933 2586 0 1 1
178 1.2802 0.931038 1278 -1 2466.41 0.603042 2586 0 1 1
179 1.27273 0.938439 1278 -1 2688.75 0.449048 2586 0 1 1
180 1.2302 0.941513 1278 -1 2867.68 0.377138 2586 0 1 1
181 1.21024 0.965029 1278 -1 3154.76 0.186706 2586 0 1 1
182 1.28236 0.951928 1278 -1 2586.55 0.372987 2586 0 1 1
183 1.25796 0.936041 1278 -1 2547.95 0.520194 2586 0 1 1
184 1.26863 0.938402 1278 -1 2518.65 0.511669 2586 0 1 1
185 1.29212 0.939032 1278 -1 2478.78 0.523095 2586 0 1 1
186 1.27474 0.949404 1278 -1 2708.17 0.359807 2586 0 1 1
187 1.28278 0.948158 1278 -1 2579.16 0.406153 2586 0 1 1
188 1.2938 0.942119 1278 -1 2644.97 0.434164 2586 0 1 1
189 1.29155 0.967201 1278 -1 3103.49 0.179513 2586 0 1 1
190 1.3076 0.965945 1278 -1 2864.77 0.214437 2586 0 1 1
191 1.24474 0.983395 1278 -1 3783.63 0.0662461 2586 0 1 1
192 1.30419 0.92409 1278 -1 2465.89 0.669083 2586 0 1 1
193 1.21539 0.979003 1278 -1 3923 0.0801577 2586 0 1 1
194 1.30583 0.934735 1278 -1 2434.63 0.584231 2586 0 1 1

201 1.30467 0.929652 1278 1 2003.59 1 2586 0 1 1
202 1.26457 0.916403 1278 1 3084.9 0.48778 2586 0 1 1
203 1.2723 0.941272 1278 1 2871.28 0.377937 2586 0 1 1
204 1.20796 1 1278 1 4388.55 1.38966e-10 2586 0 1 1
205 1.34294 0.937084 1278 1 2365.06 0.598023 2586 0 1 1
206 1.29138 0.948887 1278 1 2882.33 0.324046 2586 0 1 1
