715  318.822   132.06    70037.9
722  336.06    88.0029   70021.2
723  331.082   106.336   70021.2
724  324.945   124.315   70021.2
725  317.675   141.867   70021.2
726  309.301   158.919   70021.2
727  299.858   175.403   70021.2
732  339.971   79.1067   70004.4
733  335.552   97.7075   70004.4
734  329.956   115.989   70004.4
735  323.206   133.876   70004.4
736  315.331   151.298   70004.4
737  306.361   168.181   70004.4
738  296.333   184.459   70004.4
741  342.672   69.8707   69987.5
742  338.836   88.6624   69987.5
743  333.81    107.172   69987.5
744  327.615   125.323   69987.5
745  320.275   143.042   69987.5
746  311.821   160.258   69987.5
747  302.287   176.899   69987.5
748  291.712   192.9     69987.5
751  344.139   60.3927   69970.5
752  340.904   79.2972   69970.5
753  336.471   97.957    69970.5
754  330.857   116.296   69970.5
755  324.086   134.241   69970.5
756  316.185   151.717   69970.5
757  307.187   168.655   69970.5
758  297.127   184.984   69970.5
759  286.047   200.639   69970.5
761  341.734   69.7101   69953.6
762  337.91    88.4424   69953.6
763  332.9     106.893   69953.6
764  326.724   124.986   69953.6
765  319.407   142.65    69953.6
766  310.98    159.811   69953.6
767  301.476   176.4     69953.6
768  290.935   192.35    69953.6
772  338.108   78.7264   69936.8
773  333.717   97.2093   69936.8
774  328.157   115.375   69936.8
775  321.45    133.149   69936.8
776  313.624   150.459   69936.8
777  304.711   167.236   69936.8
778  294.747   183.411   69936.8
782  333.293   87.3454   69920.1
787  297.436   173.911   69920.1
815  132.06    318.822   70037.9
822  175.403   299.858   70021.2
823  158.919   309.301   70021.2
824  141.867   317.675   70021.2
825  124.315   324.945   70021.2
826  106.336   331.082   70021.2
827  88.0029   336.06    70021.2
832  184.459   296.333   70004.4
833  168.181   306.361   70004.4
834  151.298   315.331   70004.4
835  133.876   323.206   70004.4
836  115.989   329.956   70004.4
837  97.7075   335.552   70004.4
838  79.1067   339.971   70004.4
841  192.9     291.712   69987.5
842  176.899   302.287   69987.5
843  160.258   311.821   69987.5
844  143.042   320.275   69987.5
845  125.323   327.615   69987.5
846  107.172   333.81    69987.5
847  88.6624   338.836   69987.5
848  69.8707   342.672   69987.5
851  200.639   286.047   69970.5
852  184.984   297.127   69970.5
853  168.655   307.187   69970.5
854  151.717   316.185   69970.5
855  134.241   324.086   69970.5
856  116.296   330.857   69970.5
857  97.957    336.471   69970.5
858  79.2972   340.904   69970.5
859  60.3927   344.139   69970.5
861  192.35    290.935   69953.6
862  176.4     301.476   69953.6
863  159.811   310.98    69953.6
864  142.65    319.407   69953.6
865  124.986   326.724   69953.6
866  106.893   332.9     69953.6
867  88.4424   337.91    69953.6
868  69.7101   341.734   69953.6
872  183.411   294.747   69936.8
873  167.236   304.711   69936.8
874  150.459   313.624   69936.8
875  133.149   321.45    69936.8
876  115.375   328.157   69936.8
877  97.2093   333.717   69936.8
878  78.7264   338.108   69936.8
882  173.911   297.436   69920.1
887  87.3454   333.293   69920.1
