# Average slewing corrections obtained with run 12995.
# Channels 456 458 688 689 860 862 896 898 behave differently and have been fitted separately with CHANTITimeSlewing
#-----------------------------------------------------------------------------------
#SeqID 	p0       	p1			p2	     
#-----------------------------------------------------------------------------------
1130     0    0      0
1131     0    0      0
1132     0    0      0
1133     0    0      0
1134     0    0      0
1135     0    0      0
1136     0    0      0
1137     0    0      0
1138     0    0      0
1139     0    0      0
1140     0    0      0
1141     0    0      0
1142     0    0      0
1143     0    0      0
1144     0    0      0
1145     0    0      0
1146     0    0      0
1147     0    0      0
1148     0    0      0
1149     0    0      0
1150     0    0      0
1151     0    0      0
1152     -0.03482	   13.68      0.4442
1153     0    0      0
1154     -0.04189    8.21      1.8425
1155     0    0      0
1156     -0.03482	   13.68      0.4442
1157     0    0      0
1158     -0.04189    8.21      1.8425
1159     0    0      0
1160     -0.03482	   13.68      0.4442
1161     0    0      0
1162     -0.04189    8.21      1.8425
1163     0    0      0
1164     -0.03482	   13.68      0.4442
1165     0    0      0
1166     -0.04189    8.21      1.8425
1167     0    0      0
1168     -0.03482	   13.68      0.4442
1169     0    0      0
1170     -0.04189    8.21      1.8425
1171     0    0      0
1172     -0.03482	   13.68      0.4442
1173     0    0      0
1174     -0.04189    8.21      1.8425
1175     0    0      0
1176     -0.03482	   13.68      0.4442
1177     0    0      0
1178     -0.04189    8.21      1.8425
1179     0    0      0
1180     -0.03482	   13.68      0.4442
1181     0    0      0
1182     -0.04189    8.21      1.8425
1183     0    0      0
1184     -0.03482	   13.68      0.4442
1185     0    0      0
1186     -0.04189    8.21      1.8425
1187     0    0      0
1188     -0.03482	   13.68      0.4442
1189     0    0      0
1190     -0.04189    8.21      1.8425
1191     0    0      0
1192     -0.03482	   13.68      0.4442
1193     0    0      0
1194     -0.04189    8.21      1.8425
1195     0    0      0
1196     -0.03482	   13.68      0.4442
1197     0    0      0
1198     -0.04189    8.21      1.8425
1199     0    0      0
1200     -0.03482	   13.68      0.4442
1201     0    0      0
1202     -0.04189    8.21      1.8425
1203     0    0      0
1204     -0.03482	   13.68      0.4442
1205     0    0      0
1206     -0.04189    8.21      1.8425
1207     0    0      0
1208     -0.03482	   13.68      0.4442
1209     0    0      0
1210     -0.04189    8.21      1.8425
1211     0    0      0
1212     -0.03482	   13.68      0.4442
1213     0    0      0
1214     -0.04189    8.21      1.8425
1215     0    0      0
1216     -0.03482	   13.68      0.4442
1217     0    0      0
1218     -0.04189    8.21      1.8425
1219     0    0      0
1220     -0.03482	   13.68      0.4442
1221     0    0      0
1222     -0.04189    8.21      1.8425
1223     0    0      0
1224     -0.03482	   13.68      0.4442
1225     0    0      0
1226     -0.04189    8.21      1.8425
1227     0    0      0
1228     -0.03482	   13.68      0.4442
1229     0    0      0
1230     -0.04189    8.21      1.8425
1231     0    0      0
1232     -0.03482	   13.68      0.4442
1233     0    0      0
1234     -0.04189    8.21      1.8425
1235     0    0      0
1236     -0.03482	   13.68      0.4442
1237     0    0      0
1238     -0.04189    8.21      1.8425
1239     0    0      0
1240     -0.03482	   13.68      0.4442
1241     0    0      0
1242     -0.04189    8.21      1.8425
1243     0    0      0
1244     -0.03482	   13.68      0.4442
1245     0    0      0
1246     -0.04189    8.21      1.8425
1247     0    0      0
1248     0    0      0
1249     0    0      0
1250     0    0      0
1251     0    0      0
1252     0    0      0
1253     0    0      0
1254     0    0      0
1255     0    0      0
1256     0    0      0
1257     0    0      0
1258     0    0      0
1259     0    0      0
1260     0    0      0
1261     0    0      0
1262     0    0      0
1263     0    0      0
1264     0    0      0
1265     0    0      0
1266     0    0      0
1267     0    0      0
1268     0    0      0
1269     0    0      0
1270     0    0      0
1271     0    0      0
1272     0    0      0
1273     0    0      0
1274     0    0      0
1275     0    0      0
1276     0    0      0
1277     0    0      0
1278     0    0      0
1279     0    0      0
1280     -0.03482	   13.68      0.4442
1281     0    0      0
1282     -0.04189    8.21      1.8425
1283     0    0      0
1284     -0.03482	   13.68      0.4442
1285     0    0      0
1286     -0.04189    8.21      1.8425
1287     0    0      0
1288     -0.03482	   13.68      0.4442
1289     0    0      0
1290     -0.04189    8.21      1.8425
1291     0    0      0
1292     -0.03482	   13.68      0.4442
1293     0    0      0
1294     -0.04189    8.21      1.8425
1295     0    0      0
1296     -0.03482	   13.68      0.4442
1297     0    0      0
1298     -0.04189    8.21      1.8425
1299     0    0      0
1300     -0.03482	   13.68      0.4442
1301     0    0      0
1302     -0.04189    8.21      1.8425
1303     0    0      0
1304     -0.03482	   13.68      0.4442
1305     0    0      0
1306     -0.04189    8.21      1.8425
1307     0    0      0
1308     -0.03482	   13.68      0.4442
1309     0    0      0
1310     -0.04189    8.21      1.8425
1311     0    0      0
1312     -0.03482	   13.68      0.4442
1313     0    0      0
1314     -0.04189    8.21      1.8425
1315     0    0      0
1316     -0.03482	   13.68      0.4442
1317     0    0      0
1318     -0.04189    8.21      1.8425
1319     0    0      0
1320     -0.03482	   13.68      0.4442
1321     0    0      0
1322     -0.04189    8.21      1.8425
1323     0    0      0
1324     -0.03482	   13.68      0.4442
1325     0    0      0
1326     -0.04189    8.21      1.8425
1327     0    0      0
1328     -0.03482	   13.68      0.4442
1329     0    0      0
1330     -0.04189    8.21      1.8425
1331     0    0      0
1332     -0.03482	   13.68      0.4442
1333     0    0      0
1334     -0.04189    8.21      1.8425
1335     0    0      0
1336     -0.03482	   13.68      0.4442
1337     0    0      0
1338     -0.04189    8.21      1.8425
1339     0    0      0
1340     -0.03482	   13.68      0.4442
1341     0    0      0
1342     -0.04189    8.21      1.8425
1343     0    0      0
1344     -0.03482	   13.68      0.4442
1345     0    0      0
1346     -0.04189    8.21      1.8425
1347     0    0      0
1348     -0.03482	   13.68      0.4442
1349     0    0      0
1350     -0.04189    8.21      1.8425
1351     0    0      0
1352     -0.03482	   13.68      0.4442
1353     0    0      0
1354     -0.04189    8.21      1.8425
1355     0    0      0
1356     -0.03482	   13.68      0.4442
1357     0    0      0
1358     -0.04189    8.21      1.8425
1359     0    0      0
1360     -0.03482	   13.68      0.4442
1361     0    0      0
1362     -0.04189    8.21      1.8425
1363     0    0      0
1364     -0.03482	   13.68      0.4442
1365     0    0      0
1366     -0.04189    8.21      1.8425
1367     0    0      0
1368     -0.03482	   13.68      0.4442
1369     0    0      0
1370     -0.04189    8.21      1.8425
1371     0    0      0
1372     -0.03482	   13.68      0.4442
1373     0    0      0
1374     -0.04189    8.21      1.8425
1375     0    0      0
1376     0    0      0
1377     0    0      0
1378     0    0      0
1379     0    0      0
1380     0    0      0
1381     0    0      0
1382     0    0      0
1383     0    0      0
1384     0    0      0
1385     0    0      0
1386     0    0      0
1387     0    0      0
1388     0    0      0
1389     0    0      0
1390     0    0      0
1391     0    0      0
1392     0    0      0
1393     0    0      0
1394     0    0      0
1395     0    0      0
1396     0    0      0
1397     0    0      0
1398     0    0      0
1399     0    0      0
1400     0    0      0
1401     0    0      0
1402     0    0      0
1403     0    0      0
1404     0    0      0
1405     0    0      0
1406     0    0      0
1407     0    0      0
1408     0    0      0
1409     0    0      0
1410     0    0      0
1411     0    0      0
1412     0    0      0
1413     0    0      0
1414     0    0      0
1415     0    0      0
1416     0    0      0
1417     0    0      0
1418     0    0      0
1419     0    0      0
1420     0    0      0
1421     0    0      0
1422     0    0      0
1423     0    0      0
1424     0    0      0
1425     0    0      0
1426     0    0      0
1427     0    0      0
1428     0    0      0
1429     0    0      0
1430     0    0      0
1431     0    0      0
1432     0    0      0
1433     0    0      0
1434     0    0      0
1435     0    0      0
1436     0    0      0
1437     0    0      0
1438     0    0      0
1439     0    0      0
1440     -0.03482	   13.68      0.4442
1441     0    0      0
1442     -0.04189    8.21      1.8425
1443     0    0      0
1444     -0.03482	   13.68      0.4442
1445     0    0      0
1446     -0.04189    8.21      1.8425
1447     0    0      0
1448     -0.03482	   13.68      0.4442
1449     0    0      0
1450     -0.04189    8.21      1.8425
1451     0    0      0
1452     -0.03482	   13.68      0.4442
1453     0    0      0
1454     -0.04189    8.21      1.8425
1455     0    0      0
1456     -0.03482	   13.68      0.4442
1457     0    0      0
1458     -0.04189    8.21      1.8425
1459     0    0      0
1460     -0.03482	   13.68      0.4442
1461     0    0      0
1462     -0.04189    8.21      1.8425
1463     0    0      0
1464     -0.03482	   13.68      0.4442
1465     0    0      0
1466     -0.04189    8.21      1.8425
1467     0    0      0
1468     -0.03482	   13.68      0.4442
1469     0    0      0
1470     -0.04189    8.21      1.8425
1471     0    0      0
1472     -0.03482	   13.68      0.4442
1473     0    0      0
1474     -0.04189    8.21      1.8425
1475     0    0      0
1476     -0.03482	   13.68      0.4442
1477     0    0      0
1478     -0.04189    8.21      1.8425
1479     0    0      0
1480     -0.03482	   13.68      0.4442
1481     0    0      0
1482     -0.04189    8.21      1.8425
1483     0    0      0
1484     -0.03482	   13.68      0.4442
1485     0    0      0
1486     -0.04189    8.21      1.8425
1487     0    0      0
1488     -0.03482	   13.68      0.4442
1489     0    0      0
1490     -0.04189    8.21      1.8425
1491     0    0      0
1492     -0.03482	   13.68      0.4442
1493     0    0      0
1494     -0.04189    8.21      1.8425
1495     0    0      0
1496     -0.03482	   13.68      0.4442
1497     0    0      0
1498     -0.04189    8.21      1.8425
1499     0    0      0
1500     -0.03482	   13.68      0.4442
1501     0    0      0
1502     -0.04189    8.21      1.8425
1503     0    0      0
1504     -0.03482	   13.68      0.4442
1505     0    0      0
1506     -0.04189    8.21      1.8425
1507     0    0      0
1508     -0.03482	   13.68      0.4442
1509     0    0      0
1510     -0.04189    8.21      1.8425
1511     0    0      0
1512     -0.03482	   13.68      0.4442
1513     0    0      0
1514     -0.04189    8.21      1.8425
1515     0    0      0
1516     -0.03482	   13.68      0.4442
1517     0    0      0
1518     -0.04189    8.21      1.8425
1519     0    0      0
1520     -0.03482	   13.68      0.4442
1521     0    0      0
1522     -0.04189    8.21      1.8425
1523     0    0      0
1524     -0.03482	   13.68      0.4442
1525     0    0      0
1526     -0.04189    8.21      1.8425
1527     0    0      0
1528     -0.03482	   13.68      0.4442
1529     0    0      0
1530     -0.04189    8.21      1.8425
1531     0    0      0
1532     -0.03482	   13.68      0.4442
1533     0    0      0
1534     -0.04189    8.21      1.8425
1535     0    0      0
1536     0    0      0
