# Slewing corrections obtained with run 4740
#-----------------------------------------------------------------------------------
#SeqID 	p0       	p1			p2	     
#-----------------------------------------------------------------------------------
147    -7.26e-2    12.87      1.91
148    -6.87e-2	   16.59      1.16
149    -7.26e-2    12.87      1.91
150    -6.87e-2	   16.59      1.16
151    -7.26e-2    12.87      1.91
152    -6.87e-2	   16.59      1.16 
153    -7.26e-2    12.87      1.91	
154    -6.87e-2	   16.59      1.16
155    -7.26e-2    12.87      1.91
156    -6.87e-2	   16.59      1.16
157    -7.26e-2    12.87      1.91
158    -6.87e-2	   16.59      1.16
159    -7.26e-2    12.87      1.91
160    -6.87e-2	   16.59      1.16  
161    -7.26e-2    12.87      1.91	
162    -6.87e-2	   16.59      1.16
163    -7.26e-2    12.87      1.91
164    -6.87e-2	   16.59      1.16
165    -7.26e-2    12.87      1.91
166    -6.87e-2	   16.59      1.16
167    -7.26e-2    12.87      1.91
168    -6.87e-2	   16.59      1.16 
169    -7.26e-2    12.87      1.91	
170    -6.87e-2	   16.59      1.16
171    -7.26e-2    12.87      1.91
172    -6.87e-2	   16.59      1.16
173    -7.26e-2    12.87      1.91
174    -6.87e-2	   16.59      1.16
175    -7.26e-2    12.87      1.91
176    -6.87e-2	   16.59      1.16  
177    -7.26e-2    12.87      1.91	
178    -6.87e-2	   16.59      1.16
179    -7.26e-2    12.87      1.91
180    -6.87e-2	   16.59      1.16
181    -7.26e-2    12.87      1.91
182    -6.87e-2	   16.59      1.16
183    -7.26e-2    12.87      1.91
184    -6.87e-2	   16.59      1.16 
185    -7.26e-2    12.87      1.91	
186    -6.87e-2	   16.59      1.16
187    -7.26e-2    12.87      1.91
188    -6.87e-2	   16.59      1.16
189    -7.26e-2    12.87      1.91
190    -6.87e-2	   16.59      1.16
191    -7.26e-2    12.87      1.91
192    -6.87e-2	   16.59      1.16 
193    -7.26e-2    12.87      1.91	
194    -6.87e-2	   16.59      1.16
195    -7.26e-2    12.87      1.91
196    -6.87e-2	   16.59      1.16
197    -7.26e-2    12.87      1.91
198    -6.87e-2	   16.59      1.16
199    -7.26e-2    12.87      1.91
200    -6.87e-2	   16.59      1.16 
201    -7.26e-2    12.87      1.91	
202    -6.87e-2	   16.59      1.16
203    -7.26e-2    12.87      1.91
204    -6.87e-2	   16.59      1.16
205    -7.26e-2    12.87      1.91
206    -6.87e-2	   16.59      1.16
207    -7.26e-2    12.87      1.91
208    -6.87e-2	   16.59      1.16 
209    -7.26e-2    12.87      1.91	
210    -6.87e-2	   16.59      1.16
211    -7.26e-2    12.87      1.91
212    -6.87e-2	   16.59      1.16
213    -7.26e-2    12.87      1.91
214    -6.87e-2	   16.59      1.16
215    -7.26e-2    12.87      1.91
216    -6.87e-2	   16.59      1.16 
217    -7.26e-2    12.87      1.91	
218    -6.87e-2	   16.59      1.16
219    -7.26e-2    12.87      1.91
220    -6.87e-2	   16.59      1.16
221    -7.26e-2    12.87      1.91
222    -6.87e-2	   16.59      1.16
223    -7.26e-2    12.87      1.91
224    -6.87e-2	   16.59      1.16 
225    -7.26e-2    12.87      1.91	
226    -6.87e-2	   16.59      1.16
227    -7.26e-2    12.87      1.91
228    -6.87e-2	   16.59      1.16
229    -7.26e-2    12.87      1.91
230    -6.87e-2	   16.59      1.16
231    -7.26e-2    12.87      1.91
232    -6.87e-2	   16.59      1.16 
233    -7.26e-2    12.87      1.91	
234    -6.87e-2	   16.59      1.16
235    -7.26e-2    12.87      1.91
236    -6.87e-2	   16.59      1.16
237    -7.26e-2    12.87      1.91
238    -6.87e-2	   16.59      1.16
239    -7.26e-2    12.87      1.91
240    -6.87e-2	   16.59      1.16 
241    -7.26e-2    12.87      1.91	
242    -6.87e-2	   16.59      1.16
243    -7.26e-2    12.87      1.91
244    -6.87e-2	   16.59      1.16
245    -7.26e-2    12.87      1.91
246    -6.87e-2	   16.59      1.16
247    -7.26e-2    12.87      1.91
248    -6.87e-2	   16.59      1.16 
249    -7.26e-2    12.87      1.91	
250    -6.87e-2	   16.59      1.16
251    -7.26e-2    12.87      1.91
252    -6.87e-2	   16.59      1.16
253    -7.26e-2    12.87      1.91
254    -6.87e-2	   16.59      1.16
255    -7.26e-2    12.87      1.91
256    -6.87e-2	   16.59      1.16  
257    -7.26e-2    12.87      1.91	
258    -6.87e-2	   16.59      1.16
259    -7.26e-2    12.87      1.91
260    -6.87e-2	   16.59      1.16
261    -7.26e-2    12.87      1.91
262    -6.87e-2	   16.59      1.16
263    -7.26e-2    12.87      1.91
264    -6.87e-2	   16.59      1.16 
265    -7.26e-2    12.87      1.91	
266    -6.87e-2	   16.59      1.16
267    -7.26e-2    12.87      1.91
268    -6.87e-2	   16.59      1.16
269    -7.26e-2    12.87      1.91
270    -6.87e-2	   16.59      1.16
271    -7.26e-2    12.87      1.91
272    -6.87e-2	   16.59      1.16  
273    -7.26e-2    12.87      1.91	
274    -6.87e-2	   16.59      1.16
275    -7.26e-2    12.87      1.91
276    -6.87e-2	   16.59      1.16
277    -7.26e-2    12.87      1.91
278    -6.87e-2	   16.59      1.16
279    -7.26e-2    12.87      1.91
280    -6.87e-2	   16.59      1.16 
281    -7.26e-2    12.87      1.91	
282    -6.87e-2	   16.59      1.16
283    -7.26e-2    12.87      1.91
284    -6.87e-2	   16.59      1.16
285    -7.26e-2    12.87      1.91
286    -6.87e-2	   16.59      1.16
287    -7.26e-2    12.87      1.91
288    -6.87e-2	   16.59      1.16  
289    -7.26e-2    12.87      1.91	
290    -6.87e-2	   16.59      1.16
291    -7.26e-2    12.87      1.91
292    -6.87e-2	   16.59      1.16
293    -7.26e-2    12.87      1.91
294    -6.87e-2	   16.59      1.16
295    -7.26e-2    12.87      1.91
296    -6.87e-2	   16.59      1.16 
297    -7.26e-2    12.87      1.91	
298    -6.87e-2	   16.59      1.16
299    -7.26e-2    12.87      1.91
300    -6.87e-2	   16.59      1.16
301    -7.26e-2    12.87      1.91
302    -6.87e-2	   16.59      1.16
303    -7.26e-2    12.87      1.91
304    -6.87e-2	   16.59      1.16  
305    -7.26e-2    12.87      1.91	
306    -6.87e-2	   16.59      1.16
307    -7.26e-2    12.87      1.91
308    -6.87e-2	   16.59      1.16
309    -7.26e-2    12.87      1.91
310    -6.87e-2	   16.59      1.16
311    -7.26e-2    12.87      1.91
312    -6.87e-2	   16.59      1.16 
313    -7.26e-2    12.87      1.91	
314    -6.87e-2	   16.59      1.16
315    -7.26e-2    12.87      1.91
316    -6.87e-2	   16.59      1.16
317    -7.26e-2    12.87      1.91
318    -6.87e-2	   16.59      1.16
319    -7.26e-2    12.87      1.91
320    -6.87e-2	   16.59      1.16 
321    -7.26e-2    12.87      1.91	
322    -6.87e-2	   16.59      1.16
323    -7.26e-2    12.87      1.91
324    -6.87e-2	   16.59      1.16
325    -7.26e-2    12.87      1.91
326    -6.87e-2	   16.59      1.16
327    -7.26e-2    12.87      1.91
328    -6.87e-2	   16.59      1.16 
329    -7.26e-2    12.87      1.91	
330    -6.87e-2	   16.59      1.16
331    -7.26e-2    12.87      1.91
332    -6.87e-2	   16.59      1.16
333    -7.26e-2    12.87      1.91
334    -6.87e-2	   16.59      1.16
335    -7.26e-2    12.87      1.91
336    -6.87e-2	   16.59      1.16 
337    -7.26e-2    12.87      1.91	
338    -6.87e-2	   16.59      1.16
339    -7.26e-2    12.87      1.91
340    -6.87e-2	   16.59      1.16
341    -7.26e-2    12.87      1.91
342    -6.87e-2	   16.59      1.16
343    -7.26e-2    12.87      1.91
344    -6.87e-2	   16.59      1.16 
345    -7.26e-2    12.87      1.91	
346    -6.87e-2	   16.59      1.16
347    -7.26e-2    12.87      1.91
348    -6.87e-2	   16.59      1.16
349    -7.26e-2    12.87      1.91
350    -6.87e-2	   16.59      1.16
351    -7.26e-2    12.87      1.91
352    -6.87e-2	   16.59      1.16 
353    -7.26e-2    12.87      1.91	
354    -6.87e-2	   16.59      1.16
355    -7.26e-2    12.87      1.91
356    -6.87e-2	   16.59      1.16
357    -7.26e-2    12.87      1.91
358    -6.87e-2	   16.59      1.16
359    -7.26e-2    12.87      1.91
360    -6.87e-2	   16.59      1.16 
361    -7.26e-2    12.87      1.91	
362    -6.87e-2	   16.59      1.16
363    -7.26e-2    12.87      1.91
364    -6.87e-2	   16.59      1.16
365    -7.26e-2    12.87      1.91
366    -6.87e-2	   16.59      1.16
367    -7.26e-2    12.87      1.91
368    -6.87e-2	   16.59      1.16 
369    -7.26e-2    12.87      1.91	
370    -6.87e-2	   16.59      1.16
371    -7.26e-2    12.87      1.91
372    -6.87e-2	   16.59      1.16
373    -7.26e-2    12.87      1.91
374    -6.87e-2	   16.59      1.16
375    -7.26e-2    12.87      1.91
376    -6.87e-2	   16.59      1.16 
377    -7.26e-2    12.87      1.91	
378    -6.87e-2	   16.59      1.16
379    -7.26e-2    12.87      1.91
380    -6.87e-2	   16.59      1.16
381    -7.26e-2    12.87      1.91
382    -6.87e-2	   16.59      1.16
383    -7.26e-2    12.87      1.91
384    -6.87e-2	   16.59      1.16  
385    -7.26e-2    12.87      1.91	
386    -6.87e-2	   16.59      1.16
387    -7.26e-2    12.87      1.91
388    -6.87e-2	   16.59      1.16
389    -7.26e-2    12.87      1.91
390    -6.87e-2	   16.59      1.16
391    -7.26e-2    12.87      1.91
392    -6.87e-2	   16.59      1.16 
393    -7.26e-2    12.87      1.91	
394    -6.87e-2	   16.59      1.16
395    -7.26e-2    12.87      1.91
396    -6.87e-2	   16.59      1.16
397    -7.26e-2    12.87      1.91
398    -6.87e-2	   16.59      1.16
399    -7.26e-2    12.87      1.91
400    -6.87e-2	   16.59      1.16  
401    -7.26e-2    12.87      1.91	
402    -6.87e-2	   16.59      1.16
403    -7.26e-2    12.87      1.91
404    -6.87e-2	   16.59      1.16
405    -7.26e-2    12.87      1.91
406    -6.87e-2	   16.59      1.16
407    -7.26e-2    12.87      1.91
408    -6.87e-2	   16.59      1.16 
409    -7.26e-2    12.87      1.91	
410    -6.87e-2	   16.59      1.16
411    -7.26e-2    12.87      1.91
412    -6.87e-2	   16.59      1.16
413    -7.26e-2    12.87      1.91
414    -6.87e-2	   16.59      1.16
415    -7.26e-2    12.87      1.91
416    -6.87e-2	   16.59      1.16  
417    -7.26e-2    12.87      1.91	
418    -6.87e-2	   16.59      1.16
419    -7.26e-2    12.87      1.91
420    -6.87e-2	   16.59      1.16
421    -7.26e-2    12.87      1.91
422    -6.87e-2	   16.59      1.16
423    -7.26e-2    12.87      1.91
424    -6.87e-2	   16.59      1.16 
425    -7.26e-2    12.87      1.91	
426    -6.87e-2	   16.59      1.16
427    -7.26e-2    12.87      1.91
428    -6.87e-2	   16.59      1.16
429    -7.26e-2    12.87      1.91
430    -6.87e-2	   16.59      1.16
431    -7.26e-2    12.87      1.91
432    -6.87e-2	   16.59      1.16  
433    -7.26e-2    12.87      1.91	
434    -6.87e-2	   16.59      1.16
435    -7.26e-2    12.87      1.91
436    -6.87e-2	   16.59      1.16
437    -7.26e-2    12.87      1.91
438    -6.87e-2	   16.59      1.16
439    -7.26e-2    12.87      1.91
440    -6.87e-2	   16.59      1.16 
441    -7.26e-2    12.87      1.91	
442    -6.87e-2	   16.59      1.16
443    -7.26e-2    12.87      1.91
444    -6.87e-2	   16.59      1.16
445    -7.26e-2    12.87      1.91
446    -6.87e-2	   16.59      1.16
447    -7.26e-2    12.87      1.91
448    -6.87e-2	   16.59      1.16 
449    -7.26e-2    12.87      1.91	
450    -6.87e-2	   16.59      1.16
451    -7.26e-2    12.87      1.91
452    -6.87e-2	   16.59      1.16
453    -7.26e-2    12.87      1.91
454    -6.87e-2	   16.59      1.16
455    -7.26e-2    12.87      1.91
456    -6.87e-2	   16.59      1.16 
457    -7.26e-2    12.87      1.91	
458    -6.87e-2	   16.59      1.16
459    -7.26e-2    12.87      1.91
460    -6.87e-2	   16.59      1.16
461    -7.26e-2    12.87      1.91
462    -6.87e-2	   16.59      1.16
463    -7.26e-2    12.87      1.91
464    -6.87e-2	   16.59      1.16 
465    -7.26e-2    12.87      1.91	
466    -6.87e-2	   16.59      1.16
467    -7.26e-2    12.87      1.91
468    -6.87e-2	   16.59      1.16
469    -7.26e-2    12.87      1.91
470    -6.87e-2	   16.59      1.16
471    -7.26e-2    12.87      1.91
472    -6.87e-2	   16.59      1.16 
473    -7.26e-2    12.87      1.91	
474    -6.87e-2	   16.59      1.16
475    -7.26e-2    12.87      1.91
476    -6.87e-2	   16.59      1.16
477    -7.26e-2    12.87      1.91
478    -6.87e-2	   16.59      1.16
479    -7.26e-2    12.87      1.91
480    -6.87e-2	   16.59      1.16 
481    -7.26e-2    12.87      1.91	
482    -6.87e-2	   16.59      1.16
483    -7.26e-2    12.87      1.91
484    -6.87e-2	   16.59      1.16
485    -7.26e-2    12.87      1.91
486    -6.87e-2	   16.59      1.16
487    -7.26e-2    12.87      1.91
488    -6.87e-2	   16.59      1.16 
489    -7.26e-2    12.87      1.91	
490    -6.87e-2	   16.59      1.16
491    -7.26e-2    12.87      1.91
492    -6.87e-2	   16.59      1.16
493    -7.26e-2    12.87      1.91
494    -6.87e-2	   16.59      1.16
495    -7.26e-2    12.87      1.91
496    -6.87e-2	   16.59      1.16 
497    -7.26e-2    12.87      1.91	
498    -6.87e-2	   16.59      1.16
499    -7.26e-2    12.87      1.91
500    -6.87e-2	   16.59      1.16
501    -7.26e-2    12.87      1.91
502    -6.87e-2	   16.59      1.16
503    -7.26e-2    12.87      1.91
504    -6.87e-2	   16.59      1.16 
505    -7.26e-2    12.87      1.91	
506    -6.87e-2	   16.59      1.16
507    -7.26e-2    12.87      1.91
508    -6.87e-2	   16.59      1.16
509    -7.26e-2    12.87      1.91
510    -6.87e-2	   16.59      1.16
511    -7.26e-2    12.87      1.91
512    -6.87e-2	   16.59      1.16  
513    -7.26e-2    12.87      1.91	
514    -6.87e-2	   16.59      1.16
515    -7.26e-2    12.87      1.91
516    -6.87e-2	   16.59      1.16
517    -7.26e-2    12.87      1.91
518    -6.87e-2	   16.59      1.16
519    -7.26e-2    12.87      1.91
520    -6.87e-2	   16.59      1.16 
521    -7.26e-2    12.87      1.91	
522    -6.87e-2	   16.59      1.16
523    -7.26e-2    12.87      1.91
524    -6.87e-2	   16.59      1.16
525    -7.26e-2    12.87      1.91
526    -6.87e-2	   16.59      1.16
527    -7.26e-2    12.87      1.91
528    -6.87e-2	   16.59      1.16  
529    -7.26e-2    12.87      1.91	
530    -6.87e-2	   16.59      1.16
531    -7.26e-2    12.87      1.91
532    -6.87e-2	   16.59      1.16
533    -7.26e-2    12.87      1.91
534    -6.87e-2	   16.59      1.16
535    -7.26e-2    12.87      1.91
536    -6.87e-2	   16.59      1.16 
537    -7.26e-2    12.87      1.91	
538    -6.87e-2	   16.59      1.16
539    -7.26e-2    12.87      1.91
540    -6.87e-2	   16.59      1.16
541    -7.26e-2    12.87      1.91
542    -6.87e-2	   16.59      1.16
543    -7.26e-2    12.87      1.91
544    -6.87e-2	   16.59      1.16  
545    -7.26e-2    12.87      1.91	
546    -6.87e-2	   16.59      1.16
547    -7.26e-2    12.87      1.91
548    -6.87e-2	   16.59      1.16
549    -7.26e-2    12.87      1.91
550    -6.87e-2	   16.59      1.16
551    -7.26e-2    12.87      1.91
552    -6.87e-2	   16.59      1.16 
553    -7.26e-2    12.87      1.91	
554    -6.87e-2	   16.59      1.16
555    -7.26e-2    12.87      1.91
556    -6.87e-2	   16.59      1.16
557    -7.26e-2    12.87      1.91
558    -6.87e-2	   16.59      1.16
559    -7.26e-2    12.87      1.91
560    -6.87e-2	   16.59      1.16  
561    -7.26e-2    12.87      1.91	
562    -6.87e-2	   16.59      1.16
563    -7.26e-2    12.87      1.91
564    -6.87e-2	   16.59      1.16
565    -7.26e-2    12.87      1.91
566    -6.87e-2	   16.59      1.16
567    -7.26e-2    12.87      1.91
568    -6.87e-2	   16.59      1.16 
569    -7.26e-2    12.87      1.91	
570    -6.87e-2	   16.59      1.16
571    -7.26e-2    12.87      1.91
572    -6.87e-2	   16.59      1.16
573    -7.26e-2    12.87      1.91
574    -6.87e-2	   16.59      1.16
575    -7.26e-2    12.87      1.91
576    -6.87e-2	   16.59      1.16 
577    -7.26e-2    12.87      1.91	
578    -6.87e-2	   16.59      1.16
579    -7.26e-2    12.87      1.91
580    -6.87e-2	   16.59      1.16
581    -7.26e-2    12.87      1.91
582    -6.87e-2	   16.59      1.16
583    -7.26e-2    12.87      1.91
584    -6.87e-2	   16.59      1.16 
585    -7.26e-2    12.87      1.91	
586    -6.87e-2	   16.59      1.16
587    -7.26e-2    12.87      1.91
588    -6.87e-2	   16.59      1.16
589    -7.26e-2    12.87      1.91
590    -6.87e-2	   16.59      1.16
591    -7.26e-2    12.87      1.91
592    -6.87e-2	   16.59      1.16 
593    -7.26e-2    12.87      1.91	
594    -6.87e-2	   16.59      1.16
595    -7.26e-2    12.87      1.91
596    -6.87e-2	   16.59      1.16
597    -7.26e-2    12.87      1.91
598    -6.87e-2	   16.59      1.16
599    -7.26e-2    12.87      1.91
600    -6.87e-2	   16.59      1.16 
601    -7.26e-2    12.87      1.91	
602    -6.87e-2	   16.59      1.16
603    -7.26e-2    12.87      1.91
604    -6.87e-2	   16.59      1.16
605    -7.26e-2    12.87      1.91
606    -6.87e-2	   16.59      1.16
607    -7.26e-2    12.87      1.91
608    -6.87e-2	   16.59      1.16 
609    -7.26e-2    12.87      1.91	
610    -6.87e-2	   16.59      1.16
611    -7.26e-2    12.87      1.91
612    -6.87e-2	   16.59      1.16
613    -7.26e-2    12.87      1.91
614    -6.87e-2	   16.59      1.16
615    -7.26e-2    12.87      1.91
616    -6.87e-2	   16.59      1.16 
617    -7.26e-2    12.87      1.91	
618    -6.87e-2	   16.59      1.16
619    -7.26e-2    12.87      1.91
620    -6.87e-2	   16.59      1.16
621    -7.26e-2    12.87      1.91
622    -6.87e-2	   16.59      1.16
623    -7.26e-2    12.87      1.91
624    -6.87e-2	   16.59      1.16 
625    -7.26e-2    12.87      1.91	
626    -6.87e-2	   16.59      1.16
627    -7.26e-2    12.87      1.91
628    -6.87e-2	   16.59      1.16
629    -7.26e-2    12.87      1.91
630    -6.87e-2	   16.59      1.16
631    -7.26e-2    12.87      1.91
632    -6.87e-2	   16.59      1.16 
633    -7.26e-2    12.87      1.91	
634    -6.87e-2	   16.59      1.16
635    -7.26e-2    12.87      1.91
636    -6.87e-2	   16.59      1.16
637    -7.26e-2    12.87      1.91
638    -6.87e-2	   16.59      1.16
639    -7.26e-2    12.87      1.91
640    -6.87e-2	   16.59      1.16  
641    -7.26e-2    12.87      1.91	
642    -6.87e-2	   16.59      1.16
643    -7.26e-2    12.87      1.91
644    -6.87e-2	   16.59      1.16
645    -7.26e-2    12.87      1.91
646    -6.87e-2	   16.59      1.16
647    -7.26e-2    12.87      1.91
648    -6.87e-2	   16.59      1.16 
649    -7.26e-2    12.87      1.91	
650    -6.87e-2	   16.59      1.16
651    -7.26e-2    12.87      1.91
652    -6.87e-2	   16.59      1.16
653    -7.26e-2    12.87      1.91
654    -6.87e-2	   16.59      1.16
655    -7.26e-2    12.87      1.91
656    -6.87e-2	   16.59      1.16  
657    -7.26e-2    12.87      1.91	
658    -6.87e-2	   16.59      1.16
659    -7.26e-2    12.87      1.91
660    -6.87e-2	   16.59      1.16
661    -7.26e-2    12.87      1.91
662    -6.87e-2	   16.59      1.16
663    -7.26e-2    12.87      1.91
664    -6.87e-2	   16.59      1.16 
665    -7.26e-2    12.87      1.91	
666    -6.87e-2	   16.59      1.16
667    -7.26e-2    12.87      1.91
668    -6.87e-2	   16.59      1.16
669    -7.26e-2    12.87      1.91
670    -6.87e-2	   16.59      1.16
671    -7.26e-2    12.87      1.91
672    -6.87e-2	   16.59      1.16  
673    -7.26e-2    12.87      1.91	
674    -6.87e-2	   16.59      1.16
675    -7.26e-2    12.87      1.91
676    -6.87e-2	   16.59      1.16
677    -7.26e-2    12.87      1.91
678    -6.87e-2	   16.59      1.16
679    -7.26e-2    12.87      1.91
680    -6.87e-2	   16.59      1.16 
681    -7.26e-2    12.87      1.91	
682    -6.87e-2	   16.59      1.16
683    -7.26e-2    12.87      1.91
684    -6.87e-2	   16.59      1.16
685    -7.26e-2    12.87      1.91
686    -6.87e-2	   16.59      1.16
687    -7.26e-2    12.87      1.91
688    -6.87e-2	   16.59      1.16  
689    -7.26e-2    12.87      1.91	
690    -6.87e-2	   16.59      1.16
691    -7.26e-2    12.87      1.91
692    -6.87e-2	   16.59      1.16
693    -7.26e-2    12.87      1.91
694    -6.87e-2	   16.59      1.16
695    -7.26e-2    12.87      1.91
696    -6.87e-2	   16.59      1.16 
697    -7.26e-2    12.87      1.91	
698    -6.87e-2	   16.59      1.16
699    -7.26e-2    12.87      1.91
700    -6.87e-2	   16.59      1.16
701    -7.26e-2    12.87      1.91
702    -6.87e-2	   16.59      1.16
703    -7.26e-2    12.87      1.91
704    -6.87e-2	   16.59      1.16 
705    -7.26e-2    12.87      1.91	
706    -6.87e-2	   16.59      1.16
707    -7.26e-2    12.87      1.91
708    -6.87e-2	   16.59      1.16
709    -7.26e-2    12.87      1.91
710    -6.87e-2	   16.59      1.16
711    -7.26e-2    12.87      1.91
712    -6.87e-2	   16.59      1.16 
713    -7.26e-2    12.87      1.91	
714    -6.87e-2	   16.59      1.16
715    -7.26e-2    12.87      1.91
716    -6.87e-2	   16.59      1.16
717    -7.26e-2    12.87      1.91
718    -6.87e-2	   16.59      1.16
719    -7.26e-2    12.87      1.91
720    -6.87e-2	   16.59      1.16 
721    -7.26e-2    12.87      1.91	
722    -6.87e-2	   16.59      1.16
723    -7.26e-2    12.87      1.91
724    -6.87e-2	   16.59      1.16
725    -7.26e-2    12.87      1.91
726    -6.87e-2	   16.59      1.16
727    -7.26e-2    12.87      1.91
728    -6.87e-2	   16.59      1.16 
729    -7.26e-2    12.87      1.91	
730    -6.87e-2	   16.59      1.16
731    -7.26e-2    12.87      1.91
732    -6.87e-2	   16.59      1.16
733    -7.26e-2    12.87      1.91
734    -6.87e-2	   16.59      1.16
735    -7.26e-2    12.87      1.91
736    -6.87e-2	   16.59      1.16 
737    -7.26e-2    12.87      1.91	
738    -6.87e-2	   16.59      1.16
