# Slewing corrections obtained with run 3754
#-----------------------------------------------------------------------------------
#SeqID 	p0       	p1			p2	     
#-----------------------------------------------------------------------------------
100    -8.35e-2    23.19      1.378
101    -8.676e-2   16.67      2.047
102    -8.35e-2    23.19      1.378
103    -8.676e-2   16.67      2.047
104    -8.35e-2    23.19      1.378
105    -8.676e-2   16.67      2.047
106    -8.35e-2    23.19      1.378
107    -8.676e-2   16.67      2.047
108    -8.35e-2    23.19      1.378
109    -8.676e-2   16.67      2.047
110    -8.35e-2    23.19      1.378
111    -8.676e-2   16.67      2.047
112    -8.35e-2    23.19      1.378
113    -8.676e-2   16.67      2.047
114    -8.35e-2    23.19      1.378
115    -8.676e-2   16.67      2.047
116    -8.35e-2    23.19      1.378
117    -8.676e-2   16.67      2.047
118    -8.35e-2    23.19      1.378
119    -8.676e-2   16.67      2.047
120    -8.35e-2    23.19      1.378
121    -8.676e-2   16.67      2.047
122    -8.35e-2    23.19      1.378
123    -8.676e-2   16.67      2.047
124    -8.35e-2    23.19      1.378
125    -8.676e-2   16.67      2.047
126    -8.35e-2    23.19      1.378
127    -8.676e-2   16.67      2.047
128    -8.35e-2    23.19      1.378
129    -8.676e-2   16.67      2.047
130    -8.35e-2    23.19      1.378
131    -8.676e-2   16.67      2.047
132    -8.35e-2    23.19      1.378
133    -8.676e-2   16.67      2.047
134    -8.35e-2    23.19      1.378
135    -8.676e-2   16.67      2.047
136    -8.35e-2    23.19      1.378
137    -8.676e-2   16.67      2.047
138    -8.35e-2    23.19      1.378
139    -8.676e-2   16.67      2.047
140    -8.35e-2    23.19      1.378
141    -8.676e-2   16.67      2.047
142    -8.35e-2    23.19      1.378
143    -8.676e-2   16.67      2.047
144    -8.35e-2    23.19      1.378
145    -8.676e-2   16.67      2.047
146    -8.35e-2    23.19      1.378
147    -8.676e-2   16.67      2.047
148    -8.35e-2    23.19      1.378
149    -8.676e-2   16.67      2.047
150    -8.35e-2    23.19      1.378
151    -8.676e-2   16.67      2.047
152    -8.35e-2    23.19      1.378
153    -8.676e-2   16.67      2.047
154    -8.35e-2    23.19      1.378
155    -8.676e-2   16.67      2.047
156    -8.35e-2    23.19      1.378
157    -8.676e-2   16.67      2.047
158    -8.35e-2    23.19      1.378
159    -8.676e-2   16.67      2.047
160    -8.35e-2    23.19      1.378
161    -8.676e-2   16.67      2.047
162    -8.35e-2    23.19      1.378
163    -8.676e-2   16.67      2.047
164    -8.35e-2    23.19      1.378
165    -8.676e-2   16.67      2.047
166    -8.35e-2    23.19      1.378
167    -8.676e-2   16.67      2.047
168    -8.35e-2    23.19      1.378
169    -8.676e-2   16.67      2.047
170    -8.35e-2    23.19      1.378
171    -8.676e-2   16.67      2.047
172    -8.35e-2    23.19      1.378
173    -8.676e-2   16.67      2.047
174    -8.35e-2    23.19      1.378
175    -8.676e-2   16.67      2.047
176    -8.35e-2    23.19      1.378
177    -8.676e-2   16.67      2.047
178    -8.35e-2    23.19      1.378
179    -8.676e-2   16.67      2.047
180    -8.35e-2    23.19      1.378
181    -8.676e-2   16.67      2.047
182    -8.35e-2    23.19      1.378
183    -8.676e-2   16.67      2.047
184    -8.35e-2    23.19      1.378
185    -8.676e-2   16.67      2.047
186    -8.35e-2    23.19      1.378
187    -8.676e-2   16.67      2.047
188    -8.35e-2    23.19      1.378
189    -8.676e-2   16.67      2.047
190    -8.35e-2    23.19      1.378
191    -8.676e-2   16.67      2.047
192    -8.35e-2    23.19      1.378
193    -8.676e-2   16.67      2.047
194    -8.35e-2    23.19      1.378
195    -8.676e-2   16.67      2.047
196    -8.35e-2    23.19      1.378
197    -8.676e-2   16.67      2.047
198    -8.35e-2    23.19      1.378
199    -8.676e-2   16.67      2.047
200    -8.35e-2    23.19      1.378
201    -8.676e-2   16.67      2.047
202    -8.35e-2    23.19      1.378
203    -8.676e-2   16.67      2.047
204    -8.35e-2    23.19      1.378
205    -8.676e-2   16.67      2.047
206    -8.35e-2    23.19      1.378
207    -8.676e-2   16.67      2.047
208    -8.35e-2    23.19      1.378
209    -8.676e-2   16.67      2.047
210    -8.35e-2    23.19      1.378
211    -8.676e-2   16.67      2.047
212    -8.35e-2    23.19      1.378
213    -8.676e-2   16.67      2.047
214    -8.35e-2    23.19      1.378
215    -8.676e-2   16.67      2.047
216    -8.35e-2    23.19      1.378
217    -8.676e-2   16.67      2.047
218    -8.35e-2    23.19      1.378
219    -8.676e-2   16.67      2.047
220    -8.35e-2    23.19      1.378
221    -8.676e-2   16.67      2.047
222    -8.35e-2    23.19      1.378
223    -8.676e-2   16.67      2.047
224    -8.35e-2    23.19      1.378
225    -8.676e-2   16.67      2.047
226    -8.35e-2    23.19      1.378
227    -8.676e-2   16.67      2.047
228    -8.35e-2    23.19      1.378
229    -8.676e-2   16.67      2.047
230    -8.35e-2    23.19      1.378
231    -8.676e-2   16.67      2.047
232    -8.35e-2    23.19      1.378
233    -8.676e-2   16.67      2.047
234    -8.35e-2    23.19      1.378
235    -8.676e-2   16.67      2.047
236    -8.35e-2    23.19      1.378
237    -8.676e-2   16.67      2.047
238    -8.35e-2    23.19      1.378
239    -8.676e-2   16.67      2.047
240    -8.35e-2    23.19      1.378
241    -8.676e-2   16.67      2.047
242    -8.35e-2    23.19      1.378
243    -8.676e-2   16.67      2.047
244    -8.35e-2    23.19      1.378
245    -8.676e-2   16.67      2.047
246    -8.35e-2    23.19      1.378
247    -8.676e-2   16.67      2.047
248    -8.35e-2    23.19      1.378
249    -8.676e-2   16.67      2.047
250    -8.35e-2    23.19      1.378
251    -8.676e-2   16.67      2.047
252    -8.35e-2    23.19      1.378
253    -8.676e-2   16.67      2.047
254    -8.35e-2    23.19      1.378
255    -8.676e-2   16.67      2.047
256    -8.35e-2    23.19      1.378
257    -8.676e-2   16.67      2.047
258    -8.35e-2    23.19      1.378
259    -8.676e-2   16.67      2.047
260    -8.35e-2    23.19      1.378
261    -8.676e-2   16.67      2.047
262    -8.35e-2    23.19      1.378
263    -8.676e-2   16.67      2.047
264    -8.35e-2    23.19      1.378
265    -8.676e-2   16.67      2.047
266    -8.35e-2    23.19      1.378
267    -8.676e-2   16.67      2.047
268    -8.35e-2    23.19      1.378
269    -8.676e-2   16.67      2.047
270    -8.35e-2    23.19      1.378
271    -8.676e-2   16.67      2.047
272    -8.35e-2    23.19      1.378
273    -8.676e-2   16.67      2.047
274    -8.35e-2    23.19      1.378
275    -8.676e-2   16.67      2.047
276    -8.35e-2    23.19      1.378
277    -8.676e-2   16.67      2.047
278    -8.35e-2    23.19      1.378
279    -8.676e-2   16.67      2.047
280    -8.35e-2    23.19      1.378
281    -8.676e-2   16.67      2.047
282    -8.35e-2    23.19      1.378
283    -8.676e-2   16.67      2.047
284    -8.35e-2    23.19      1.378
285    -8.676e-2   16.67      2.047
286    -8.35e-2    23.19      1.378
287    -8.676e-2   16.67      2.047
288    -8.35e-2    23.19      1.378
289    -8.676e-2   16.67      2.047
290    -8.35e-2    23.19      1.378
291    -8.676e-2   16.67      2.047
292    -8.35e-2    23.19      1.378
293    -8.676e-2   16.67      2.047
294    -8.35e-2    23.19      1.378
295    -8.676e-2   16.67      2.047
296    -8.35e-2    23.19      1.378
297    -8.676e-2   16.67      2.047
298    -8.35e-2    23.19      1.378
299    -8.676e-2   16.67      2.047
300    -8.35e-2    23.19      1.378
301    -8.676e-2   16.67      2.047
302    -8.35e-2    23.19      1.378
303    -8.676e-2   16.67      2.047
304    -8.35e-2    23.19      1.378
305    -8.676e-2   16.67      2.047
306    -8.35e-2    23.19      1.378
307    -8.676e-2   16.67      2.047
308    -8.35e-2    23.19      1.378
309    -8.676e-2   16.67      2.047
310    -8.35e-2    23.19      1.378
311    -8.676e-2   16.67      2.047
312    -8.35e-2    23.19      1.378
313    -8.676e-2   16.67      2.047
314    -8.35e-2    23.19      1.378
315    -8.676e-2   16.67      2.047
316    -8.35e-2    23.19      1.378
317    -8.676e-2   16.67      2.047
318    -8.35e-2    23.19      1.378
319    -8.676e-2   16.67      2.047
320    -8.35e-2    23.19      1.378
321    -8.676e-2   16.67      2.047
322    -8.35e-2    23.19      1.378
323    -8.676e-2   16.67      2.047
324    -8.35e-2    23.19      1.378
325    -8.676e-2   16.67      2.047
326    -8.35e-2    23.19      1.378
327    -8.676e-2   16.67      2.047
328    -8.35e-2    23.19      1.378
329    -8.676e-2   16.67      2.047
330    -8.35e-2    23.19      1.378
331    -8.676e-2   16.67      2.047
332    -8.35e-2    23.19      1.378
333    -8.676e-2   16.67      2.047
334    -8.35e-2    23.19      1.378
335    -8.676e-2   16.67      2.047
336    -8.35e-2    23.19      1.378
337    -8.676e-2   16.67      2.047
338    -8.35e-2    23.19      1.378
339    -8.676e-2   16.67      2.047
340    -8.35e-2    23.19      1.378
341    -8.676e-2   16.67      2.047
342    -8.35e-2    23.19      1.378
343    -8.676e-2   16.67      2.047
344    -8.35e-2    23.19      1.378
345    -8.676e-2   16.67      2.047
346    -8.35e-2    23.19      1.378
347    -8.676e-2   16.67      2.047
348    -8.35e-2    23.19      1.378
349    -8.676e-2   16.67      2.047
350    -8.35e-2    23.19      1.378
351    -8.676e-2   16.67      2.047
352    -8.35e-2    23.19      1.378
353    -8.676e-2   16.67      2.047
354    -8.35e-2    23.19      1.378
355    -8.676e-2   16.67      2.047
356    -8.35e-2    23.19      1.378
357    -8.676e-2   16.67      2.047
358    -8.35e-2    23.19      1.378
359    -8.676e-2   16.67      2.047
360    -8.35e-2    23.19      1.378
361    -8.676e-2   16.67      2.047
362    -8.35e-2    23.19      1.378
363    -8.676e-2   16.67      2.047
364    -8.35e-2    23.19      1.378
365    -8.676e-2   16.67      2.047
366    -8.35e-2    23.19      1.378
367    -8.676e-2   16.67      2.047
368    -8.35e-2    23.19      1.378
369    -8.676e-2   16.67      2.047
370    -8.35e-2    23.19      1.378
371    -8.676e-2   16.67      2.047
372    -8.35e-2    23.19      1.378
373    -8.676e-2   16.67      2.047
374    -8.35e-2    23.19      1.378
375    -8.676e-2   16.67      2.047
376    -8.35e-2    23.19      1.378
377    -8.676e-2   16.67      2.047
378    -8.35e-2    23.19      1.378
379    -8.676e-2   16.67      2.047
380    -8.35e-2    23.19      1.378
381    -8.676e-2   16.67      2.047
382    -8.35e-2    23.19      1.378
383    -8.676e-2   16.67      2.047
384    -8.35e-2    23.19      1.378
385    -8.676e-2   16.67      2.047
386    -8.35e-2    23.19      1.378
387    -8.676e-2   16.67      2.047
388    -8.35e-2    23.19      1.378
389    -8.676e-2   16.67      2.047
390    -8.35e-2    23.19      1.378
391    -8.676e-2   16.67      2.047
392    -8.35e-2    23.19      1.378
393    -8.676e-2   16.67      2.047
394    -8.35e-2    23.19      1.378
395    -8.676e-2   16.67      2.047
396    -8.35e-2    23.19      1.378
397    -8.676e-2   16.67      2.047
398    -8.35e-2    23.19      1.378
399    -8.676e-2   16.67      2.047
400    -8.35e-2    23.19      1.378
401    -8.676e-2   16.67      2.047
402    -8.35e-2    23.19      1.378
403    -8.676e-2   16.67      2.047
404    -8.35e-2    23.19      1.378
405    -8.676e-2   16.67      2.047
406    -8.35e-2    23.19      1.378
407    -8.676e-2   16.67      2.047
408    -8.35e-2    23.19      1.378
409    -8.676e-2   16.67      2.047
410    -8.35e-2    23.19      1.378
411    -8.676e-2   16.67      2.047
412    -8.35e-2    23.19      1.378
413    -8.676e-2   16.67      2.047
414    -8.35e-2    23.19      1.378
415    -8.676e-2   16.67      2.047
416    -8.35e-2    23.19      1.378
417    -8.676e-2   16.67      2.047
418    -8.35e-2    23.19      1.378
419    -8.676e-2   16.67      2.047
420    -8.35e-2    23.19      1.378
421    -8.676e-2   16.67      2.047
422    -8.35e-2    23.19      1.378
423    -8.676e-2   16.67      2.047
424    -8.35e-2    23.19      1.378
425    -8.676e-2   16.67      2.047
426    -8.35e-2    23.19      1.378
427    -8.676e-2   16.67      2.047
428    -8.35e-2    23.19      1.378
429    -8.676e-2   16.67      2.047
430    -8.35e-2    23.19      1.378
431    -8.676e-2   16.67      2.047
432    -8.35e-2    23.19      1.378
433    -8.676e-2   16.67      2.047
434    -8.35e-2    23.19      1.378
435    -8.676e-2   16.67      2.047
436    -8.35e-2    23.19      1.378
437    -8.676e-2   16.67      2.047
438    -8.35e-2    23.19      1.378
439    -8.676e-2   16.67      2.047
440    -8.35e-2    23.19      1.378
441    -8.676e-2   16.67      2.047
442    -8.35e-2    23.19      1.378
443    -8.676e-2   16.67      2.047
444    -8.35e-2    23.19      1.378
445    -8.676e-2   16.67      2.047
446    -8.35e-2    23.19      1.378
447    -8.676e-2   16.67      2.047
448    -8.35e-2    23.19      1.378
449    -8.676e-2   16.67      2.047
450    -8.35e-2    23.19      1.378
451    -8.676e-2   16.67      2.047
452    -8.35e-2    23.19      1.378
453    -8.676e-2   16.67      2.047
454    -8.35e-2    23.19      1.378
455    -8.676e-2   16.67      2.047
456    -8.35e-2    23.19      1.378
457    -8.676e-2   16.67      2.047
458    -8.35e-2    23.19      1.378
459    -8.676e-2   16.67      2.047
460    -8.35e-2    23.19      1.378
461    -8.676e-2   16.67      2.047
462    -8.35e-2    23.19      1.378
463    -8.676e-2   16.67      2.047
464    -8.35e-2    23.19      1.378
465    -8.676e-2   16.67      2.047
466    -8.35e-2    23.19      1.378
467    -8.676e-2   16.67      2.047
468    -8.35e-2    23.19      1.378
469    -8.676e-2   16.67      2.047
470    -8.35e-2    23.19      1.378
471    -8.676e-2   16.67      2.047
472    -8.35e-2    23.19      1.378
473    -8.676e-2   16.67      2.047
474    -8.35e-2    23.19      1.378
475    -8.676e-2   16.67      2.047
476    -8.35e-2    23.19      1.378
477    -8.676e-2   16.67      2.047
478    -8.35e-2    23.19      1.378
479    -8.676e-2   16.67      2.047
480    -8.35e-2    23.19      1.378
481    -8.676e-2   16.67      2.047
482    -8.35e-2    23.19      1.378
483    -8.676e-2   16.67      2.047
484    -8.35e-2    23.19      1.378
485    -8.676e-2   16.67      2.047
486    -8.35e-2    23.19      1.378
487    -8.676e-2   16.67      2.047
488    -8.35e-2    23.19      1.378
489    -8.676e-2   16.67      2.047
490    -8.35e-2    23.19      1.378
491    -8.676e-2   16.67      2.047
492    -8.35e-2    23.19      1.378
493    -8.676e-2   16.67      2.047
494    -8.35e-2    23.19      1.378
495    -8.676e-2   16.67      2.047
496    -8.35e-2    23.19      1.378
497    -8.676e-2   16.67      2.047
498    -8.35e-2    23.19      1.378
499    -8.676e-2   16.67      2.047
500    -8.35e-2    23.19      1.378
501    -8.676e-2   16.67      2.047
502    -8.35e-2    23.19      1.378
503    -8.676e-2   16.67      2.047
504    -8.35e-2    23.19      1.378
505    -8.676e-2   16.67      2.047
506    -8.35e-2    23.19      1.378
507    -8.676e-2   16.67      2.047
508    -8.35e-2    23.19      1.378
509    -8.676e-2   16.67      2.047
510    -8.35e-2    23.19      1.378
511    -8.676e-2   16.67      2.047
512    -8.35e-2    23.19      1.378
513    -8.676e-2   16.67      2.047
514    -8.35e-2    23.19      1.378
515    -8.676e-2   16.67      2.047
516    -8.35e-2    23.19      1.378
517    -8.676e-2   16.67      2.047
518    -8.35e-2    23.19      1.378
519    -8.676e-2   16.67      2.047
520    -8.35e-2    23.19      1.378
521    -8.676e-2   16.67      2.047
522    -8.35e-2    23.19      1.378
523    -8.676e-2   16.67      2.047
524    -8.35e-2    23.19      1.378
525    -8.676e-2   16.67      2.047
526    -8.35e-2    23.19      1.378
527    -8.676e-2   16.67      2.047
528    -8.35e-2    23.19      1.378
529    -8.676e-2   16.67      2.047
530    -8.35e-2    23.19      1.378
531    -8.676e-2   16.67      2.047
532    -8.35e-2    23.19      1.378
533    -8.676e-2   16.67      2.047
534    -8.35e-2    23.19      1.378
535    -8.676e-2   16.67      2.047
536    -8.35e-2    23.19      1.378
537    -8.676e-2   16.67      2.047
538    -8.35e-2    23.19      1.378
539    -8.676e-2   16.67      2.047
540    -8.35e-2    23.19      1.378
541    -8.676e-2   16.67      2.047
542    -8.35e-2    23.19      1.378
543    -8.676e-2   16.67      2.047
544    -8.35e-2    23.19      1.378
545    -8.676e-2   16.67      2.047
546    -8.35e-2    23.19      1.378
547    -8.676e-2   16.67      2.047
548    -8.35e-2    23.19      1.378
549    -8.676e-2   16.67      2.047
550    -8.35e-2    23.19      1.378
551    -8.676e-2   16.67      2.047
552    -8.35e-2    23.19      1.378
553    -8.676e-2   16.67      2.047
554    -8.35e-2    23.19      1.378
555    -8.676e-2   16.67      2.047
556    -8.35e-2    23.19      1.378
557    -8.676e-2   16.67      2.047
558    -8.35e-2    23.19      1.378
559    -8.676e-2   16.67      2.047
560    -8.35e-2    23.19      1.378
561    -8.676e-2   16.67      2.047
562    -8.35e-2    23.19      1.378
563    -8.676e-2   16.67      2.047
564    -8.35e-2    23.19      1.378
565    -8.676e-2   16.67      2.047
566    -8.35e-2    23.19      1.378
567    -8.676e-2   16.67      2.047
568    -8.35e-2    23.19      1.378
569    -8.676e-2   16.67      2.047
570    -8.35e-2    23.19      1.378
571    -8.676e-2   16.67      2.047
572    -8.35e-2    23.19      1.378
573    -8.676e-2   16.67      2.047
574    -8.35e-2    23.19      1.378
575    -8.676e-2   16.67      2.047
576    -8.35e-2    23.19      1.378
577    -8.676e-2   16.67      2.047
578    -8.35e-2    23.19      1.378
579    -8.676e-2   16.67      2.047
580    -8.35e-2    23.19      1.378
581    -8.676e-2   16.67      2.047
582    -8.35e-2    23.19      1.378
583    -8.676e-2   16.67      2.047
584    -8.35e-2    23.19      1.378
585    -8.676e-2   16.67      2.047
586    -8.35e-2    23.19      1.378
587    -8.676e-2   16.67      2.047
588    -8.35e-2    23.19      1.378
589    -8.676e-2   16.67      2.047
590    -8.35e-2    23.19      1.378
591    -8.676e-2   16.67      2.047
592    -8.35e-2    23.19      1.378
593    -8.676e-2   16.67      2.047
594    -8.35e-2    23.19      1.378
595    -8.676e-2   16.67      2.047
596    -8.35e-2    23.19      1.378
597    -8.676e-2   16.67      2.047
598    -8.35e-2    23.19      1.378
599    -8.676e-2   16.67      2.047
600    -8.35e-2    23.19      1.378
601    -8.676e-2   16.67      2.047
602    -8.35e-2    23.19      1.378
603    -8.676e-2   16.67      2.047
604    -8.35e-2    23.19      1.378
605    -8.676e-2   16.67      2.047
606    -8.35e-2    23.19      1.378
607    -8.676e-2   16.67      2.047
608    -8.35e-2    23.19      1.378
609    -8.676e-2   16.67      2.047
610    -8.35e-2    23.19      1.378
611    -8.676e-2   16.67      2.047
612    -8.35e-2    23.19      1.378
613    -8.676e-2   16.67      2.047
614    -8.35e-2    23.19      1.378
615    -8.676e-2   16.67      2.047
616    -8.35e-2    23.19      1.378
617    -8.676e-2   16.67      2.047
618    -8.35e-2    23.19      1.378
619    -8.676e-2   16.67      2.047
620    -8.35e-2    23.19      1.378
621    -8.676e-2   16.67      2.047
622    -8.35e-2    23.19      1.378
623    -8.676e-2   16.67      2.047
624    -8.35e-2    23.19      1.378
625    -8.676e-2   16.67      2.047
626    -8.35e-2    23.19      1.378
627    -8.676e-2   16.67      2.047
628    -8.35e-2    23.19      1.378
629    -8.676e-2   16.67      2.047
630    -8.35e-2    23.19      1.378
631    -8.676e-2   16.67      2.047
632    -8.35e-2    23.19      1.378
633    -8.676e-2   16.67      2.047
634    -8.35e-2    23.19      1.378
635    -8.676e-2   16.67      2.047
636    -8.35e-2    23.19      1.378
637    -8.676e-2   16.67      2.047
638    -8.35e-2    23.19      1.378
639    -8.676e-2   16.67      2.047
640    -8.35e-2    23.19      1.378
641    -8.676e-2   16.67      2.047
642    -8.35e-2    23.19      1.378
643    -8.676e-2   16.67      2.047
644    -8.35e-2    23.19      1.378
645    -8.676e-2   16.67      2.047
646    -8.35e-2    23.19      1.378
647    -8.676e-2   16.67      2.047
648    -8.35e-2    23.19      1.378
649    -8.676e-2   16.67      2.047
650    -8.35e-2    23.19      1.378
651    -8.676e-2   16.67      2.047
652    -8.35e-2    23.19      1.378
653    -8.676e-2   16.67      2.047
654    -8.35e-2    23.19      1.378
655    -8.676e-2   16.67      2.047
656    -8.35e-2    23.19      1.378
657    -8.676e-2   16.67      2.047
658    -8.35e-2    23.19      1.378
659    -8.676e-2   16.67      2.047
660    -8.35e-2    23.19      1.378
661    -8.676e-2   16.67      2.047
662    -8.35e-2    23.19      1.378
663    -8.676e-2   16.67      2.047
664    -8.35e-2    23.19      1.378
665    -8.676e-2   16.67      2.047
666    -8.35e-2    23.19      1.378
667    -8.676e-2   16.67      2.047
668    -8.35e-2    23.19      1.378
669    -8.676e-2   16.67      2.047
670    -8.35e-2    23.19      1.378
671    -8.676e-2   16.67      2.047
672    -8.35e-2    23.19      1.378
673    -8.676e-2   16.67      2.047
674    -8.35e-2    23.19      1.378
675    -8.676e-2   16.67      2.047
676    -8.35e-2    23.19      1.378
677    -8.676e-2   16.67      2.047
678    -8.35e-2    23.19      1.378
679    -8.676e-2   16.67      2.047
680    -8.35e-2    23.19      1.378
681    -8.676e-2   16.67      2.047
682    -8.35e-2    23.19      1.378
683    -8.676e-2   16.67      2.047
684    -8.35e-2    23.19      1.378
685    -8.676e-2   16.67      2.047
686    -8.35e-2    23.19      1.378
687    -8.676e-2   16.67      2.047
688    -8.35e-2    23.19      1.378
689    -8.676e-2   16.67      2.047
690    -8.35e-2    23.19      1.378
691    -8.676e-2   16.67      2.047
692    -8.35e-2    23.19      1.378
693    -8.676e-2   16.67      2.047
694    -8.35e-2    23.19      1.378
695    -8.676e-2   16.67      2.047
696    -8.35e-2    23.19      1.378
697    -8.676e-2   16.67      2.047
698    -8.35e-2    23.19      1.378
699    -8.676e-2   16.67      2.047
700    -8.35e-2    23.19      1.378
701    -8.676e-2   16.67      2.047
702    -8.35e-2    23.19      1.378
703    -8.676e-2   16.67      2.047
704    -8.35e-2    23.19      1.378
705    -8.676e-2   16.67      2.047
706    -8.35e-2    23.19      1.378
707    -8.676e-2   16.67      2.047
708    -8.35e-2    23.19      1.378
709    -8.676e-2   16.67      2.047
710    -8.35e-2    23.19      1.378
711    -8.676e-2   16.67      2.047
712    -8.35e-2    23.19      1.378
713    -8.676e-2   16.67      2.047
714    -8.35e-2    23.19      1.378
715    -8.676e-2   16.67      2.047
716    -8.35e-2    23.19      1.378
717    -8.676e-2   16.67      2.047
718    -8.35e-2    23.19      1.378
719    -8.676e-2   16.67      2.047
720    -8.35e-2    23.19      1.378
721    -8.676e-2   16.67      2.047
722    -8.35e-2    23.19      1.378
723    -8.676e-2   16.67      2.047
724    -8.35e-2    23.19      1.378
725    -8.676e-2   16.67      2.047
726    -8.35e-2    23.19      1.378
727    -8.676e-2   16.67      2.047
728    -8.35e-2    23.19      1.378
729    -8.676e-2   16.67      2.047
730    -8.35e-2    23.19      1.378
731    -8.676e-2   16.67      2.047
732    -8.35e-2    23.19      1.378
733    -8.676e-2   16.67      2.047
734    -8.35e-2    23.19      1.378
735    -8.676e-2   16.67      2.047
736    -8.35e-2    23.19      1.378
737    -8.676e-2   16.67      2.047
738    -8.35e-2    23.19      1.378
739    -8.676e-2   16.67      2.047
740    -8.35e-2    23.19      1.378
741    -8.676e-2   16.67      2.047
742    -8.35e-2    23.19      1.378
743    -8.676e-2   16.67      2.047
744    -8.35e-2    23.19      1.378
745    -8.676e-2   16.67      2.047
746    -8.35e-2    23.19      1.378
747    -8.676e-2   16.67      2.047
748    -8.35e-2    23.19      1.378
749    -8.676e-2   16.67      2.047
750    -8.35e-2    23.19      1.378
751    -8.676e-2   16.67      2.047
752    -8.35e-2    23.19      1.378
753    -8.676e-2   16.67      2.047
754    -8.35e-2    23.19      1.378
755    -8.676e-2   16.67      2.047
756    -8.35e-2    23.19      1.378
757    -8.676e-2   16.67      2.047
758    -8.35e-2    23.19      1.378
759    -8.676e-2   16.67      2.047
760    -8.35e-2    23.19      1.378
761    -8.676e-2   16.67      2.047
762    -8.35e-2    23.19      1.378
763    -8.676e-2   16.67      2.047
764    -8.35e-2    23.19      1.378
765    -8.676e-2   16.67      2.047
766    -8.35e-2    23.19      1.378
767    -8.676e-2   16.67      2.047
768    -8.35e-2    23.19      1.378
