# GTK Offsets and rotation angles, used by GigaTrackerReconstruction to correct Hit positions
# The 6 parameters of each line correspond to the alignment wrt GTK3
# Format: StationID XOffwrtGTK3 YOffwrtGTK3 AwrtGTK3 BwrtGTK3 CwrtGTK3 DwrtGTK3
0  0.0000  0.0000  1.0000 -0.0000 -0.0000  1.0000
1  0.0435 -0.0050  1.0000 -0.0002  0.0002  1.0000
2  0.0278  0.0601  1.0000  0.0008 -0.0000  1.0000
3 0 0 1 0 0 1
