#GTKID IsIn SensUpstr x y z beampipeZlength (symmetric, l = 0.0 means no pipe!)
0 0 0 0.0 0.15 79575.0 160.0
1 1 0 0.0 0.0 79625.0 160.0
2 1 0 0.0 -63.0 86820.0 160.0
3 1 0 0.0 0.0 102400.0 0.0

