# NChannels including PMT+SC
NChannels= 8588 
# Number of SuperCells
NSCChannels= 956
######################### RICH Reconstruction PMs indexed positions #######################
#PMPosition: NPMs (starting from 0, grouped by 8, x y couples)
# the position is relative to the relevant flange centre
PMPosition_SC_0 = -300.0 4.5 -300.0 13.5 -300.0 22.5 -291.0 4.5 -291.0 13.5 -291.0 22.5 -282.0 4.5 -282.0 13.5
PMPosition_SC_1 = -282.0 22.5 -273.0 4.5 -273.0 13.5 -273.0 22.5 -264.0 4.5 -264.0 13.5 -264.0 22.5 -255.0 4.5
PMPosition_SC_2 = -255.0 13.5 -255.0 22.5 -246.0 4.5 -246.0 13.5 -246.0 22.5 -237.0 4.5 -237.0 13.5 -237.0 22.5
PMPosition_SC_3 = -228.0 4.5 -228.0 13.5 -228.0 22.5 -219.0 4.5 -219.0 13.5 -219.0 22.5 -210.0 4.5 -210.0 13.5
PMPosition_SC_4 = -210.0 22.5 -201.0 4.5 -201.0 13.5 -201.0 22.5 -192.0 4.5 -192.0 13.5 -192.0 22.5 -183.0 4.5
PMPosition_SC_5 = -183.0 13.5 -183.0 22.5 -174.0 4.5 -174.0 13.5 -174.0 22.5 -165.0 4.5 -165.0 13.5 -165.0 22.5
PMPosition_SC_6 = -156.0 4.5 -156.0 13.5 -156.0 22.5 -147.0 4.5 -147.0 13.5 -147.0 22.5 -138.0 4.5 -138.0 13.5
PMPosition_SC_7 = -138.0 22.5 -129.0 4.5 -129.0 13.5 -129.0 22.5 -120.0 4.5 -120.0 13.5 -120.0 22.5 -111.0 4.5
PMPosition_SC_8 = -111.0 13.5 -111.0 22.5 -102.0 4.5 -102.0 13.5 -102.0 22.5 -93.0 4.5 -93.0 13.5 -93.0 22.5
PMPosition_SC_9 = -84.0 4.5 -84.0 13.5 -84.0 22.5 -75.0 4.5 -75.0 13.5 -75.0 22.5 -66.0 4.5 -66.0 13.5
PMPosition_SC_10 = -66.0 22.5 -57.0 4.5 -57.0 13.5 -57.0 22.5 -48.0 4.5 -48.0 13.5 -48.0 22.5 -39.0 4.5
PMPosition_SC_11 = -39.0 13.5 -39.0 22.5 -30.0 4.5 -30.0 13.5 -30.0 22.5 -21.0 4.5 -21.0 13.5 -21.0 22.5
PMPosition_SC_12 = -12.0 4.5 -12.0 13.5 -12.0 22.5 -3.0 4.5 -3.0 13.5 -3.0 22.5 6.0 4.5 6.0 13.5
PMPosition_SC_13 = 6.0 22.5 15.0 4.5 15.0 13.5 15.0 22.5 24.0 4.5 24.0 13.5 24.0 22.5 33.0 4.5
PMPosition_SC_14 = 33.0 13.5 33.0 22.5 42.0 4.5 42.0 13.5 42.0 22.5 51.0 4.5 51.0 13.5 51.0 22.5
PMPosition_SC_15 = 60.0 4.5 60.0 13.5 60.0 22.5 69.0 4.5 69.0 13.5 69.0 22.5 78.0 4.5 78.0 13.5
PMPosition_SC_16 = 78.0 22.5 87.0 4.5 87.0 13.5 87.0 22.5 96.0 4.5 96.0 13.5 96.0 22.5 105.0 4.5
PMPosition_SC_17 = 105.0 13.5 105.0 22.5 114.0 4.5 114.0 13.5 114.0 22.5 123.0 4.5 123.0 13.5 123.0 22.5
PMPosition_SC_18 = 132.0 4.5 132.0 13.5 132.0 22.5 141.0 4.5 141.0 13.5 141.0 22.5 150.0 4.5 150.0 13.5
PMPosition_SC_19 = 150.0 22.5 159.0 4.5 159.0 13.5 159.0 22.5 168.0 4.5 168.0 13.5 168.0 22.5 177.0 4.5
PMPosition_SC_20 = 177.0 13.5 177.0 22.5 186.0 4.5 186.0 13.5 186.0 22.5 195.0 4.5 195.0 13.5 195.0 22.5
PMPosition_SC_21 = 204.0 4.5 204.0 13.5 204.0 22.5 213.0 4.5 213.0 13.5 213.0 22.5 222.0 4.5 222.0 13.5
PMPosition_SC_22 = 222.0 22.5 231.0 4.5 231.0 13.5 231.0 22.5 240.0 4.5 240.0 13.5 240.0 22.5 249.0 4.5
PMPosition_SC_23 = 249.0 13.5 249.0 22.5 258.0 4.5 258.0 13.5 258.0 22.5 267.0 4.5 267.0 13.5 267.0 22.5
PMPosition_SC_24 = 276.0 4.5 276.0 13.5 276.0 22.5 285.0 4.5 285.0 13.5 285.0 22.5 294.0 4.5 294.0 13.5
PMPosition_SC_25 = 294.0 22.5 303.0 4.5 303.0 13.5 303.0 22.5 303.0 31.5 303.0 40.5 303.0 49.5 294.0 31.5
PMPosition_SC_26 = 294.0 40.5 294.0 49.5 285.0 31.5 285.0 40.5 285.0 49.5 276.0 31.5 276.0 40.5 276.0 49.5
PMPosition_SC_27 = 267.0 31.5 267.0 40.5 267.0 49.5 258.0 31.5 258.0 40.5 258.0 49.5 249.0 31.5 249.0 40.5
PMPosition_SC_28 = 249.0 49.5 240.0 31.5 240.0 40.5 240.0 49.5 231.0 31.5 231.0 40.5 231.0 49.5 222.0 31.5
PMPosition_SC_29 = 222.0 40.5 222.0 49.5 213.0 31.5 213.0 40.5 213.0 49.5 204.0 31.5 204.0 40.5 204.0 49.5
PMPosition_SC_30 = 195.0 31.5 195.0 40.5 195.0 49.5 186.0 31.5 186.0 40.5 186.0 49.5 177.0 31.5 177.0 40.5
PMPosition_SC_31 = 177.0 49.5 168.0 31.5 168.0 40.5 168.0 49.5 159.0 31.5 159.0 40.5 159.0 49.5 150.0 31.5
PMPosition_SC_32 = 150.0 40.5 150.0 49.5 141.0 31.5 141.0 40.5 141.0 49.5 132.0 31.5 132.0 40.5 132.0 49.5
PMPosition_SC_33 = 123.0 31.5 123.0 40.5 123.0 49.5 114.0 31.5 114.0 40.5 114.0 49.5 105.0 31.5 105.0 40.5
PMPosition_SC_34 = 105.0 49.5 96.0 31.5 96.0 40.5 96.0 49.5 87.0 31.5 87.0 40.5 87.0 49.5 78.0 31.5
PMPosition_SC_35 = 78.0 40.5 78.0 49.5 69.0 31.5 69.0 40.5 69.0 49.5 60.0 31.5 60.0 40.5 60.0 49.5
PMPosition_SC_36 = 51.0 31.5 51.0 40.5 51.0 49.5 42.0 31.5 42.0 40.5 42.0 49.5 33.0 31.5 33.0 40.5
PMPosition_SC_37 = 33.0 49.5 24.0 31.5 24.0 40.5 24.0 49.5 15.0 31.5 15.0 40.5 15.0 49.5 6.0 31.5
PMPosition_SC_38 = 6.0 40.5 6.0 49.5 -3.0 31.5 -3.0 40.5 -3.0 49.5 -12.0 31.5 -12.0 40.5 -12.0 49.5
PMPosition_SC_39 = -21.0 31.5 -21.0 40.5 -21.0 49.5 -30.0 31.5 -30.0 40.5 -30.0 49.5 -39.0 31.5 -39.0 40.5
PMPosition_SC_40 = -39.0 49.5 -48.0 31.5 -48.0 40.5 -48.0 49.5 -57.0 31.5 -57.0 40.5 -57.0 49.5 -66.0 31.5
PMPosition_SC_41 = -66.0 40.5 -66.0 49.5 -75.0 31.5 -75.0 40.5 -75.0 49.5 -84.0 31.5 -84.0 40.5 -84.0 49.5
PMPosition_SC_42 = -93.0 31.5 -93.0 40.5 -93.0 49.5 -102.0 31.5 -102.0 40.5 -102.0 49.5 -111.0 31.5 -111.0 40.5
PMPosition_SC_43 = -111.0 49.5 -120.0 31.5 -120.0 40.5 -120.0 49.5 -129.0 31.5 -129.0 40.5 -129.0 49.5 -138.0 31.5
PMPosition_SC_44 = -138.0 40.5 -138.0 49.5 -147.0 31.5 -147.0 40.5 -147.0 49.5 -156.0 31.5 -156.0 40.5 -156.0 49.5
PMPosition_SC_45 = -165.0 31.5 -165.0 40.5 -165.0 49.5 -174.0 31.5 -174.0 40.5 -174.0 49.5 -183.0 31.5 -183.0 40.5
PMPosition_SC_46 = -183.0 49.5 -192.0 31.5 -192.0 40.5 -192.0 49.5 -201.0 31.5 -201.0 40.5 -201.0 49.5 -210.0 31.5
PMPosition_SC_47 = -210.0 40.5 -210.0 49.5 -219.0 31.5 -219.0 40.5 -219.0 49.5 -228.0 31.5 -228.0 40.5 -228.0 49.5
PMPosition_SC_48 = -237.0 31.5 -237.0 40.5 -237.0 49.5 -246.0 31.5 -246.0 40.5 -246.0 49.5 -255.0 31.5 -255.0 40.5
PMPosition_SC_49 = -255.0 49.5 -264.0 31.5 -264.0 40.5 -264.0 49.5 -273.0 31.5 -273.0 40.5 -273.0 49.5 -282.0 31.5
PMPosition_SC_50 = -282.0 40.5 -282.0 49.5 -291.0 31.5 -291.0 40.5 -291.0 49.5 -300.0 31.5 -300.0 40.5 -300.0 49.5
PMPosition_SC_51 = -300.0 58.5 -300.0 67.5 -300.0 76.5 -291.0 58.5 -291.0 67.5 -291.0 76.5 -282.0 58.5 -282.0 67.5
PMPosition_SC_52 = -282.0 76.5 -273.0 58.5 -273.0 67.5 -273.0 76.5 -264.0 58.5 -264.0 67.5 -264.0 76.5 -255.0 58.5
PMPosition_SC_53 = -255.0 67.5 -255.0 76.5 -246.0 58.5 -246.0 67.5 -246.0 76.5 -237.0 58.5 -237.0 67.5 -237.0 76.5
PMPosition_SC_54 = -228.0 58.5 -228.0 67.5 -228.0 76.5 -219.0 58.5 -219.0 67.5 -219.0 76.5 -210.0 58.5 -210.0 67.5
PMPosition_SC_55 = -210.0 76.5 -201.0 58.5 -201.0 67.5 -201.0 76.5 -192.0 58.5 -192.0 67.5 -192.0 76.5 -183.0 58.5
PMPosition_SC_56 = -183.0 67.5 -183.0 76.5 -174.0 58.5 -174.0 67.5 -174.0 76.5 -165.0 58.5 -165.0 67.5 -165.0 76.5
PMPosition_SC_57 = -156.0 58.5 -156.0 67.5 -156.0 76.5 -147.0 58.5 -147.0 67.5 -147.0 76.5 -138.0 58.5 -138.0 67.5
PMPosition_SC_58 = -138.0 76.5 -129.0 58.5 -129.0 67.5 -129.0 76.5 -120.0 58.5 -120.0 67.5 -120.0 76.5 -111.0 58.5
PMPosition_SC_59 = -111.0 67.5 -111.0 76.5 -102.0 58.5 -102.0 67.5 -102.0 76.5 -93.0 58.5 -93.0 67.5 -93.0 76.5
PMPosition_SC_60 = -84.0 58.5 -84.0 67.5 -84.0 76.5 -75.0 58.5 -75.0 67.5 -75.0 76.5 -66.0 58.5 -66.0 67.5
PMPosition_SC_61 = -66.0 76.5 -57.0 58.5 -57.0 67.5 -57.0 76.5 -48.0 58.5 -48.0 67.5 -48.0 76.5 -39.0 58.5
