# NChannels including PMT+SC
NChannels= 18684 
# Number of SuperCells
NSCChannels= 2076
######################### RICH Reconstruction PMs indexed positions #######################
#PMPosition: NPMs (starting from 0, grouped by 8, x y couples)
# the position is relative to the relevant flange centre
PMPosition_SC_131 = 18.0 63.0 18.0 69.0 12.0 57.0 12.0 63.0 12.0 69.0 6.0 57.0 6.0 63.0 6.0 69.0
PMPosition_SC_132 = 0.0 57.0 0.0 63.0 0.0 69.0 -6.0 57.0 -6.0 63.0 -6.0 69.0 -12.0 57.0 -12.0 63.0
PMPosition_SC_133 = -12.0 69.0 -18.0 57.0 -18.0 63.0 -18.0 69.0 -24.0 57.0 -24.0 63.0 -24.0 69.0 -30.0 57.0
PMPosition_SC_134 = -30.0 63.0 -30.0 69.0 -36.0 57.0 -36.0 63.0 -36.0 69.0 -42.0 57.0 -42.0 63.0 -42.0 69.0
PMPosition_SC_135 = -48.0 57.0 -48.0 63.0 -48.0 69.0 -54.0 57.0 -54.0 63.0 -54.0 69.0 -60.0 57.0 -60.0 63.0
PMPosition_SC_136 = -60.0 69.0 -66.0 57.0 -66.0 63.0 -66.0 69.0 -72.0 57.0 -72.0 63.0 -72.0 69.0 -78.0 57.0
PMPosition_SC_137 = -78.0 63.0 -78.0 69.0 -84.0 57.0 -84.0 63.0 -84.0 69.0 -90.0 57.0 -90.0 63.0 -90.0 69.0
PMPosition_SC_138 = -96.0 57.0 -96.0 63.0 -96.0 69.0 -102.0 57.0 -102.0 63.0 -102.0 69.0 -108.0 57.0 -108.0 63.0
PMPosition_SC_139 = -108.0 69.0 -114.0 57.0 -114.0 63.0 -114.0 69.0 -120.0 57.0 -120.0 63.0 -120.0 69.0 -126.0 57.0
PMPosition_SC_140 = -126.0 63.0 -126.0 69.0 -132.0 57.0 -132.0 63.0 -132.0 69.0 -138.0 57.0 -138.0 63.0 -138.0 69.0
PMPosition_SC_141 = -144.0 57.0 -144.0 63.0 -144.0 69.0 -150.0 57.0 -150.0 63.0 -150.0 69.0 -156.0 57.0 -156.0 63.0
PMPosition_SC_142 = -156.0 69.0 -162.0 57.0 -162.0 63.0 -162.0 69.0 -168.0 57.0 -168.0 63.0 -168.0 69.0 -174.0 57.0
PMPosition_SC_143 = -174.0 63.0 -174.0 69.0 -180.0 57.0 -180.0 63.0 -180.0 69.0 -186.0 57.0 -186.0 63.0 -186.0 69.0
PMPosition_SC_144 = -192.0 57.0 -192.0 63.0 -192.0 69.0 -198.0 57.0 -198.0 63.0 -198.0 69.0 -204.0 57.0 -204.0 63.0
PMPosition_SC_145 = -204.0 69.0 -210.0 57.0 -210.0 63.0 -210.0 69.0 -216.0 57.0 -216.0 63.0 -216.0 69.0 -222.0 57.0
PMPosition_SC_146 = -222.0 63.0 -222.0 69.0 -228.0 57.0 -228.0 63.0 -228.0 69.0 -234.0 57.0 -234.0 63.0 -234.0 69.0
PMPosition_SC_147 = -240.0 57.0 -240.0 63.0 -240.0 69.0 -246.0 57.0 -246.0 63.0 -246.0 69.0 -252.0 57.0 -252.0 63.0
PMPosition_SC_148 = -252.0 69.0 -258.0 57.0 -258.0 63.0 -258.0 69.0 -264.0 57.0 -264.0 63.0 -264.0 69.0 -270.0 57.0
PMPosition_SC_149 = -270.0 63.0 -270.0 69.0 -276.0 57.0 -276.0 63.0 -276.0 69.0 -282.0 57.0 -282.0 63.0 -282.0 69.0
