######################## RICH Reconstruction SCs indexed positions ########################
#SCPosition: NPMs (starting from 0, grouped by 2, x y couples)
SCPosition_SC_111 = -183.0 256.5 -120.0 283.5
SCPosition_SC_112 = -102.0 283.5 -75.0 283.5
SCPosition_SC_113 = -48.0 283.5 -30.0 283.5
SCPosition_SC_114 = -3.0 283.5 24.0 283.5
SCPosition_SC_115 = 42.0 283.5 69.0 283.5
SCPosition_SC_116 = 96.0 283.5 114.0 283.5
SCPosition_SC_117 = 42.0 310.5 15.0 310.5
SCPosition_SC_118 = -3.0 310.5 -30.0 310.5
SCPosition_SC_119 = -291.0 -13.5 -264.0 -13.5
SCPosition_SC_120 = -246.0 -13.5 -219.0 -13.5
SCPosition_SC_121 = -192.0 -13.5 -174.0 -13.5
SCPosition_SC_122 = -147.0 -13.5 -120.0 -13.5
SCPosition_SC_123 = -102.0 -13.5 -75.0 -13.5
SCPosition_SC_124 = -48.0 -13.5 -30.0 -13.5
SCPosition_SC_125 = -3.0 -13.5 24.0 -13.5
SCPosition_SC_126 = 42.0 -13.5 69.0 -13.5
SCPosition_SC_127 = 96.0 -13.5 114.0 -13.5
SCPosition_SC_128 = 141.0 -13.5 168.0 -13.5
SCPosition_SC_129 = 186.0 -13.5 213.0 -13.5
SCPosition_SC_130 = 240.0 -13.5 258.0 -13.5
SCPosition_SC_131 = 285.0 -13.5 303.0 -40.5
SCPosition_SC_132 = 285.0 -40.5 258.0 -40.5
SCPosition_SC_133 = 231.0 -40.5 213.0 -40.5
SCPosition_SC_134 = 186.0 -40.5 159.0 -40.5
SCPosition_SC_135 = 141.0 -40.5 114.0 -40.5
SCPosition_SC_136 = 87.0 -40.5 69.0 -40.5
SCPosition_SC_137 = 42.0 -40.5 15.0 -40.5
SCPosition_SC_138 = -3.0 -40.5 -30.0 -40.5
SCPosition_SC_139 = -57.0 -40.5 -75.0 -40.5
SCPosition_SC_140 = -102.0 -40.5 -129.0 -40.5
SCPosition_SC_141 = -147.0 -40.5 -174.0 -40.5
SCPosition_SC_142 = -201.0 -40.5 -219.0 -40.5
SCPosition_SC_143 = -246.0 -40.5 -273.0 -40.5
SCPosition_SC_144 = -291.0 -40.5 -291.0 -67.5
SCPosition_SC_145 = -264.0 -67.5 -246.0 -67.5
SCPosition_SC_146 = -219.0 -67.5 -192.0 -67.5
SCPosition_SC_147 = -174.0 -67.5 -147.0 -67.5
SCPosition_SC_148 = -120.0 -67.5 -102.0 -67.5
SCPosition_SC_149 = -75.0 -67.5 -48.0 -67.5
SCPosition_SC_150 = -30.0 -67.5 -3.0 -67.5
SCPosition_SC_151 = 24.0 -67.5 42.0 -67.5
SCPosition_SC_152 = 69.0 -67.5 96.0 -67.5
SCPosition_SC_153 = 114.0 -67.5 141.0 -67.5
SCPosition_SC_154 = 168.0 -67.5 186.0 -67.5
SCPosition_SC_155 = 213.0 -67.5 240.0 -67.5
SCPosition_SC_156 = 258.0 -67.5 285.0 -67.5
SCPosition_SC_157 = 285.0 -94.5 267.0 -94.5
SCPosition_SC_158 = 240.0 -94.5 213.0 -94.5
SCPosition_SC_159 = 195.0 -94.5 168.0 -94.5
SCPosition_SC_160 = 141.0 -94.5 123.0 -94.5
SCPosition_SC_161 = 96.0 -94.5 69.0 -94.5
SCPosition_SC_162 = 51.0 -94.5 24.0 -94.5
SCPosition_SC_163 = -3.0 -94.5 -21.0 -94.5
SCPosition_SC_164 = -48.0 -94.5 -75.0 -94.5
SCPosition_SC_165 = -93.0 -94.5 -120.0 -94.5
SCPosition_SC_166 = -147.0 -94.5 -165.0 -94.5
SCPosition_SC_167 = -192.0 -94.5 -219.0 -94.5
SCPosition_SC_168 = -237.0 -94.5 -264.0 -94.5
SCPosition_SC_169 = -291.0 -94.5 -273.0 -121.5
SCPosition_SC_170 = -246.0 -121.5 -219.0 -121.5
SCPosition_SC_171 = -201.0 -121.5 -174.0 -121.5
SCPosition_SC_172 = -147.0 -121.5 -129.0 -121.5
SCPosition_SC_173 = -102.0 -121.5 -75.0 -121.5
SCPosition_SC_174 = -57.0 -121.5 -30.0 -121.5
SCPosition_SC_175 = -3.0 -121.5 15.0 -121.5
SCPosition_SC_176 = 42.0 -121.5 69.0 -121.5
SCPosition_SC_177 = 87.0 -121.5 114.0 -121.5
SCPosition_SC_178 = 141.0 -121.5 159.0 -121.5
SCPosition_SC_179 = 186.0 -121.5 213.0 -121.5
SCPosition_SC_180 = 231.0 -121.5 258.0 -121.5
SCPosition_SC_181 = 285.0 -121.5 258.0 -148.5
SCPosition_SC_182 = 231.0 -148.5 204.0 -148.5
SCPosition_SC_183 = 186.0 -148.5 159.0 -148.5
SCPosition_SC_184 = 132.0 -148.5 114.0 -148.5
SCPosition_SC_185 = 87.0 -148.5 60.0 -148.5
SCPosition_SC_186 = 42.0 -148.5 15.0 -148.5
SCPosition_SC_187 = -12.0 -148.5 -30.0 -148.5
SCPosition_SC_188 = -57.0 -148.5 -84.0 -148.5
SCPosition_SC_189 = -102.0 -148.5 -129.0 -148.5
SCPosition_SC_190 = -156.0 -148.5 -174.0 -148.5
SCPosition_SC_191 = -201.0 -148.5 -228.0 -148.5
SCPosition_SC_192 = -246.0 -148.5 -273.0 -148.5
SCPosition_SC_193 = -237.0 -175.5 -219.0 -175.5
SCPosition_SC_194 = -192.0 -175.5 -165.0 -175.5
SCPosition_SC_195 = -147.0 -175.5 -120.0 -175.5
SCPosition_SC_196 = -93.0 -175.5 -75.0 -175.5
SCPosition_SC_197 = -48.0 -175.5 -21.0 -175.5
SCPosition_SC_198 = -3.0 -175.5 24.0 -175.5
SCPosition_SC_199 = 51.0 -175.5 69.0 -175.5
SCPosition_SC_200 = 96.0 -175.5 123.0 -175.5
SCPosition_SC_201 = 141.0 -175.5 168.0 -175.5
SCPosition_SC_202 = 195.0 -175.5 213.0 -175.5
SCPosition_SC_203 = 240.0 -175.5 231.0 -202.5
SCPosition_SC_204 = 213.0 -202.5 186.0 -202.5
SCPosition_SC_205 = 159.0 -202.5 141.0 -202.5
SCPosition_SC_206 = 114.0 -202.5 87.0 -202.5
SCPosition_SC_207 = 69.0 -202.5 42.0 -202.5
SCPosition_SC_208 = 15.0 -202.5 -3.0 -202.5
SCPosition_SC_209 = -30.0 -202.5 -57.0 -202.5
SCPosition_SC_210 = -75.0 -202.5 -102.0 -202.5
SCPosition_SC_211 = -129.0 -202.5 -147.0 -202.5
SCPosition_SC_212 = -174.0 -202.5 -201.0 -202.5
SCPosition_SC_213 = -219.0 -202.5 -210.0 -229.5
SCPosition_SC_214 = -183.0 -229.5 -165.0 -229.5
SCPosition_SC_215 = -138.0 -229.5 -111.0 -229.5
SCPosition_SC_216 = -93.0 -229.5 -66.0 -229.5
SCPosition_SC_217 = -39.0 -229.5 -21.0 -229.5
SCPosition_SC_218 = 6.0 -229.5 33.0 -229.5
SCPosition_SC_219 = 51.0 -229.5 78.0 -229.5
SCPosition_SC_220 = 105.0 -229.5 123.0 -229.5
SCPosition_SC_221 = 150.0 -229.5 177.0 -229.5
SCPosition_SC_222 = 195.0 -229.5 177.0 -256.5
SCPosition_SC_223 = 150.0 -256.5 132.0 -256.5
SCPosition_SC_224 = 105.0 -256.5 78.0 -256.5
SCPosition_SC_225 = 60.0 -256.5 33.0 -256.5
SCPosition_SC_226 = 6.0 -256.5 -12.0 -256.5
SCPosition_SC_227 = -39.0 -256.5 -66.0 -256.5
SCPosition_SC_228 = -84.0 -256.5 -111.0 -256.5
SCPosition_SC_229 = -138.0 -256.5 -156.0 -256.5
SCPosition_SC_230 = -183.0 -256.5 -120.0 -283.5
SCPosition_SC_231 = -102.0 -283.5 -75.0 -283.5
SCPosition_SC_232 = -48.0 -283.5 -30.0 -283.5
SCPosition_SC_233 = -3.0 -283.5 24.0 -283.5
SCPosition_SC_234 = 42.0 -283.5 69.0 -283.5
SCPosition_SC_235 = 96.0 -283.5 114.0 -283.5
SCPosition_SC_236 = 42.0 -310.5 15.0 -310.5
SCPosition_SC_237 = -3.0 -310.5 -30.0 -310.5
