# Generated with run 8511, valid from the start of 2018 till run 8622.
# Stretching values of FE thresholds for channels with ROID 576-608
# found wrong and fixed from run 8623.
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
424 	 12.87 	 16.87 	 0.193848 	 -0.272652
425 	 12.7732 	 16.7732 	 0.251023 	 -0.319728
426 	 13.2561 	 17.2561 	 0.182292 	 -0.257517
427 	 12.6694 	 16.6694 	 0.196975 	 -0.299649
428 	 12.9369 	 16.9369 	 0.244062 	 -0.346541
429 	 12.7159 	 16.7159 	 0.193369 	 -0.307763
430 	 12.942 	 16.942 	 0.213028 	 -0.325995
431 	 12.8502 	 16.8502 	 0.207601 	 -0.277249
432 	 12.1929 	 16.1929 	 0.247663 	 -0.341369
433 	 12.611 	 16.611 	 0.255461 	 -0.328638
434 	 12.8008 	 16.8008 	 0.257494 	 -0.319412
435 	 12.8949 	 16.8949 	 0.228502 	 -0.294754
436 	 12.7895 	 16.7895 	 0.276976 	 -0.330372
437 	 13.1862 	 17.1862 	 0.251928 	 -0.341564
438 	 12.9376 	 16.9376 	 0.267795 	 -0.341449
439 	 13.1103 	 17.1103 	 0.212514 	 -0.269375
440 	 13.572 	 17.572 	 0.207152 	 -0.349553
441 	 13.6146 	 17.6146 	 0.109547 	 -0.233275
442 	 13.7864 	 17.7864 	 0.174497 	 -0.278941
443 	 13.893 	 17.893 	 0.0933212 	 -0.282456
444 	 13.5932 	 17.5932 	 0.253775 	 -0.377604
445 	 14.0398 	 18.0398 	 0.179031 	 -0.245891
446 	 13.5762 	 17.5762 	 0.0859421 	 -0.226916
447 	 13.8353 	 17.8353 	 0.200066 	 -0.26869
448 	 13.7245 	 17.7245 	 0.201328 	 -0.235522
449 	 13.4826 	 17.4826 	 0.188214 	 -0.294393
450 	 13.968 	 17.968 	 0.192414 	 -0.259651
451 	 13.9533 	 17.9533 	 0.170614 	 -0.280948
452 	 14.085 	 18.085 	 0.198543 	 -0.304437
453 	 13.7612 	 17.7612 	 0.240283 	 -0.399901
454 	 13.6162 	 17.6162 	 0.203637 	 -0.287578
455 	 14.0079 	 18.0079 	 0.171131 	 -0.23215
456 	 13.1458 	 17.1458 	 0.195458 	 -0.330002
457 	 13.4059 	 17.4059 	 0.187916 	 -0.255118
458 	 13.0421 	 17.0421 	 0.200676 	 -0.299061
459 	 12.8158 	 16.8158 	 0.167346 	 -0.257877
460 	 13.1737 	 17.1737 	 0.204161 	 -0.291377
461 	 13.0785 	 17.0785 	 0.238454 	 -0.315876
462 	 13.0933 	 17.0933 	 0.170651 	 -0.248246
463 	 13.5664 	 17.5664 	 0.152748 	 -0.25667
464 	 13.6097 	 17.6097 	 0.165836 	 -0.254121
465 	 13.631 	 17.631 	 0.210278 	 -0.288284
466 	 13.6617 	 17.6617 	 0.195387 	 -0.290441
467 	 13.3957 	 17.3957 	 0.157358 	 -0.2127
468 	 13.7 	 17.7 	 0.184659 	 -0.272128
469 	 13.2711 	 17.2711 	 0.185217 	 -0.273193
470 	 13.5609 	 17.5609 	 0.196191 	 -0.239993
471 	 13.7757 	 17.7757 	 0.180815 	 -0.268222
472 	 13.3218 	 17.3218 	 0.167473 	 -0.208894
473 	 12.5858 	 16.5858 	 0.238489 	 -0.299497
474 	 12.1858 	 16.1858 	 0.304576 	 -0.355571
475 	 13.0358 	 17.0358 	 0.14763 	 -0.238721
476 	 12.2708 	 16.2708 	 0.253073 	 -0.350325
477 	 12.7687 	 16.7687 	 0.222569 	 -0.257921
478 	 13.0513 	 17.0513 	 0.171042 	 -0.225808
479 	 11.8967 	 15.8967 	 0.31502 	 -0.400184
480 	 14.6728 	 18.6728 	 0.222865 	 -0.25122
481 	 14.0229 	 18.0229 	 0.23629 	 -0.278144
482 	 13.9807 	 17.9807 	 0.278439 	 -0.333703
483 	 14.4966 	 18.4966 	 0.209285 	 -0.315931
484 	 14.1914 	 18.1914 	 0.255679 	 -0.31545
485 	 13.7792 	 17.7792 	 0.34567 	 -0.437212
486 	 14.0654 	 18.0654 	 0.192634 	 -0.303403
487 	 13.7963 	 17.7963 	 0.248249 	 -0.340838
488 	 13.33 	 17.33 	 0.156504 	 -0.313266
489 	 13.3827 	 17.3827 	 0.20435 	 -0.261342
490 	 13.4461 	 17.4461 	 0.22953 	 -0.287839
491 	 13.2188 	 17.2188 	 0.258365 	 -0.244832
492 	 13.5839 	 17.5839 	 0.206617 	 -0.260127
493 	 13.0871 	 17.0871 	 0.16245 	 -0.248574
494 	 13.2941 	 17.2941 	 0.326859 	 -0.409228
495 	 13.4345 	 17.4345 	 0.200843 	 -0.235241
496 	 12.4629 	 16.4629 	 0.250268 	 -0.31684
497 	 13.559 	 17.559 	 0.212342 	 -0.216821
498 	 12.7957 	 16.7957 	 0.131541 	 -0.218501
499 	 12.1749 	 16.1749 	 0.297192 	 -0.342213
500 	 13.006 	 17.006 	 0.189069 	 -0.224905
501 	 12.348 	 16.348 	 0.308504 	 -0.381103
502 	 12.9799 	 16.9799 	 0.182498 	 -0.242041
503 	 13.5573 	 17.5573 	 0.197673 	 -0.24543
504 	 12.9847 	 16.9847 	 0.164223 	 -0.25414
505 	 12.9961 	 16.9961 	 0.316565 	 -0.266284
506 	 13.4574 	 17.4574 	 0.240559 	 -0.287478
507 	 12.722 	 16.722 	 0.0514121 	 -0.210623
508 	 13.3949 	 17.3949 	 0.277111 	 -0.302501
509 	 13.1182 	 17.1182 	 0.2728 	 -0.351872
510 	 13.1092 	 17.1092 	 0.316013 	 -0.30446
511 	 13.1053 	 17.1053 	 0.258192 	 -0.269892
512 	 12.3503 	 16.3503 	 0.280445 	 -0.264455
513 	 12.7476 	 16.7476 	 0.296415 	 -0.258591
514 	 12.5993 	 16.5993 	 0.26564 	 -0.277978
515 	 12.6193 	 16.6193 	 0.331566 	 -0.275443
516 	 12.8705 	 16.8705 	 0.331533 	 -0.282892
517 	 12.6738 	 16.6738 	 0.328977 	 -0.329848
518 	 12.367 	 16.367 	 0.372204 	 -0.339612
519 	 12.4135 	 16.4135 	 0.352568 	 -0.306998
520 	 13.7626 	 17.7626 	 0.274462 	 -0.202465
521 	 13.6757 	 17.6757 	 0.329644 	 -0.263193
522 	 13.5502 	 17.5502 	 0.318245 	 -0.25422
523 	 13.8204 	 17.8204 	 0.230939 	 -0.201287
524 	 13.8998 	 17.8998 	 0.314374 	 -0.242643
525 	 13.6835 	 17.6835 	 0.338726 	 -0.280365
526 	 13.7258 	 17.7258 	 0.297591 	 -0.251105
527 	 13.8141 	 17.8141 	 0.305787 	 -0.217413
528 	 13.4485 	 17.4485 	 0.330824 	 -0.269843
529 	 13.8796 	 17.8796 	 0.259684 	 -0.216728
530 	 13.3751 	 17.3751 	 0.335304 	 -0.281353
531 	 13.5376 	 17.5376 	 0.271303 	 -0.225346
532 	 13.6576 	 17.6576 	 0.31607 	 -0.258402
533 	 13.3164 	 17.3164 	 0.315716 	 -0.283378
534 	 13.5633 	 17.5633 	 0.251818 	 -0.20315
535 	 13.4696 	 17.4696 	 0.305979 	 -0.247069
536 	 12.6216 	 16.6216 	 0.367144 	 -0.302034
537 	 12.8578 	 16.8578 	 0.319455 	 -0.286238
538 	 13.1187 	 17.1187 	 0.321064 	 -0.312532
539 	 12.7534 	 16.7534 	 0.3477 	 -0.277395
540 	 12.9096 	 16.9096 	 0.337298 	 -0.309685
541 	 13.552 	 17.552 	 0.212305 	 -0.2201
542 	 13.1556 	 17.1556 	 0.301824 	 -0.259331
543 	 12.7901 	 16.7901 	 0.397546 	 -0.274724
544 	 12.6212 	 16.6212 	 0.395277 	 -0.330112
545 	 13.5308 	 17.5308 	 0.285853 	 -0.228584
546 	 13.1576 	 17.1576 	 0.398202 	 -0.316234
547 	 12.4464 	 16.4464 	 0.444835 	 -0.318487
548 	 13.2268 	 17.2268 	 0.341919 	 -0.233644
549 	 12.9897 	 16.9897 	 0.407183 	 -0.333951
550 	 13.5538 	 17.5538 	 0.289123 	 -0.179479
551 	 12.7411 	 16.7411 	 0.376225 	 -0.294088
552 	 18.2691 	 22.2691 	 -0.0359398 	 -0.7798
553 	 18.0125 	 22.0125 	 0.591271 	 -0.221549
554 	 18.0068 	 22.0068 	 0.541075 	 -0.207211
555 	 18.4661 	 22.4661 	 -0.0225961 	 -0.774332
556 	 17.4334 	 21.4334 	 0.593219 	 -0.285883
557 	 18.2306 	 22.2306 	 0.0914148 	 -0.796551
558 	 18.0955 	 22.0955 	 0.466559 	 -0.403653
559 	 17.8558 	 21.8558 	 0.319981 	 -0.458395
560 	 12.0147 	 16.0147 	 0.338038 	 -0.232041
561 	 11.6517 	 15.6517 	 0.36677 	 -0.327479
562 	 12.3065 	 16.3065 	 0.354095 	 -0.242674
563 	 11.9898 	 15.9898 	 0.295942 	 -0.242116
564 	 11.6597 	 15.6597 	 0.396379 	 -0.311176
565 	 12.1461 	 16.1461 	 0.333774 	 -0.311068
566 	 11.8363 	 15.8363 	 0.341118 	 -0.283676
567 	 12.204 	 16.204 	 0.362792 	 -0.273774
568 	 13.0507 	 17.0507 	 0.371037 	 -0.310328
569 	 13.5399 	 17.5399 	 0.336529 	 -0.278142
570 	 13.5608 	 17.5608 	 0.338884 	 -0.267548
571 	 13.0431 	 17.0431 	 0.381803 	 -0.303762
572 	 13.2853 	 17.2853 	 0.331684 	 -0.255957
573 	 13.1824 	 17.1824 	 0.424851 	 -0.364826
574 	 13.4624 	 17.4624 	 0.324992 	 -0.288088
575 	 13.1065 	 17.1065 	 0.391655 	 -0.320681
576 	 13.2873 	 17.2873 	 0.29157 	 -0.217029
577 	 13.1823 	 17.1823 	 0.401396 	 -0.298445
578 	 14.0214 	 18.0214 	 0.257899 	 -0.180863
579 	 13.7007 	 17.7007 	 0.212565 	 -0.153403
580 	 12.9115 	 16.9115 	 0.441078 	 -0.350636
581 	 13.8152 	 17.8152 	 0.265015 	 -0.170871
582 	 13.5634 	 17.5634 	 0.288843 	 -0.210241
583 	 12.8965 	 16.8965 	 0.366115 	 -0.256419
584 	 13.2332 	 17.2332 	 0.120806 	 -0.15151
585 	 13.6203 	 17.6203 	 0.150002 	 -0.259671
586 	 12.8229 	 16.8229 	 -0.824668 	 -1.41441
587 	 13.2293 	 17.2293 	 0.156818 	 -0.222458
588 	 12.9062 	 16.9062 	 0.251218 	 -0.34462
589 	 13.416 	 17.416 	 0.233021 	 -0.278616
590 	 12.9501 	 16.9501 	 0.228453 	 -0.329312
591 	 12.9168 	 16.9168 	 0.242694 	 -0.344104
592 	 12.2537 	 16.2537 	 0.28671 	 -0.273128
593 	 11.6749 	 15.6749 	 0.292492 	 -0.283904
594 	 12.5328 	 16.5328 	 0.324194 	 -0.359065
595 	 12.8315 	 16.8315 	 0.0560183 	 -0.143084
596 	 12.174 	 16.174 	 0.335414 	 -0.321984
597 	 12.7462 	 16.7462 	 0.190576 	 -0.287835
598 	 12.0874 	 16.0874 	 0.25838 	 -0.299625
599 	 12.4328 	 16.4328 	 0.215696 	 -0.258774
600 	 13.9276 	 17.9276 	 0.199455 	 -0.255273
601 	 13.6227 	 17.6227 	 0.168034 	 -0.244822
602 	 14.2097 	 18.2097 	 0.174208 	 -0.137603
603 	 12.9122 	 16.9122 	 0.313622 	 -0.335622
604 	 13.9179 	 17.9179 	 0.172357 	 -0.23994
605 	 13.8517 	 17.8517 	 0.0972251 	 -0.25942
606 	 13.5395 	 17.5395 	 0.196626 	 -0.164666
607 	 14.0449 	 18.0449 	 0.240554 	 -0.215262
608 	 12.4713 	 16.4713 	 0.362824 	 -0.351508
609 	 12.8376 	 16.8376 	 0.295605 	 -0.265503
610 	 13.5329 	 17.5329 	 0.304095 	 -0.238105
611 	 12.4698 	 16.4698 	 0.208248 	 -0.237738
612 	 13.4633 	 17.4633 	 0.311875 	 -0.289484
613 	 12.8196 	 16.8196 	 0.294975 	 -0.284265
614 	 13.0557 	 17.0557 	 0.335929 	 -0.297666
615 	 12.9603 	 16.9603 	 0.351429 	 -0.271348
616 	 13.4222 	 17.4222 	 0.3522 	 -0.293578
617 	 14.531 	 18.531 	 0.275697 	 -0.234862
618 	 14.7671 	 18.7671 	 0.253144 	 -0.222607
619 	 13.8834 	 17.8834 	 0.325115 	 -0.273166
620 	 14.4272 	 18.4272 	 0.262422 	 -0.243944
621 	 13.9336 	 17.9336 	 0.336106 	 -0.250096
622 	 14.4538 	 18.4538 	 0.231544 	 -0.167084
623 	 14.093 	 18.093 	 0.241061 	 -0.216988
624 	 12.423 	 16.423 	 0.316994 	 -0.264903
625 	 12.5731 	 16.5731 	 0.290547 	 -0.229073
626 	 12.5461 	 16.5461 	 0.285228 	 -0.245167
627 	 12.1298 	 16.1298 	 0.292806 	 -0.260144
628 	 12.6157 	 16.6157 	 0.305015 	 -0.21384
629 	 12.4779 	 16.4779 	 0.292238 	 -0.214816
630 	 12.3662 	 16.3662 	 0.276178 	 -0.22965
631 	 12.6115 	 16.6115 	 0.317162 	 -0.224807
632 	 12.736 	 16.736 	 0.307375 	 -0.266514
633 	 13.0973 	 17.0973 	 0.341584 	 -0.248443
634 	 13.0743 	 17.0743 	 0.306761 	 -0.251244
635 	 12.927 	 16.927 	 0.302777 	 -0.250827
636 	 13.4776 	 17.4776 	 0.31529 	 -0.234253
637 	 13.0408 	 17.0408 	 0.274284 	 -0.225978
638 	 12.8354 	 16.8354 	 0.351918 	 -0.263251
639 	 13.313 	 17.313 	 0.313244 	 -0.25531
640 	 13.7897 	 17.7897 	 0.30038 	 -0.210476
641 	 13.4731 	 17.4731 	 0.313916 	 -0.279879
642 	 13.7342 	 17.7342 	 0.346614 	 -0.249824
643 	 13.4706 	 17.4706 	 0.2968 	 -0.238414
644 	 13.8429 	 17.8429 	 0.378413 	 -0.269353
645 	 13.9637 	 17.9637 	 0.298889 	 -0.208876
646 	 14.3843 	 18.3843 	 0.295375 	 -0.173467
647 	 13.8045 	 17.8045 	 0.387 	 -0.317088
648 	 12.951 	 16.951 	 0.382349 	 -0.340332
649 	 13.257 	 17.257 	 0.384673 	 -0.312792
650 	 13.2444 	 17.2444 	 0.396238 	 -0.364995
651 	 13.3117 	 17.3117 	 0.311767 	 -0.273053
652 	 10.0787 	 14.0787 	 0.436179 	 -0.53655
653 	 13.2332 	 17.2332 	 0.342224 	 -0.285314
654 	 13.3359 	 17.3359 	 0.309299 	 -0.254682
655 	 12.9538 	 16.9538 	 0.325301 	 -0.266936
656 	 12.8555 	 16.8555 	 0.329008 	 -0.24568
657 	 13.1617 	 17.1617 	 0.329789 	 -0.255513
658 	 13.319 	 17.319 	 0.272172 	 -0.17591
659 	 12.8587 	 16.8587 	 0.319827 	 -0.261951
660 	 12.7051 	 16.7051 	 0.361797 	 -0.27753
661 	 13.7527 	 17.7527 	 0.250806 	 -0.191707
662 	 12.9905 	 16.9905 	 0.368131 	 -0.247616
663 	 12.8063 	 16.8063 	 0.345838 	 -0.248302
664 	 12.7692 	 16.7692 	 0.399736 	 -0.289038
665 	 13.5861 	 17.5861 	 0.345776 	 -0.23831
666 	 13.4328 	 17.4328 	 0.405167 	 -0.272451
667 	 13.1104 	 17.1104 	 0.348947 	 -0.284124
668 	 13.0934 	 17.0934 	 0.462774 	 -0.337751
669 	 12.6428 	 16.6428 	 0.325978 	 -0.257224
670 	 13.3991 	 17.3991 	 0.308336 	 -0.242282
671 	 13.4254 	 17.4254 	 0.375692 	 -0.303887
672 	 12.6161 	 16.6161 	 0.367329 	 -0.319877
673 	 12.9265 	 16.9265 	 0.318353 	 -0.261564
674 	 13.2572 	 17.2572 	 0.30993 	 -0.236639
675 	 13.1477 	 17.1477 	 0.347277 	 -0.289469
676 	 13.0679 	 17.0679 	 0.377527 	 -0.312762
677 	 13.18 	 17.18 	 0.321131 	 -0.25789
678 	 12.7336 	 16.7336 	 0.33557 	 -0.299407
679 	 12.9915 	 16.9915 	 0.353819 	 -0.287053
680 	 13.2662 	 17.2662 	 0.303538 	 -0.299961
681 	 13.4718 	 17.4718 	 0.276095 	 -0.363028
682 	 13.7985 	 17.7985 	 0.162263 	 -0.284037
683 	 13.9683 	 17.9683 	 0.214301 	 -0.242552
684 	 13.598 	 17.598 	 0.188244 	 -0.27431
685 	 13.3964 	 17.3964 	 0.140849 	 -0.284014
686 	 13.3037 	 17.3037 	 0.259222 	 -0.33525
687 	 13.3791 	 17.3791 	 0.134382 	 -0.312678
688 	 12.1202 	 16.1202 	 0.21723 	 -0.299212
689 	 12.0407 	 16.0407 	 0.244755 	 -0.302227
690 	 13.1748 	 17.1748 	 0.19356 	 -0.184393
691 	 12.2914 	 16.2914 	 0.35922 	 -0.386898
692 	 12.763 	 16.763 	 0.237555 	 -0.275582
693 	 12.4738 	 16.4738 	 0.13398 	 -0.244097
694 	 12.1303 	 16.1303 	 0.325346 	 -0.239128
695 	 12.6819 	 16.6819 	 0.157445 	 -0.240712
696 	 13.3646 	 17.3646 	 0.286185 	 -0.269076
697 	 13.7625 	 17.7625 	 0.192176 	 -0.228204
698 	 13.937 	 17.937 	 0.304223 	 -0.247588
699 	 12.9639 	 16.9639 	 0.229551 	 -0.299361
700 	 13.1676 	 17.1676 	 0.235433 	 -0.297901
701 	 13.2511 	 17.2511 	 0.268371 	 -0.328718
702 	 13.2306 	 17.2306 	 0.276709 	 -0.261733
703 	 13.2894 	 17.2894 	 0.229441 	 -0.23377
704 	 14.1957 	 18.1957 	 0.302423 	 -0.324874
705 	 13.7614 	 17.7614 	 0.260146 	 -0.265255
706 	 14.0331 	 18.0331 	 0.291388 	 -0.2537
707 	 13.8941 	 17.8941 	 0.332581 	 -0.337766
708 	 13.4692 	 17.4692 	 0.34533 	 -0.294829
709 	 13.2494 	 17.2494 	 0.232331 	 -0.290351
710 	 13.5328 	 17.5328 	 0.341293 	 -0.30145
711 	 13.802 	 17.802 	 0.322404 	 -0.265442
712 	 13.4444 	 17.4444 	 0.329036 	 -0.286672
713 	 13.4448 	 17.4448 	 0.193845 	 -0.195281
714 	 13.2749 	 17.2749 	 0.239667 	 -0.192302
715 	 13.4152 	 17.4152 	 0.272033 	 -0.195147
716 	 12.9 	 16.9 	 0.267383 	 -0.222984
717 	 13.1976 	 17.1976 	 0.277216 	 -0.253378
718 	 13.5589 	 17.5589 	 0.26864 	 -0.223192
719 	 13.399 	 17.399 	 0.294043 	 -0.193846
720 	 12.6153 	 16.6153 	 0.308593 	 -0.246497
721 	 13.0289 	 17.0289 	 0.320109 	 -0.264782
722 	 12.8022 	 16.8022 	 0.275173 	 -0.235464
723 	 12.4502 	 16.4502 	 0.340108 	 -0.276856
724 	 12.7864 	 16.7864 	 0.285469 	 -0.236683
725 	 12.7325 	 16.7325 	 0.284221 	 -0.246899
726 	 12.8591 	 16.8591 	 0.320676 	 -0.243022
727 	 12.4017 	 16.4017 	 0.33665 	 -0.297253
728 	 13.346 	 17.346 	 0.360259 	 -0.267747
729 	 13.5291 	 17.5291 	 0.317726 	 -0.24122
730 	 13.6807 	 17.6807 	 0.306317 	 -0.228029
731 	 13.4171 	 17.4171 	 0.249446 	 -0.192293
732 	 13.7986 	 17.7986 	 0.29078 	 -0.227585
733 	 13.1428 	 17.1428 	 0.403062 	 -0.330796
734 	 12.7495 	 16.7495 	 0.344649 	 -0.294077
735 	 13.5171 	 17.5171 	 0.30375 	 -0.21372
736 	 12.7665 	 16.7665 	 0.422372 	 -0.357342
737 	 13.2342 	 17.2342 	 0.377203 	 -0.30185
738 	 13.4983 	 17.4983 	 0.287573 	 -0.25611
739 	 13.1129 	 17.1129 	 0.373848 	 -0.314866
740 	 12.9984 	 16.9984 	 0.333555 	 -0.278925
741 	 13.2862 	 17.2862 	 0.330519 	 -0.274435
742 	 13.7313 	 17.7313 	 0.387101 	 -0.286126
743 	 12.7305 	 16.7305 	 0.388282 	 -0.327307
744 	 12.9705 	 16.9705 	 0.42285 	 -0.351629
745 	 13.4672 	 17.4672 	 0.297117 	 -0.257057
746 	 13.6075 	 17.6075 	 0.288743 	 -0.26467
747 	 13.4005 	 17.4005 	 0.333041 	 -0.296657
748 	 13.4729 	 17.4729 	 0.349332 	 -0.304746
749 	 13.5279 	 17.5279 	 0.343483 	 -0.272394
750 	 13.1574 	 17.1574 	 0.341894 	 -0.286978
751 	 13.4562 	 17.4562 	 0.347559 	 -0.289909
752 	 17.7987 	 21.7987 	 -0.0126949 	 -0.721478
753 	 17.1455 	 21.1455 	 0.241351 	 -0.548795
754 	 17.8773 	 21.8773 	 -0.141451 	 -0.698586
755 	 17.5257 	 21.5257 	 0.139322 	 -0.603001
756 	 17.5333 	 21.5333 	 -0.0122166 	 -0.706946
757 	 17.9378 	 21.9378 	 0.257734 	 -0.445493
758 	 17.622 	 21.622 	 0.0846801 	 -0.572974
759 	 17.6599 	 21.6599 	 0.166746 	 -0.67475
760 	 13.0516 	 17.0516 	 0.366555 	 -0.306411
761 	 13.6139 	 17.6139 	 0.36029 	 -0.24675
762 	 13.6385 	 17.6385 	 0.369266 	 -0.267893
763 	 13.1477 	 17.1477 	 0.339584 	 -0.291388
764 	 13.2445 	 17.2445 	 0.391865 	 -0.320672
765 	 13.4391 	 17.4391 	 0.346392 	 -0.248325
766 	 13.5843 	 17.5843 	 0.299657 	 -0.240672
767 	 13.7451 	 17.7451 	 0.318205 	 -0.243202
768 	 13.6038 	 17.6038 	 0.15049 	 -0.26208
769 	 13.8895 	 17.8895 	 0.132735 	 -0.272497
770 	 14.1106 	 18.1106 	 0.123811 	 -0.372777
771 	 13.9687 	 17.9687 	 0.107463 	 -0.277791
772 	 13.902 	 17.902 	 0.0922784 	 -0.27819
773 	 13.8483 	 17.8483 	 0.380679 	 -0.402536
774 	 13.5651 	 17.5651 	 0.153457 	 -0.290735
775 	 13.7313 	 17.7313 	 0.271723 	 -0.33025
776 	 13.0248 	 17.0248 	 0.0654623 	 -0.540816
777 	 13.2471 	 17.2471 	 0.188069 	 -0.288419
778 	 12.8845 	 16.8845 	 0.105426 	 -0.444179
779 	 12.9726 	 16.9726 	 0.279133 	 -0.601885
780 	 13.1284 	 17.1284 	 0.164386 	 -0.525378
781 	 12.8998 	 16.8998 	 0.14337 	 -0.502847
782 	 13.1785 	 17.1785 	 0.131952 	 -0.341539
783 	 12.8501 	 16.8501 	 0.185356 	 -0.427993
784 	 12.9929 	 16.9929 	 0.265487 	 -0.239318
785 	 13.3321 	 17.3321 	 0.185841 	 -0.218494
786 	 12.7213 	 16.7213 	 0.22787 	 -0.221551
787 	 12.4773 	 16.4773 	 0.254767 	 -0.293314
788 	 12.3802 	 16.3802 	 0.308858 	 -0.32779
789 	 12.4022 	 16.4022 	 0.188361 	 -0.355079
790 	 12.8311 	 16.8311 	 0.268918 	 -0.310309
791 	 12.8291 	 16.8291 	 0.262419 	 -0.303138
792 	 12.986 	 16.986 	 0.26304 	 -0.505186
793 	 13.1147 	 17.1147 	 0.144514 	 -0.456536
794 	 13.1213 	 17.1213 	 0.104136 	 -0.378279
795 	 12.5311 	 16.5311 	 0.27003 	 -0.470389
796 	 13.2571 	 17.2571 	 0.0473571 	 -0.443597
797 	 13.2308 	 17.2308 	 0.179902 	 -0.587456
798 	 12.8532 	 16.8532 	 0.122171 	 -0.517478
799 	 13.1157 	 17.1157 	 0.0997575 	 -0.494993
800 	 13.2241 	 17.2241 	 0.344088 	 -0.299095
801 	 13.3601 	 17.3601 	 0.32121 	 -0.268057
802 	 10.5151 	 14.5151 	 0.402681 	 -0.276774
803 	 13.5196 	 17.5196 	 0.209068 	 -0.161967
804 	 13.626 	 17.626 	 0.285127 	 -0.275632
805 	 13.7883 	 17.7883 	 0.135651 	 -0.172236
806 	 13.4217 	 17.4217 	 0.285081 	 -0.229736
807 	 13.5953 	 17.5953 	 0.286749 	 -0.250262
808 	 13.6964 	 17.6964 	 0.070938 	 -0.377086
809 	 13.4641 	 17.4641 	 0.121827 	 -0.414686
810 	 13.5179 	 17.5179 	 0.093323 	 -0.447661
811 	 13.2729 	 17.2729 	 0.0985514 	 -0.444251
812 	 13.2586 	 17.2586 	 0.147556 	 -0.453938
813 	 13.3704 	 17.3704 	 0.0771045 	 -0.461858
814 	 13.6308 	 17.6308 	 0.0789084 	 -0.428224
815 	 13.3522 	 17.3522 	 0.0521531 	 -0.428503
816 	 13.4456 	 17.4456 	 0.271831 	 -0.227162
817 	 13.4441 	 17.4441 	 0.319899 	 -0.232131
818 	 13.3504 	 17.3504 	 0.314116 	 -0.248967
819 	 13.307 	 17.307 	 0.309648 	 -0.250008
820 	 13.5491 	 17.5491 	 0.291851 	 -0.238241
821 	 13.2456 	 17.2456 	 0.247669 	 -0.215676
822 	 13.1153 	 17.1153 	 0.337632 	 -0.293864
823 	 13.4039 	 17.4039 	 0.33023 	 -0.265602
824 	 12.507 	 16.507 	 0.383274 	 -0.350392
825 	 12.8875 	 16.8875 	 0.330713 	 -0.277301
826 	 13.2881 	 17.2881 	 0.279092 	 -0.22431
827 	 13.0229 	 17.0229 	 0.334245 	 -0.277329
828 	 13.1615 	 17.1615 	 0.301101 	 -0.220159
829 	 12.739 	 16.739 	 0.315091 	 -0.309805
830 	 12.8439 	 16.8439 	 0.328381 	 -0.301073
831 	 13.2811 	 17.2811 	 0.340259 	 -0.27279
832 	 13.4013 	 17.4013 	 0.28356 	 -0.232731
833 	 12.9741 	 16.9741 	 0.420022 	 -0.302316
834 	 12.9879 	 16.9879 	 0.35633 	 -0.298005
835 	 13.0192 	 17.0192 	 0.282476 	 -0.189635
836 	 13.081 	 17.081 	 0.359993 	 -0.256805
837 	 13.5534 	 17.5534 	 0.219858 	 -0.146405
838 	 13.3818 	 17.3818 	 0.218668 	 -0.183333
839 	 12.9175 	 16.9175 	 0.326945 	 -0.292052
840 	 18.3006 	 22.3006 	 0.0363961 	 -0.777046
841 	 18.3435 	 22.3435 	 -0.0643118 	 -0.806268
842 	 18.3855 	 22.3855 	 -0.321076 	 -0.988919
843 	 18.5988 	 22.5988 	 0.0756634 	 -0.631382
844 	 18.4973 	 22.4973 	 -0.227247 	 -0.936898
845 	 18.4628 	 22.4628 	 0.225914 	 -0.421866
846 	 17.7556 	 21.7556 	 -0.120506 	 -0.99117
847 	 18.2933 	 22.2933 	 -0.137774 	 -0.803256
848 	 12.9464 	 16.9464 	 0.428067 	 -0.356178
849 	 12.7166 	 16.7166 	 0.391946 	 -0.340632
850 	 13.0951 	 17.0951 	 0.25972 	 -0.152354
851 	 12.5068 	 16.5068 	 0.414529 	 -0.395581
852 	 12.8271 	 16.8271 	 0.316519 	 -0.254271
853 	 12.8969 	 16.8969 	 0.402122 	 -0.35978
854 	 12.717 	 16.717 	 0.37308 	 -0.33166
855 	 12.8526 	 16.8526 	 0.289047 	 -0.253031
856 	 12.1584 	 16.1584 	 0.114764 	 -0.421508
857 	 12.7485 	 16.7485 	 -0.00481784 	 -0.463412
858 	 12.3605 	 16.3605 	 -0.0742062 	 -0.49103
859 	 11.6294 	 15.6294 	 0.0936525 	 -0.442994
860 	 12.6089 	 16.6089 	 -0.0407787 	 -0.345436
861 	 12.2826 	 16.2826 	 0.068323 	 -0.473012
862 	 12.2139 	 16.2139 	 -0.0479197 	 -0.380968
863 	 12.5211 	 16.5211 	 0.0679896 	 -0.372333
864 	 12.2439 	 16.2439 	 0.11335 	 -0.294055
865 	 13.182 	 17.182 	 0.297501 	 -0.278751
866 	 12.8354 	 16.8354 	 0.16619 	 -0.251044
867 	 13.3568 	 17.3568 	 0.132134 	 -0.243566
868 	 12.2408 	 16.2408 	 0.182237 	 -0.245353
869 	 12.475 	 16.475 	 0.218467 	 -0.253351
870 	 12.931 	 16.931 	 0.272894 	 -0.295354
871 	 12.787 	 16.787 	 0.334522 	 -0.337505
