######################## RICH Reconstruction SCs indexed positions ########################
#SCPosition: NPMs (starting from 0, grouped by 2, x y couples)
SCPosition_SC_210 = -54.0 49.5 -63.0 49.5
SCPosition_SC_211 = -69.0 49.5 -78.0 49.5
SCPosition_SC_212 = -87.0 49.5 -93.0 49.5
SCPosition_SC_213 = -102.0 49.5 -111.0 49.5
SCPosition_SC_214 = -117.0 49.5 -126.0 49.5
SCPosition_SC_215 = -135.0 49.5 -141.0 49.5
SCPosition_SC_216 = -150.0 49.5 -159.0 49.5
SCPosition_SC_217 = -165.0 49.5 -174.0 49.5
SCPosition_SC_218 = -183.0 49.5 -189.0 49.5
SCPosition_SC_219 = -198.0 49.5 -207.0 49.5
SCPosition_SC_220 = -213.0 49.5 -222.0 49.5
SCPosition_SC_221 = -231.0 49.5 -237.0 49.5
SCPosition_SC_222 = -246.0 49.5 -255.0 49.5
SCPosition_SC_223 = -261.0 49.5 -270.0 49.5
SCPosition_SC_224 = -279.0 49.5 -285.0 49.5
SCPosition_SC_225 = -294.0 49.5 -294.0 58.5
SCPosition_SC_226 = -288.0 58.5 -279.0 58.5
SCPosition_SC_227 = -270.0 58.5 -264.0 58.5
SCPosition_SC_228 = -255.0 58.5 -246.0 58.5
SCPosition_SC_229 = -240.0 58.5 -231.0 58.5
SCPosition_SC_230 = -222.0 58.5 -216.0 58.5
SCPosition_SC_231 = -207.0 58.5 -198.0 58.5
SCPosition_SC_232 = -192.0 58.5 -183.0 58.5
SCPosition_SC_233 = -174.0 58.5 -168.0 58.5
SCPosition_SC_234 = -159.0 58.5 -150.0 58.5
SCPosition_SC_235 = -144.0 58.5 -135.0 58.5
SCPosition_SC_236 = -126.0 58.5 -120.0 58.5
SCPosition_SC_237 = -111.0 58.5 -102.0 58.5
SCPosition_SC_238 = -96.0 58.5 -87.0 58.5
SCPosition_SC_239 = -78.0 58.5 -72.0 58.5
SCPosition_SC_240 = -63.0 58.5 -54.0 58.5
SCPosition_SC_241 = -48.0 58.5 -39.0 58.5
SCPosition_SC_242 = -30.0 58.5 -24.0 58.5
SCPosition_SC_243 = -15.0 58.5 -6.0 58.5
SCPosition_SC_244 = 0.0 58.5 9.0 58.5
SCPosition_SC_245 = 18.0 58.5 24.0 58.5
SCPosition_SC_246 = 33.0 58.5 42.0 58.5
SCPosition_SC_247 = 48.0 58.5 57.0 58.5
SCPosition_SC_248 = 66.0 58.5 72.0 58.5
SCPosition_SC_249 = 81.0 58.5 90.0 58.5
SCPosition_SC_250 = 96.0 58.5 105.0 58.5
SCPosition_SC_251 = 114.0 58.5 120.0 58.5
SCPosition_SC_252 = 129.0 58.5 138.0 58.5
SCPosition_SC_253 = 144.0 58.5 153.0 58.5
SCPosition_SC_254 = 162.0 58.5 168.0 58.5
SCPosition_SC_255 = 177.0 58.5 186.0 58.5
SCPosition_SC_256 = 192.0 58.5 201.0 58.5
SCPosition_SC_257 = 210.0 58.5 216.0 58.5
SCPosition_SC_258 = 225.0 58.5 234.0 58.5
SCPosition_SC_259 = 240.0 58.5 249.0 58.5
SCPosition_SC_260 = 258.0 58.5 264.0 58.5
SCPosition_SC_261 = 273.0 58.5 282.0 58.5
SCPosition_SC_262 = 288.0 58.5 294.0 67.5
SCPosition_SC_263 = 285.0 67.5 279.0 67.5
SCPosition_SC_264 = 270.0 67.5 261.0 67.5
SCPosition_SC_265 = 255.0 67.5 246.0 67.5
SCPosition_SC_266 = 237.0 67.5 231.0 67.5
SCPosition_SC_267 = 222.0 67.5 213.0 67.5
SCPosition_SC_268 = 207.0 67.5 198.0 67.5
SCPosition_SC_269 = 189.0 67.5 183.0 67.5
SCPosition_SC_270 = 174.0 67.5 165.0 67.5
SCPosition_SC_271 = 159.0 67.5 150.0 67.5
SCPosition_SC_272 = 141.0 67.5 135.0 67.5
SCPosition_SC_273 = 126.0 67.5 117.0 67.5
SCPosition_SC_274 = 111.0 67.5 102.0 67.5
SCPosition_SC_275 = 93.0 67.5 87.0 67.5
SCPosition_SC_276 = 78.0 67.5 69.0 67.5
SCPosition_SC_277 = 63.0 67.5 54.0 67.5
SCPosition_SC_278 = 45.0 67.5 39.0 67.5
SCPosition_SC_279 = 30.0 67.5 21.0 67.5
SCPosition_SC_280 = 15.0 67.5 6.0 67.5
SCPosition_SC_281 = -3.0 67.5 -9.0 67.5
SCPosition_SC_282 = -18.0 67.5 -27.0 67.5
SCPosition_SC_283 = -33.0 67.5 -42.0 67.5
SCPosition_SC_284 = -51.0 67.5 -57.0 67.5
SCPosition_SC_285 = -66.0 67.5 -75.0 67.5
SCPosition_SC_286 = -81.0 67.5 -90.0 67.5
SCPosition_SC_287 = -99.0 67.5 -105.0 67.5
SCPosition_SC_288 = -114.0 67.5 -123.0 67.5
SCPosition_SC_289 = -129.0 67.5 -138.0 67.5
SCPosition_SC_290 = -147.0 67.5 -153.0 67.5
SCPosition_SC_291 = -162.0 67.5 -171.0 67.5
SCPosition_SC_292 = -177.0 67.5 -186.0 67.5
SCPosition_SC_293 = -195.0 67.5 -201.0 67.5
SCPosition_SC_294 = -210.0 67.5 -219.0 67.5
SCPosition_SC_295 = -225.0 67.5 -234.0 67.5
SCPosition_SC_296 = -243.0 67.5 -249.0 67.5
SCPosition_SC_297 = -258.0 67.5 -267.0 67.5
SCPosition_SC_298 = -273.0 67.5 -282.0 67.5
SCPosition_SC_299 = -291.0 67.5 -294.0 76.5
SCPosition_SC_300 = -285.0 76.5 -276.0 76.5
SCPosition_SC_301 = -270.0 76.5 -261.0 76.5
SCPosition_SC_302 = -252.0 76.5 -246.0 76.5
SCPosition_SC_303 = -237.0 76.5 -228.0 76.5
SCPosition_SC_304 = -222.0 76.5 -213.0 76.5
SCPosition_SC_305 = -204.0 76.5 -198.0 76.5
SCPosition_SC_306 = -189.0 76.5 -180.0 76.5
SCPosition_SC_307 = -174.0 76.5 -165.0 76.5
SCPosition_SC_308 = -156.0 76.5 -150.0 76.5
SCPosition_SC_309 = -141.0 76.5 -132.0 76.5
SCPosition_SC_310 = -126.0 76.5 -117.0 76.5
SCPosition_SC_311 = -108.0 76.5 -102.0 76.5
SCPosition_SC_312 = -93.0 76.5 -84.0 76.5
SCPosition_SC_313 = -78.0 76.5 -69.0 76.5
SCPosition_SC_314 = -60.0 76.5 -54.0 76.5
SCPosition_SC_315 = -45.0 76.5 -36.0 76.5
SCPosition_SC_316 = -30.0 76.5 -21.0 76.5
SCPosition_SC_317 = -12.0 76.5 -6.0 76.5
SCPosition_SC_318 = 3.0 76.5 12.0 76.5
SCPosition_SC_319 = 18.0 76.5 27.0 76.5
SCPosition_SC_320 = 36.0 76.5 42.0 76.5
SCPosition_SC_321 = 51.0 76.5 60.0 76.5
SCPosition_SC_322 = 66.0 76.5 75.0 76.5
SCPosition_SC_323 = 84.0 76.5 90.0 76.5
SCPosition_SC_324 = 99.0 76.5 108.0 76.5
SCPosition_SC_325 = 114.0 76.5 123.0 76.5
SCPosition_SC_326 = 132.0 76.5 138.0 76.5
SCPosition_SC_327 = 147.0 76.5 156.0 76.5
SCPosition_SC_328 = 162.0 76.5 171.0 76.5
SCPosition_SC_329 = 180.0 76.5 186.0 76.5
SCPosition_SC_330 = 195.0 76.5 204.0 76.5
SCPosition_SC_331 = 210.0 76.5 219.0 76.5
SCPosition_SC_332 = 228.0 76.5 234.0 76.5
SCPosition_SC_333 = 243.0 76.5 252.0 76.5
SCPosition_SC_334 = 258.0 76.5 267.0 76.5
SCPosition_SC_335 = 276.0 76.5 282.0 76.5
SCPosition_SC_336 = 291.0 76.5 282.0 85.5
SCPosition_SC_337 = 276.0 85.5 267.0 85.5
SCPosition_SC_338 = 258.0 85.5 252.0 85.5
SCPosition_SC_339 = 243.0 85.5 234.0 85.5
SCPosition_SC_340 = 228.0 85.5 219.0 85.5
SCPosition_SC_341 = 210.0 85.5 204.0 85.5
SCPosition_SC_342 = 195.0 85.5 186.0 85.5
SCPosition_SC_343 = 180.0 85.5 171.0 85.5
SCPosition_SC_344 = 162.0 85.5 156.0 85.5
SCPosition_SC_345 = 147.0 85.5 138.0 85.5
SCPosition_SC_346 = 132.0 85.5 123.0 85.5
SCPosition_SC_347 = 114.0 85.5 108.0 85.5
SCPosition_SC_348 = 99.0 85.5 90.0 85.5
SCPosition_SC_349 = 84.0 85.5 75.0 85.5
SCPosition_SC_350 = 66.0 85.5 60.0 85.5
SCPosition_SC_351 = 51.0 85.5 42.0 85.5
SCPosition_SC_352 = 36.0 85.5 27.0 85.5
SCPosition_SC_353 = 18.0 85.5 12.0 85.5
SCPosition_SC_354 = 3.0 85.5 -6.0 85.5
SCPosition_SC_355 = -12.0 85.5 -21.0 85.5
