# Slewing corrections obtained with run 1520 (minimum bias)
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
323 	 16.4268 	 23.4268 	 0.292302 	 -0.17624
324 	 16.1568 	 23.1568 	 0.11065 	 -0.302557
325 	 16.6988 	 23.6988 	 0.120727 	 -0.359973
326 	 16.7166 	 23.7166 	 0.0858861 	 -0.692624
327 	 16.884 	 23.884 	 0.0894616 	 -0.628906
328 	 17.559 	 24.559 	 0.343088 	 -0.431779
329 	 16.9942 	 23.9942 	 0.31523 	 -0.353261
330 	 17.2973 	 24.2973 	 0.210071 	 -0.593634
331 	 17.7525 	 24.7525 	 0.355887 	 -1.10314
332 	 17.1429 	 24.1429 	 0.245522 	 -0.480999
333 	 17.2901 	 24.2901 	 0.429701 	 -0.309366
334 	 17.0319 	 24.0319 	 0.344437 	 -0.540406
335 	 16.4832 	 23.4832 	 0.235337 	 -0.302948
336 	 16.1017 	 23.1017 	 1.1559 	 0.282084
337 	 15.3878 	 22.3878 	 1.11717 	 0.472115
338 	 16.0412 	 23.0412 	 1.09714 	 0.287091
339 	 15.7568 	 22.7568 	 1.33102 	 0.420215
340 	 15.5554 	 22.5554 	 1.22714 	 0.528208
341 	 15.9307 	 22.9307 	 1.15104 	 0.460512
342 	 15.6772 	 22.6772 	 1.23654 	 0.595097
343 	 15.5769 	 22.5769 	 1.23423 	 0.555784
344 	 17.2127 	 24.2127 	 0.742593 	 -0.290792
345 	 16.8307 	 23.8307 	 0.719023 	 -0.226738
346 	 16.2735 	 23.2735 	 0.745762 	 0.373154
347 	 17.3603 	 24.3603 	 0.764538 	 0.133735
348 	 16.4032 	 23.4032 	 0.889008 	 0.152531
349 	 16.5004 	 23.5004 	 0.914633 	 0.249665
350 	 16.3437 	 23.3437 	 0.897785 	 0.103337
351 	 16.4555 	 23.4555 	 0.87954 	 0.128352
352 	 15.7974 	 22.7974 	 0.378894 	 -0.262598
353 	 15.4229 	 22.4229 	 0.220589 	 -0.297041
354 	 15.8251 	 22.8251 	 0.0122417 	 -0.640006
355 	 15.6023 	 22.6023 	 0.457889 	 -0.156864
356 	 15.4511 	 22.4511 	 0.808939 	 0.152747
357 	 15.6668 	 22.6668 	 0.278119 	 -0.408445
358 	 15.7994 	 22.7994 	 0.156383 	 -0.427174
359 	 16.0175 	 23.0175 	 0.11993 	 -0.358015
360 	 16.26 	 23.26 	 0.934963 	 0.30993
361 	 15.929 	 22.929 	 0.719343 	 0.0799073
362 	 15.6696 	 22.6696 	 0.953897 	 0.148424
363 	 16.1652 	 23.1652 	 1.01739 	 0.343377
364 	 15.781 	 22.781 	 1.10185 	 0.164798
365 	 15.827 	 22.827 	 1.08277 	 0.208853
366 	 15.6187 	 22.6187 	 0.687004 	 0.0674759
367 	 15.6961 	 22.6961 	 0.628955 	 0.301779
