# Generated with run 8636, valid from run 8623.
# Stretching values of FE thresholds for channels with ROID 576-608
# put back to correct values from run 8623
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
252 	 13.6722 	 17.6722 	 0.23961 	 -0.304743
253 	 13.2646 	 17.2646 	 0.246737 	 -0.287882
254 	 13.8847 	 17.8847 	 0.23589 	 -0.281928
255 	 13.6588 	 17.6588 	 0.210806 	 -0.305386
256 	 13.8539 	 17.8539 	 0.230795 	 -0.269147
257 	 13.8199 	 17.8199 	 0.201367 	 -0.240033
258 	 13.604 	 17.604 	 0.263218 	 -0.307274
259 	 13.7578 	 17.7578 	 0.25021 	 -0.269101
260 	 13.9821 	 17.9821 	 0.2108 	 -0.203206
261 	 13.6209 	 17.6209 	 0.258737 	 -0.26725
262 	 13.8025 	 17.8025 	 0.203285 	 -0.238115
263 	 13.9736 	 17.9736 	 0.187159 	 -0.20716
264 	 13.4159 	 17.4159 	 0.199533 	 -0.249489
265 	 12.7143 	 16.7143 	 0.283556 	 -0.304751
266 	 12.8507 	 16.8507 	 0.28192 	 -0.309719
267 	 12.6473 	 16.6473 	 0.260445 	 -0.304934
268 	 12.6728 	 16.6728 	 0.316761 	 -0.326649
269 	 12.7255 	 16.7255 	 0.199979 	 -0.272739
270 	 12.9748 	 16.9748 	 0.263193 	 -0.275772
271 	 12.8625 	 16.8625 	 0.260737 	 -0.276071
272 	 13.1211 	 17.1211 	 0.324197 	 -0.350869
273 	 13.3573 	 17.3573 	 0.217021 	 -0.262917
274 	 13.3719 	 17.3719 	 0.250783 	 -0.275152
275 	 13.6622 	 17.6622 	 0.226018 	 -0.283318
276 	 13.4984 	 17.4984 	 0.251997 	 -0.332779
277 	 13.1522 	 17.1522 	 0.248782 	 -0.2877
278 	 13.1156 	 17.1156 	 0.259359 	 -0.337491
279 	 13.4379 	 17.4379 	 0.282391 	 -0.350538
280 	 12.6271 	 16.6271 	 0.260598 	 -0.42179
281 	 13.1053 	 17.1053 	 0.148061 	 -0.369525
