# generated with run 3532
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
143 	 10.899 	 17.899 	 0.296321 	 -0.206449
144 	 10.7517 	 17.7517 	 0.316736 	 -0.177847
145 	 10.7726 	 17.7726 	 0.229892 	 -0.061858
146 	 10.5143 	 17.5143 	 0.43048 	 -0.248484
147 	 10.7257 	 17.7257 	 0.227986 	 -0.132164
148 	 10.4161 	 17.4161 	 0.278767 	 -0.151037
149 	 10.4344 	 17.4344 	 0.271434 	 -0.0550562
150 	 10.8144 	 17.8144 	 0.263171 	 -0.122414
151 	 10.8937 	 17.8937 	 0.246325 	 -0.181237
152 	 10.5023 	 17.5023 	 0.467466 	 -0.171814
153 	 10.8917 	 17.8917 	 0.390841 	 -0.221572
154 	 10.7284 	 17.7284 	 0.490337 	 -0.301524
155 	 10.805 	 17.805 	 0.354981 	 -0.182666
156 	 10.4264 	 17.4264 	 0.473237 	 -0.257692
157 	 10.6095 	 17.6095 	 0.394707 	 -0.292589
158 	 10.4719 	 17.4719 	 0.369798 	 -0.216998
159 	 10.8089 	 17.8089 	 0.350195 	 -0.29399
160 	 9.52977 	 16.5298 	 0.419287 	 -0.278218
161 	 9.98475 	 16.9848 	 0.48949 	 -0.395418
162 	 9.9672 	 16.9672 	 0.393964 	 -0.283989
163 	 9.97483 	 16.9748 	 0.377131 	 -0.233532
164 	 10.4973 	 17.4973 	 0.326997 	 -0.258323
165 	 10.2469 	 17.2469 	 0.330217 	 -0.226682
166 	 9.80941 	 16.8094 	 0.411911 	 -0.331646
167 	 10.3126 	 17.3126 	 0.417389 	 -0.25248
168 	 10.4664 	 17.4664 	 0.311799 	 -0.234938
169 	 10.3531 	 17.3531 	 0.272331 	 -0.0807225
170 	 10.2577 	 17.2577 	 0.368736 	 -0.16523
171 	 10.7268 	 17.7268 	 0.182418 	 -0.103764
172 	 10.803 	 17.803 	 0.230911 	 -0.148494
