# generated with run 7422
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
109 	 12.1211 	 16.1211 	 0.127204 	 -0.651728
110 	 13.2682 	 17.2682 	 0.219318 	 -0.434995
111 	 12.7031 	 16.7031 	 0.0504886 	 -0.459177
112 	 13.2288 	 17.2288 	 0.149954 	 -0.472071
113 	 13.4707 	 17.4707 	 -0.0386082 	 -0.407686
114 	 13.6848 	 17.6848 	 0.0953159 	 -0.403576
115 	 13.4432 	 17.4432 	 0.136485 	 -0.449192
116 	 13.5075 	 17.5075 	 0.0600524 	 -0.362195
117 	 13.4514 	 17.4514 	 -0.00335941 	 -0.444598
118 	 13.3145 	 17.3145 	 0.0291283 	 -0.39513
119 	 13.3426 	 17.3426 	 0.106459 	 -0.373223
120 	 13.0505 	 17.0505 	 -0.0264108 	 -0.409088
121 	 12.312 	 16.312 	 0.180969 	 -0.591693
122 	 12.4578 	 16.4578 	 0.23523 	 -0.468384
123 	 13.1737 	 17.1737 	 0.162267 	 -0.453481
124 	 12.6804 	 16.6804 	 0.212837 	 -0.451936
125 	 12.3334 	 16.3334 	 0.0836421 	 -0.555968
126 	 12.2845 	 16.2845 	 0.204637 	 -0.51327
127 	 12.3193 	 16.3193 	 0.212389 	 -0.431414
128 	 13.5037 	 17.5037 	 0.10471 	 -0.435672
129 	 14.0592 	 18.0592 	 0.110552 	 -0.380815
130 	 13.9349 	 17.9349 	 0.160762 	 -0.381355
131 	 13.888 	 17.888 	 0.0242632 	 -0.334396
132 	 14.1833 	 18.1833 	 0.075463 	 -0.29829
133 	 13.8166 	 17.8166 	 0.168298 	 -0.319082
134 	 14.0523 	 18.0523 	 0.104639 	 -0.277215
135 	 14.6263 	 18.6263 	 0.152492 	 -0.297134
136 	 13.523 	 17.523 	 0.0810184 	 -0.357375
137 	 13.0775 	 17.0775 	 0.0508337 	 -0.344967
138 	 13.15 	 17.15 	 0.140857 	 -0.388802
139 	 13.3405 	 17.3405 	 0.0955866 	 -0.40987
140 	 13.2243 	 17.2243 	 0.0847802 	 -0.330316
141 	 13.3374 	 17.3374 	 0.0936714 	 -0.383651
142 	 13.3586 	 17.3586 	 0.16488 	 -0.308776
143 	 13.369 	 17.369 	 0.146217 	 -0.278698
144 	 12.3305 	 16.3305 	 0.32259 	 -0.247584
145 	 12.3091 	 16.3091 	 0.317652 	 -0.154554
146 	 12.0682 	 16.0682 	 0.296598 	 -0.303927
147 	 12.2507 	 16.2507 	 0.30666 	 -0.21094
148 	 11.9307 	 15.9307 	 0.335312 	 -0.208898
149 	 11.9665 	 15.9665 	 0.353551 	 -0.19553
150 	 12.3367 	 16.3367 	 0.279381 	 -0.166602
151 	 12.4236 	 16.4236 	 0.223485 	 -0.196166
152 	 13.0423 	 17.0423 	 0.0900786 	 -0.393911
153 	 13.561 	 17.561 	 0.0628171 	 -0.317335
154 	 13.3579 	 17.3579 	 0.0686752 	 -0.417021
155 	 13.3533 	 17.3533 	 0.137854 	 -0.305577
156 	 12.9988 	 16.9988 	 0.0823592 	 -0.404121
157 	 13.1604 	 17.1604 	 0.0893385 	 -0.367354
158 	 13.0335 	 17.0335 	 0.117251 	 -0.354605
159 	 13.3865 	 17.3865 	 0.100438 	 -0.329286
160 	 11.2363 	 15.2363 	 0.428418 	 -0.426887
161 	 11.6685 	 15.6685 	 0.369872 	 -0.445122
162 	 11.6156 	 15.6156 	 0.469346 	 -0.347388
163 	 11.6961 	 15.6961 	 0.332333 	 -0.281349
164 	 12.1874 	 16.1874 	 0.263556 	 -0.30247
165 	 11.936 	 15.936 	 0.39359 	 -0.292839
166 	 11.4414 	 15.4414 	 0.445606 	 -0.409324
167 	 12.0383 	 16.0383 	 0.325378 	 -0.377509
168 	 13.1307 	 17.1307 	 0.0528982 	 -0.293558
169 	 12.8798 	 16.8798 	 0.104515 	 -0.361203
170 	 12.8238 	 16.8238 	 0.0834185 	 -0.405201
171 	 13.3877 	 17.3877 	 -0.0101852 	 -0.292983
172 	 13.4186 	 17.4186 	 0.0236005 	 -0.213637
173 	 12.9731 	 16.9731 	 0.028285 	 -0.374586
174 	 13.0079 	 17.0079 	 0.045802 	 -0.330846
175 	 13.3208 	 17.3208 	 0.0729875 	 -0.342703
176 	 13.8716 	 17.8716 	 0.239568 	 -0.388732
177 	 13.7949 	 17.7949 	 0.0622984 	 -0.368585
178 	 13.8255 	 17.8255 	 0.140968 	 -0.395507
179 	 14.2499 	 18.2499 	 0.156396 	 -0.347541
180 	 13.9712 	 17.9712 	 0.0846256 	 -0.381777
181 	 13.9543 	 17.9543 	 0.10236 	 -0.400044
182 	 14.2635 	 18.2635 	 0.157755 	 -0.415103
183 	 14.0102 	 18.0102 	 0.123056 	 -0.351352
184 	 14.011 	 18.011 	 0.187275 	 -0.368103
185 	 13.6728 	 17.6728 	 0.147635 	 -0.418021
186 	 13.7525 	 17.7525 	 0.156483 	 -0.431312
187 	 13.4082 	 17.4082 	 0.0833366 	 -0.463666
188 	 13.7099 	 17.7099 	 0.203272 	 -0.411592
189 	 13.3943 	 17.3943 	 0.200751 	 -0.420971
190 	 13.4468 	 17.4468 	 0.144683 	 -0.458869
191 	 13.432 	 17.432 	 0.156522 	 -0.44671
192 	 13.7198 	 17.7198 	 0.176806 	 -0.565637
193 	 13.6072 	 17.6072 	 -0.0336688 	 -0.463421
194 	 13.4682 	 17.4682 	 0.182112 	 -0.486986
195 	 13.1891 	 17.1891 	 -0.203342 	 -0.358857
196 	 13.5633 	 17.5633 	 0.138081 	 -0.371471
197 	 13.3254 	 17.3254 	 0.0945865 	 -0.372324
198 	 13.5087 	 17.5087 	 0.0615762 	 -0.452286
199 	 13.3554 	 17.3554 	 -0.0814154 	 -0.373087
200 	 13.7823 	 17.7823 	 0.0655141 	 -0.446889
201 	 14.549 	 18.549 	 0.0856463 	 -0.376184
202 	 14.2603 	 18.2603 	 0.105147 	 -0.435017
203 	 13.9105 	 17.9105 	 -0.0560381 	 -0.364828
204 	 13.9239 	 17.9239 	 0.0751296 	 -0.438559
205 	 13.6167 	 17.6167 	 -0.024462 	 -0.366305
206 	 13.8982 	 17.8982 	 -0.0069261 	 -0.466643
207 	 14.4938 	 18.4938 	 0.079851 	 -0.350565
208 	 11.731 	 15.731 	 0.176738 	 -0.531001
209 	 12.7367 	 16.7367 	 0.0546898 	 -0.378496
210 	 12.7447 	 16.7447 	 0.0496914 	 -0.380066
211 	 11.9379 	 15.9379 	 0.214338 	 -0.465468
212 	 12.6239 	 16.6239 	 0.0784866 	 -0.350202
213 	 12.1287 	 16.1287 	 0.19418 	 -0.443937
214 	 12.8639 	 16.8639 	 0.119036 	 -0.36766
215 	 12.6478 	 16.6478 	 0.167512 	 -0.407412
216 	 13.2184 	 17.2184 	 0.0903155 	 -0.432916
217 	 13.3441 	 17.3441 	 0.12975 	 -0.286446
218 	 13.6559 	 17.6559 	 0.131509 	 -0.348932
219 	 13.4319 	 17.4319 	 0.0877443 	 -0.365753
220 	 13.4261 	 17.4261 	 0.143008 	 -0.356896
221 	 13.2856 	 17.2856 	 0.125401 	 -0.338615
222 	 12.9262 	 16.9262 	 0.0993221 	 -0.294792
223 	 13.6599 	 17.6599 	 0.111432 	 -0.435124
224 	 12.6872 	 16.6872 	 0.113391 	 -0.319168
225 	 12.6965 	 16.6965 	 0.09441 	 -0.399136
226 	 13.0061 	 17.0061 	 0.121252 	 -0.347273
227 	 12.9402 	 16.9402 	 0.121805 	 -0.276191
228 	 12.9062 	 16.9062 	 0.146233 	 -0.318064
229 	 13.1623 	 17.1623 	 0.0576735 	 -0.3544
230 	 12.9072 	 16.9072 	 0.0664782 	 -0.355711
231 	 12.8049 	 16.8049 	 0.0921461 	 -0.326729
232 	 12.9485 	 16.9485 	 0.0741733 	 -0.307965
233 	 13.24 	 17.24 	 0.0455584 	 -0.387352
234 	 13.0894 	 17.0894 	 0.13752 	 -0.253556
235 	 12.9601 	 16.9601 	 0.112513 	 -0.335479
236 	 13.1674 	 17.1674 	 0.023629 	 -0.359573
237 	 13.0804 	 17.0804 	 0.112364 	 -0.280287
238 	 13.0381 	 17.0381 	 0.160189 	 -0.269732
239 	 13.4391 	 17.4391 	 0.113035 	 -0.329038
240 	 13.586 	 17.586 	 0.159319 	 -0.432288
241 	 14.108 	 18.108 	 0.171594 	 -0.350716
242 	 14.1269 	 18.1269 	 0.152703 	 -0.418425
243 	 13.8857 	 17.8857 	 0.0919323 	 -0.411408
244 	 14.202 	 18.202 	 0.118219 	 -0.399891
245 	 14.1804 	 18.1804 	 0.109426 	 -0.356191
246 	 14.5867 	 18.5867 	 0.133565 	 -0.276247
247 	 14.0991 	 18.0991 	 0.172011 	 -0.344968
248 	 13.575 	 17.575 	 0.125963 	 -0.367393
249 	 13.4984 	 17.4984 	 0.121266 	 -0.333682
250 	 13.3449 	 17.3449 	 0.1505 	 -0.448692
251 	 13.7951 	 17.7951 	 0.102935 	 -0.355698
252 	 13.6233 	 17.6233 	 0.120952 	 -0.387404
253 	 13.2205 	 17.2205 	 0.124091 	 -0.389123
254 	 13.8407 	 17.8407 	 0.132458 	 -0.372267
255 	 13.6181 	 17.6181 	 0.154152 	 -0.36204
256 	 13.8278 	 17.8278 	 0.121172 	 -0.315797
257 	 13.7979 	 17.7979 	 0.097393 	 -0.350749
258 	 13.5808 	 17.5808 	 0.158335 	 -0.395871
259 	 13.7303 	 17.7303 	 0.15419 	 -0.347034
260 	 13.9509 	 17.9509 	 0.152703 	 -0.286497
261 	 13.5899 	 17.5899 	 0.0285822 	 -0.371482
262 	 13.7821 	 17.7821 	 0.127236 	 -0.294218
263 	 13.9348 	 17.9348 	 0.103746 	 -0.241448
264 	 13.3753 	 17.3753 	 0.134338 	 -0.398546
265 	 12.7191 	 16.7191 	 0.204257 	 -0.353652
266 	 12.8992 	 16.8992 	 0.148687 	 -0.372169
267 	 12.6128 	 16.6128 	 0.146205 	 -0.41023
268 	 12.6845 	 16.6845 	 0.186658 	 -0.355925
269 	 12.7016 	 16.7016 	 0.141039 	 -0.422103
270 	 12.9449 	 16.9449 	 0.115658 	 -0.404699
271 	 12.8587 	 16.8587 	 0.164718 	 -0.334301
272 	 13.0713 	 17.0713 	 0.173538 	 -0.462158
273 	 13.3043 	 17.3043 	 0.110972 	 -0.401738
274 	 13.3005 	 17.3005 	 0.196136 	 -0.344432
275 	 13.5899 	 17.5899 	 0.143711 	 -0.36925
276 	 13.4305 	 17.4305 	 0.1272 	 -0.445756
277 	 13.0738 	 17.0738 	 0.188076 	 -0.342633
278 	 13.0494 	 17.0494 	 0.196559 	 -0.429688
279 	 13.3526 	 17.3526 	 0.114301 	 -0.454514
280 	 12.6074 	 16.6074 	 -0.000881966 	 -0.583443
281 	 13.0984 	 17.0984 	 0.0756352 	 -0.490244
282 	 13.2974 	 17.2974 	 0.0649045 	 -0.519583
283 	 13.0479 	 17.0479 	 -0.0951806 	 -0.414866
284 	 13.5261 	 17.5261 	 0.159686 	 -0.468703
285 	 13.1738 	 17.1738 	 -0.218833 	 -0.268177
286 	 13.1018 	 17.1018 	 0.0122761 	 -0.408721
287 	 13.554 	 17.554 	 0.0374772 	 -0.425563
288 	 13.0549 	 17.0549 	 0.194021 	 -0.447974
289 	 12.7193 	 16.7193 	 0.176937 	 -0.44842
290 	 12.666 	 16.666 	 -0.0145171 	 -0.386854
291 	 12.5161 	 16.5161 	 0.262361 	 -0.612788
292 	 12.3086 	 16.3086 	 0.243348 	 -0.60811
293 	 12.9255 	 16.9255 	 0.177579 	 -0.511498
294 	 12.3807 	 16.3807 	 0.201256 	 -0.455012
295 	 12.6254 	 16.6254 	 0.162616 	 -0.547692
296 	 13.9593 	 17.9593 	 0.0688276 	 -0.431089
297 	 13.9377 	 17.9377 	 0.0378409 	 -0.317779
298 	 13.9353 	 17.9353 	 0.0128017 	 -0.321045
299 	 13.6873 	 17.6873 	 0.10736 	 -0.372376
300 	 13.9907 	 17.9907 	 0.197744 	 -0.338726
301 	 13.6471 	 17.6471 	 0.0991532 	 -0.32864
302 	 13.5904 	 17.5904 	 0.113133 	 -0.334071
303 	 13.6332 	 17.6332 	 0.044222 	 -0.332882
304 	 13.1536 	 17.1536 	 0.162253 	 -0.497065
305 	 13.586 	 17.586 	 0.192103 	 -0.450193
306 	 13.8402 	 17.8402 	 0.159343 	 -0.359693
307 	 14.0256 	 18.0256 	 0.113285 	 -0.344895
308 	 13.3063 	 17.3063 	 0.140013 	 -0.490067
309 	 13.6456 	 17.6456 	 0.153447 	 -0.416128
310 	 13.399 	 17.399 	 0.160609 	 -0.406705
311 	 13.4158 	 17.4158 	 0.100032 	 -0.384382
312 	 13.4749 	 17.4749 	 0.139982 	 -0.48178
313 	 13.6218 	 17.6218 	 0.204609 	 -0.379413
314 	 14.1447 	 18.1447 	 0.101404 	 -0.292297
315 	 14.4764 	 18.4764 	 0.0496348 	 -0.394681
316 	 14.1635 	 18.1635 	 0.0817154 	 -0.329833
317 	 14.1515 	 18.1515 	 0.13208 	 -0.328287
318 	 14.2659 	 18.2659 	 0.10108 	 -0.383971
319 	 13.7467 	 17.7467 	 0.0805951 	 -0.378819
320 	 13.5913 	 17.5913 	 0.166836 	 -0.314746
321 	 13.8061 	 17.8061 	 0.133646 	 -0.330462
322 	 13.7849 	 17.7849 	 0.180489 	 -0.343006
323 	 13.2942 	 17.2942 	 0.132006 	 -0.376299
324 	 13.3739 	 17.3739 	 0.101554 	 -0.4192
325 	 13.6988 	 17.6988 	 0.117352 	 -0.360731
326 	 13.8804 	 17.8804 	 0.130972 	 -0.337016
327 	 14.1279 	 18.1279 	 0.0190264 	 -0.305908
328 	 13.9202 	 17.9202 	 0.137916 	 -0.239516
329 	 13.7612 	 17.7612 	 0.105626 	 -0.259217
330 	 13.985 	 17.985 	 0.157915 	 -0.258235
331 	 14.2747 	 18.2747 	 0.0487701 	 -0.260743
332 	 14.0128 	 18.0128 	 0.0940292 	 -0.297327
333 	 13.7396 	 17.7396 	 0.112432 	 -0.250564
334 	 13.637 	 17.637 	 0.177656 	 -0.252586
335 	 13.3126 	 17.3126 	 0.105851 	 -0.379077
336 	 13.7886 	 17.7886 	 0.102445 	 -0.363493
337 	 13.8231 	 17.8231 	 0.036805 	 -0.372735
338 	 14.1399 	 18.1399 	 0.163029 	 -0.326735
339 	 13.6241 	 17.6241 	 0.0967614 	 -0.344989
340 	 13.691 	 17.691 	 0.17983 	 -0.406742
341 	 13.6395 	 17.6395 	 0.111082 	 -0.400702
342 	 13.6806 	 17.6806 	 0.0709961 	 -0.426999
343 	 14.0231 	 18.0231 	 0.0798466 	 -0.299572
344 	 14.2142 	 18.2142 	 0.102462 	 -0.386777
345 	 14.223 	 18.223 	 0.101636 	 -0.398102
346 	 13.7446 	 17.7446 	 0.0902239 	 -0.348369
347 	 14.5199 	 18.5199 	 0.15329 	 -0.398406
348 	 13.84 	 17.84 	 0.177657 	 -0.377129
349 	 13.6235 	 17.6235 	 0.163462 	 -0.39142
350 	 13.5597 	 17.5597 	 0.240727 	 -0.397763
351 	 13.8433 	 17.8433 	 0.164882 	 -0.408766
352 	 14.4517 	 18.4517 	 0.187107 	 -0.412958
353 	 14.3126 	 18.3126 	 0.161165 	 -0.348501
354 	 14.7701 	 18.7701 	 0.195681 	 -0.317216
355 	 14.2729 	 18.2729 	 0.117746 	 -0.29513
356 	 14.5609 	 18.5609 	 0.118757 	 -0.465238
357 	 14.5129 	 18.5129 	 0.20896 	 -0.519244
358 	 14.4872 	 18.4872 	 0.106798 	 -0.435511
359 	 14.9695 	 18.9695 	 0.115587 	 -0.325587
360 	 13.2529 	 17.2529 	 0.122143 	 -0.456638
361 	 13.5129 	 17.5129 	 0.0571862 	 -0.394832
362 	 13.2405 	 17.2405 	 0.214796 	 -0.418815
363 	 13.3498 	 17.3498 	 0.116658 	 -0.351291
364 	 13.3824 	 17.3824 	 0.205115 	 -0.445792
365 	 13.2479 	 17.2479 	 0.114227 	 -0.490712
366 	 13.0471 	 17.0471 	 0.129545 	 -0.403788
367 	 13.6416 	 17.6416 	 0.190557 	 -0.361632
368 	 13.4097 	 17.4097 	 -0.0155185 	 -0.609376
369 	 13.5857 	 17.5857 	 0.224876 	 -0.545718
370 	 13.5775 	 17.5775 	 0.225623 	 -0.562666
371 	 13.0407 	 17.0407 	 0.215351 	 -0.690161
372 	 13.6809 	 17.6809 	 0.0263163 	 -0.348852
373 	 13.4697 	 17.4697 	 0.11205 	 -0.597359
374 	 13.3308 	 17.3308 	 0.315389 	 -0.84368
375 	 13.6658 	 17.6658 	 -0.0268962 	 -0.497542
376 	 13.1369 	 17.1369 	 0.0687401 	 -0.375354
377 	 12.7912 	 16.7912 	 0.13845 	 -0.32092
378 	 13.0182 	 17.0182 	 0.0977051 	 -0.419452
379 	 12.9031 	 16.9031 	 0.0340051 	 -0.342082
380 	 13.5231 	 17.5231 	 0.0667884 	 -0.303262
381 	 13.1584 	 17.1584 	 -0.0454772 	 -0.30007
382 	 13.1489 	 17.1489 	 -0.0108415 	 -0.30008
383 	 13.5706 	 17.5706 	 0.0541802 	 -0.373368
384 	 14.0589 	 18.0589 	 0.122571 	 -0.368362
385 	 13.8936 	 17.8936 	 0.197754 	 -0.319256
386 	 13.7632 	 17.7632 	 0.139381 	 -0.340668
387 	 13.7361 	 17.7361 	 0.143885 	 -0.317772
388 	 13.7356 	 17.7356 	 0.191264 	 -0.432082
389 	 13.9305 	 17.9305 	 0.0933691 	 -0.354576
390 	 13.7001 	 17.7001 	 0.0905265 	 -0.333972
391 	 13.8788 	 17.8788 	 0.147835 	 -0.314485
392 	 13.5888 	 17.5888 	 0.0544212 	 -0.304538
393 	 14.044 	 18.044 	 0.0853573 	 -0.362445
394 	 13.7253 	 17.7253 	 0.10683 	 -0.376148
395 	 13.507 	 17.507 	 0.137005 	 -0.429975
396 	 13.935 	 17.935 	 0.0820545 	 -0.333718
397 	 14.1386 	 18.1386 	 0.0708903 	 -0.271367
398 	 13.9651 	 17.9651 	 0.0145572 	 -0.292229
399 	 13.7236 	 17.7236 	 0.114902 	 -0.274963
400 	 14.261 	 18.261 	 0.156516 	 -0.374448
401 	 14.6737 	 18.6737 	 0.106508 	 -0.305574
402 	 14.4223 	 18.4223 	 0.116321 	 -0.37503
403 	 14.2383 	 18.2383 	 0.12486 	 -0.316085
404 	 14.3754 	 18.3754 	 0.0953809 	 -0.366515
405 	 14.4428 	 18.4428 	 0.125935 	 -0.379713
406 	 14.4157 	 18.4157 	 0.136926 	 -0.345475
407 	 14.7774 	 18.7774 	 0.148398 	 -0.325162
408 	 13.0974 	 17.0974 	 0.0555191 	 -0.34868
409 	 12.8674 	 16.8674 	 0.0941126 	 -0.362296
410 	 13.03 	 17.03 	 0.0455628 	 -0.324947
411 	 12.9159 	 16.9159 	 0.112709 	 -0.311102
412 	 13.2561 	 17.2561 	 0.147155 	 -0.2764
413 	 13.3249 	 17.3249 	 0.128782 	 -0.267589
414 	 12.9988 	 16.9988 	 0.1178 	 -0.269375
415 	 13.5851 	 17.5851 	 0.0833648 	 -0.376216
416 	 12.727 	 16.727 	 0.0671659 	 -0.379172
417 	 13.0682 	 17.0682 	 0.111912 	 -0.368403
418 	 12.7276 	 16.7276 	 0.167082 	 -0.362592
419 	 12.4942 	 16.4942 	 0.164097 	 -0.334833
420 	 12.6766 	 16.6766 	 0.112062 	 -0.392365
421 	 12.7211 	 16.7211 	 0.204847 	 -0.398786
422 	 12.7161 	 16.7161 	 0.126317 	 -0.430978
423 	 12.9056 	 16.9056 	 0.129061 	 -0.359199
424 	 12.8796 	 16.8796 	 0.0865086 	 -0.39234
425 	 12.7726 	 16.7726 	 0.151882 	 -0.358267
426 	 13.2563 	 17.2563 	 0.0588262 	 -0.378059
427 	 12.6658 	 16.6658 	 0.0565007 	 -0.426259
428 	 12.9346 	 16.9346 	 0.130041 	 -0.406825
429 	 12.7177 	 16.7177 	 0.117194 	 -0.393009
430 	 12.9377 	 16.9377 	 0.073325 	 -0.453263
431 	 12.8226 	 16.8226 	 0.0958435 	 -0.32929
432 	 12.1637 	 16.1637 	 0.166696 	 -0.456669
433 	 12.605 	 16.605 	 0.205578 	 -0.382117
434 	 12.7779 	 16.7779 	 0.127055 	 -0.402739
435 	 12.8072 	 16.8072 	 0.161417 	 -0.347374
436 	 12.7648 	 16.7648 	 0.17444 	 -0.387334
437 	 13.1501 	 17.1501 	 0.158957 	 -0.432644
438 	 12.8822 	 16.8822 	 0.163808 	 -0.389875
439 	 13.1077 	 17.1077 	 0.125998 	 -0.279776
440 	 13.5773 	 17.5773 	 0.0395115 	 -0.457074
441 	 13.6252 	 17.6252 	 -0.0568252 	 -0.269865
442 	 13.7812 	 17.7812 	 0.118808 	 -0.275934
443 	 13.8927 	 17.8927 	 0.0211757 	 -0.405547
