 1 5    0.117802       0.10653          0
 1 6    0.136128       0.106268         0
 1 7    0.11464        0.0659147        0
 1 8    0.0243756      0                0
 1 9    0              0                0.13007
 1 10   -0.137555      0.0579172        0.04103
 1 11   -0.0974965     0.0148081        0.045809
 1 12   -0.0399777     0.0410814        0.0011796
 1 13   -0.0442868     0.0439905        0.0054073
 1 14   -0.0699635     0.0370807        0.0058387
 1 15   -0.0105566     0.0309684        0.019397
 1 16   0.023305       0.0356801        -0.011675
 1 17   -0.0224293     0.0135659        -0.0068094
 1 18   -0.0533543     0.0251639        0.0032647
 1 19   -0.0976411     0.00906802       0.0072773
 1 20   -0.0604546     0.0218755        0.033221
 1 21   -0.0299774     0.0193783        0.0041474
 1 22   -0.0190794     0.00393965       0.010171
 1 23   -0.00277456    0.0223072        0.0058412
 1 24   -0.0730802     0.0267084        0.035906
 1 25   -0.0710728     0.00853233       0.0055242
 1 26   -0.0866385     0.0166128        0.005629
 1 27   -0.0277057     0.00430342       -0.001626
 1 28   -0.0814594     0.00559979       -0.0052609
 1 29   -0.0508933     0.0109841        0.0038605
 1 30   -0.0607316     0.0197573        0.0075184
 1 31   -0.0153919     0.0161838        -0.0037518
 1 32   -0.0606818     0.00902267       -0.0047938
 1 33   -0.0897792     0.00467723       0.067873
 1 34   -0.00810671    0.00639076       0.047552
 1 35   -0.0507946     0.0111691        0.012895
 1 36   -0.0259239     0.000708115      0.014674
 1 37   -0.0758374     0.00318183       0.018723
 1 38   -0.0125329     0.00286622       0.041203
 1 39   -0.0597154     0.00484288       0.021553
 1 40   -0.00562054    0.00283723       0.016887
 1 41   -0.0876081     0.000461494      0.032456
 1 42   0.025456       -0.00849202      -0.00025922
 1 43   -0.00310606    -0.00287253      0.010508
 1 44   -0.0818103     -0.00865194      0.005793
 1 45   0.0287155      0.00989917       0.016685
 1 46   -0.076536      -0.00468717      0.02186
 1 47   0.0366799      0.00244995       0.011938
 1 48   -0.00180261    0.00266595       0.018628
 1 49   -0.0125087     0.00440065       0.021746
 1 50   -0.0675134     -0.000774131     0.027279
 1 51   -0.00908624    0.00891674       0.0075491
 1 52   0.019503       -0.0110903       0.056817
 1 53   0.00417178     0.00667488       0.0083187
 1 54   -0.0828145     0.000382179      0.023834
 1 55   0.0375664      0.013852         0.014446
 1 56   -0.0136318     0.00106679       0.057961
 1 57   -0.000336477   -0.00144867      0.0091604
 1 58   -0.056442      0.00303195       0.031327
 1 59   0.0634999      0.00234922       0.0033634
 1 60   -0.0264494     -0.000123241     0.021971
 1 61   -0.032919      0.00492792       0.053603
 1 62   -0.0921456     0.0112421        0.072054
 1 63   0              0                0
 1 64   0              0                0
 1 65   0              0                0
 1 66   0              5.54465e-319     0
 1 67   0              2.19368e-316     0
 1 68   0              6.91844e-310     0
 1 69   0              0                0
 1 70   0.0188865      0.0128684        0.031912
 1 71   0.0831421      0.0060104        0.01587
 1 72   0.0575168      0.0119486        0.042267
 1 73   0.0369416      0.00592671       0.020636
 1 74   0.0543972      0.00150688       0.013879
 1 75   0.0632728      0.0100756        0.017286
 1 76   -0.0078284     0.00767113       0.012195
 1 77   -0.0014877     -0.00322369      0.026571
 1 78   0.0385691      0.0134446        0.023672
 1 79   0.0208012      -0.00365967      0.0009847
 1 80   0.0298313      -0.001298        0.00017258
 1 81   0.0614827      0.00531579       0.0088077
 1 82   -0.0159044     -0.00102751      0.022951
 1 83   0.0406612      0.00607962       0.0069875
 1 84   0.029078       -0.000552783     0.0056858
 1 85   0.0555621      0.00704067       0.0050485
 1 86   0.0212681      -0.00511286      0.0037518
 1 87   -0.00589989    0.00333142       0.015243
 1 88   0.0818007      0.000266332      0.0085011
 1 89   0.0147787      0.00452454       0.02006
 1 90   0.0264731      -0.00171472      0.018446
 1 91   0.0129702      -0.00258758      0.0022845
 1 92   0.0458666      -0.0110959       -0.013802
 1 93   0.0394495      -0.00452911      0.00032433
 1 94   0.0279098      -0.00699604      0.0033398
 1 95   0.0350365      -0.00522313      0.010941
 1 96   0.0953079      -0.00833923      -0.021581
 1 97   0.108551       -0.00231052      -0.014606
 1 98   0.0876114      0.000890263      -0.0024677
 1 99   0.0719046      -0.00156019      -0.014112
 1 100  0.108923       -0.0144133       -0.01124
 1 101  0.040054       -0.00797393      -0.015962
 1 102  0.0987335      -0.00347278      -0.026623
 1 103  0.0569381      -0.00807961      -0.0056534
 1 104  0.101648       -0.00239899      -0.030005
 1 105  0.0443166      -0.00700518      -0.027825
 1 106  0.0373867      -0.0215264       -0.042375
 1 107  -0.000191952   -0.0255536       0.013668
 1 108  0.041092       -0.0199222       -0.014842
 1 109  -0.00858218    -0.0261063       -0.030677
 1 110  -0.0462901     -0.0282877       -0.034904
 1 111  -0.0158485     -0.0258073       -0.051049
 1 112  0.0269811      -0.0702358       -0.056232
 1 113  -0.119674      -0.0748266       0.064142
 1 114  -0.0445294     -0.0837527       0.0079772
 1 115  -0.162285      -0.104159        0
 1 116  -0.162235      -0.0962761       0
 1 117  -0.137742      -0.0545931       0
 1 118  0              0                0
 1 119  0              0                0
 1 120  0              0                0
 1 121  0              2.19368e-316     0
 1 122  0              6.91844e-310     0
 2 1    0              0                0
 2 2    0              0                0
 2 3    0              0                0
 2 4    0              0                0
 2 5    0              0                0
 2 6    0.124004       0.0900445        0
 2 7    0.0260162      0.0683539        0
 2 8    0.074857       0.0504809        0
 2 9    0              0.0285935        0.076598
 2 10   0.0015349      0.0319421        0.015405
 2 11   -0.104032      0.0329185        0.024629
 2 12   -0.0581776     0.0504326        0.026885
 2 13   -0.0579411     0.0322711        0.023503
 2 14   -0.0455564     0.025923         0.0091511
 2 15   -0.021317      0.0302272        0.0024775
 2 16   -0.0604925     0.0354265        0.016893
 2 17   -0.124811      0.0209093        0.017707
 2 18   0.0299535      0.0214831        -0.0019163
 2 19   -0.058919      0.0148729        0.0075455
 2 20   -0.0254474     0.0183486        0.00026958
 2 21   -0.119491      0.0194997        0.031416
 2 22   -0.0662029     0.0136337        0.032591
 2 23   -0.0266047     0.012391         0.016298
 2 24   -0.0744136     0.0193743        0.019601
 2 25   -0.0744005     0.0122501        0.029822
 2 26   -0.03171       0.00861652       0.010311
 2 27   -0.0625667     0.0117842        0.026735
 2 28   -0.060346      0.00774191       0.012095
 2 29   -0.111188      0.00491894       0.024627
 2 30   -0.0875216     0.0149717        0.019883
 2 31   -0.122458      0.0139847        0.023836
 2 32   -0.0902041     0.00868536       0.014958
 2 33   -0.0420274     0.0117571        0.032242
 2 34   -0.057912      0.00378926       0.0018238
 2 35   -0.0743716     0.00893087       0.015131
 2 36   -0.0837842     0.00299798       0.021417
 2 37   -0.0820561     0.00523885       0.02377
 2 38   -0.051932      0.00265037       0.027558
 2 39   -0.0112106     0.00365486       0.012964
 2 40   -0.0619265     -0.000598847     0.026782
 2 41   -0.0106442     0.000365903      0.0024849
 2 42   -0.113762      -0.00379625      0.033153
 2 43   -0.000518652   -0.0028538       0.028255
 2 44   -0.0391356     -0.0126187       0.018226
 2 45   -0.0579705     0.00635773       0.042045
 2 46   -0.0865937     0.00111389       0.029178
 2 47   -0.0522345     0.00369849       0.038272
 2 48   -0.0114823     0.000734932      0.029664
 2 49   -0.018435      0.00463169       0.052438
 2 50   -0.00581       -0.00378441      0.017149
 2 51   -0.071253      0.00985544       0.031391
 2 52   -0.0217808     -0.00423603      0.02456
 2 53   -0.0890608     0.000641504      0.032989
 2 54   -0.0892459     -0.00066537      0.026737
 2 55   -0.0534068     0.0114768        0.032398
 2 56   -0.0250922     0.00757617       0.02988
 2 57   -0.0318188     -0.00262513      0.031867
 2 58   0.00104504     -0.000941026     0.025939
 2 59   -0.0701342     0.00541332       0.042964
 2 60   -0.0150762     -0.00232474      0.022762
 2 61   -0.00336446    0.00436208       0.029589
 2 62   -0.00329538    0.00702243       0.010937
 2 63   0              0                0
 2 64   0              5.49722e-319     0
 2 65   0              2.19368e-316     0
 2 66   0              6.91844e-310     0
 2 67   0              0                0
 2 68   0              0                0
 2 69   0              0                0
 2 70   0.0604078      0.0201169        0.020097
 2 71   -0.0272307     0.00391828       0.046159
 2 72   -0.0561028     0.00539334       0.047464
 2 73   -0.00862992    0.00260856       0.040891
 2 74   -0.00498465    -0.000222504     0.019111
 2 75   0.0458645      -0.000377677     0.027981
 2 76   -0.0123546     0.00964534       0.028805
 2 77   0.0519693      -0.00133475      0.029851
 2 78   0.0428815      0.00198744       0.028649
 2 79   0.0142351      0.00374005       0.023731
 2 80   0.00120115     -0.00765003      0.016443
 2 81   -0.0386817     0.00527441       0.0384
 2 82   -0.00141756    0.00104596       0.028321
 2 83   0.0602652      0.00659514       0.00069408
 2 84   -0.063454      0.00149375       0.03178
 2 85   -0.0110115     0.00854921       0.033715
 2 86   -0.0517105     -0.00222879      0.033263
 2 87   0.0358826      0.00102321       0.01399
 2 88   0.064734       -0.00167672      0.016477
 2 89   0.00163483     -0.00366026      0.020215
 2 90   0.0162282      0.00757091       0.024692
 2 91   0.0513537      -0.00104308      0.013333
 2 92   0.0157334      -0.00497005      0.022215
 2 93   0.0581844      -0.00616652      0.0037671
 2 94   0.00136391     -0.00398957      0.017576
 2 95   -0.0413474     -0.00549785      0.030681
 2 96   0.0313271      -0.00263896      0.0092388
 2 97   0.0732668      -0.00520735      -0.0035677
 2 98   0.0592001      -0.0108947       0.016546
 2 99   -0.00186347    0.00387727       0.022028
 2 100  0.0280205      -0.0114095       0.011681
 2 101  0.0649735      -0.0166421       -0.0073704
 2 102  0.0425318      0.000108938      -0.0042435
 2 103  0.0369491      -0.0121424       0.015457
 2 104  0.0303188      -0.00921056      -0.015952
 2 105  0.0323787      -0.00414065      -0.022216
 2 106  0.0159057      -0.0206224       -0.027916
 2 107  0.0981149      -0.0309168       -0.049177
 2 108  0.0317603      -0.0389734       -0.061793
 2 109  -0.0742298     -0.0259877       -0.016696
 2 110  -0.110715      -0.0214818       -0.015107
 2 111  -0.0711297     -0.0268453       -0.032512
 2 112  -0.0978308     -0.0574712       0
 2 113  -0.111455      0                -0.00044839
 2 114  -0.067495      -0.0895798       0.060342
 2 115  -0.0459652     -0.0759541       0
 2 116  -0.0865957     -0.0834785       0
 2 117  -0.150852      -0.0865511       0
 2 118  0              0                0
 2 119  0              0                0
 2 120  0              0                0
 2 121  0              0                0
 2 122  0              0                0
 3 1    0              0                0
 3 2    0              0                0
 3 3    0              0                0
 3 4    0              0                0
 3 5    0.184143       0.0896416        0
 3 6    0              0                0
 3 7    0.088524       0.0249157        0
 3 8    0              0                0
 3 9    -0.0235308     0.0705862        0.033421
 3 10   -0.0102132     0.0236476        -0.011766
 3 11   0.0156073      0.0244764        0.003303
 3 12   0.0330654      0.0269558        0.0097718
 3 13   -0.0263197     0.0375619        -0.012236
 3 14   -0.0913472     0.0393325        -0.021375
 3 15   -0.084578      0.0400225        0.011661
 3 16   -0.0274718     0.0220357        0.0032698
 3 17   -0.106241      0.0196045        0.0030325
 3 18   -0.0259914     0.0244297        0.0018368
 3 19   -0.111157      0.0248416        -0.014428
 3 20   -0.103187      0.0211316        0.014812
 3 21   -0.00617408    0.0071636        0.01462
 3 22   -0.113548      0.022757         0.0078239
 3 23   -0.0736407     0.0261729        0.004766
 3 24   -0.00968256    0.0182578        0.017923
 3 25   -0.104044      0.0127179        0.0066969
 3 26   0.0257225      0.00346088       0.0082544
 3 27   -0.0672579     0.0173601        0.012011
 3 28   -0.115113      0.0113374        0.0072785
 3 29   -0.0765377     0.0114478        0.013286
 3 30   -0.00701151    0.00750946       0.022616
 3 31   0.010469       -0.00377816      0.02666
 3 32   -0.0177469     0.0131718        0.0051929
 3 33   -0.0922915     0.0100053        0.016217
 3 34   -0.0984032     0.0142084        0.026114
 3 35   -0.015769      -0.00101856      0.031435
 3 36   -0.0766518     0.00870126       0.017352
 3 37   -0.0580288     0.00225875       -0.0016755
 3 38   -0.0819652     0.0146432        0.030321
 3 39   -0.0564887     0.00776521       0.018768
 3 40   -0.100564      0.0183723        0.026799
 3 41   -0.0936703     0.00105143       0.0071822
 3 42   -0.127714      0.00728165       0.024997
 3 43   -0.0559452     0.00207733       0.021154
 3 44   -0.101716      0.00891801       0.067508
 3 45   -0.0469197     0.00618044       0.030555
 3 46   -0.0668309     -0.00421415      0.021797
 3 47   -0.0452658     0.00628248       0.027757
 3 48   -0.0670826     0.0165681        0.059238
 3 49   -0.0323301     0.00693462       0.026124
 3 50   -0.0716679     0.0105223        0.012686
 3 51   0.0478618      -0.00912602      0.010752
 3 52   -0.111698      0.00422255       0.034288
 3 53   -0.0240177     -0.00953298      0.033062
 3 54   -0.0138317     -0.00669486      0.0063699
 3 55   0.00307582     0.00810444       0.022484
 3 56   -0.0854858     0.000407239      0.033704
 3 57   -0.0367906     -0.00209532      -0.0039601
 3 58   0.0161535      0.00127075       0.024142
 3 59   -0.0231074     -0.00563292      0.02077
 3 60   0.00896624     0.00483011       -0.0053965
 3 61   -0.0216319     0.00824369       0.022756
 3 62   0              5.44979e-319     0
 3 63   0              2.19368e-316     0
 3 64   0              6.91844e-310     0
 3 65   0              0                0
 3 66   0              0                0
 3 67   0              0                0
 3 68   0              5.44742e-319     0
 3 69   0.0671386      0.0259855        0.0076219
 3 70   0.022185       0.00548957       0.012843
 3 71   -0.00637917    -0.00304904      0.018112
 3 72   0.0275757      0.00016424       0.064726
 3 73   -0.0147151     -0.000194731     0.011879
 3 74   -0.0142211     0.00131944       0.003889
 3 75   0.0111642      0.00993331       0.016043
 3 76   0.0893278      -0.00686155      0.009167
 3 77   -0.0346891     0.00883705       -0.0014261
 3 78   0.0708768      0.0091033        0.025545
 3 79   -0.0727917     -0.00265322      0.0037848
 3 80   0.0202529      -0.0054866       -0.0016684
 3 81   0.0585454      -0.00816601      -0.0024561
 3 82   0.0524261      -0.0022505       0.0040297
 3 83   0.033666       -0.00557528      -0.00099897
 3 84   0.0662684      -0.0144203       0.0034402
 3 85   0.113319       -0.0117604       0.004798
 3 86   -0.00142681    -0.00651555      0.00011698
 3 87   0.0137841      0.00157838       0.0057121
 3 88   0.00149289     -0.00120144      0.0078311
 3 89   0.083886       -0.00559774      -0.002765
 3 90   0.0623734      -0.00658282      -0.0024378
 3 91   0.0627201      -0.00737338      -0.0065409
 3 92   0.0211846      -0.00670839      -0.0067347
 3 93   0.0568154      -0.00561911      -0.0027194
 3 94   0.0521984      -0.0205359       -0.0039515
 3 95   0.0654148      -0.010939        0.01324
 3 96   -0.0570911     0.00159104       0.0027262
 3 97   0.02266        -0.00120093      -0.0028481
 3 98   0.101872       -0.00485916      -0.0095891
 3 99   0.132118       -0.0172979       0.0010923
 3 100  -0.029173      -0.000448413     -0.017956
 3 101  0.0409297      -0.00327104      -0.029652
 3 102  0.0485975      -0.00585588      -0.028738
 3 103  0.0200532      -0.010134        -0.022507
 3 104  0.0318429      -0.000844011     -0.028285
 3 105  0.0757476      -0.0181793       -0.03801
 3 106  -0.0308144     -0.00866153      -0.053907
 3 107  -0.150003      -0.010255        -0.039698
 3 108  0.0184814      -0.0218237       -0.048415
 3 109  0.0574612      -0.054421        -0.033883
 3 110  -0.00230891    -0.0671991       -0.036937
 3 111  -0.0246078     -0.0740247       -0.0052521
 3 112  0              0                -0.10639
 3 113  -0.0951398     -0.087537        0.055762
 3 114  -0.150112      -0.0693626       0
 3 115  -0.113972      -0.0860641       0
 3 116  -0.0442432     -0.0722798       0
 3 117  0              0                0
 3 118  0              0                0
 3 119  0              0                0
 3 120  0              0                0
 3 121  0              0                0
 3 122  0              5.42608e-319     0
 4 1    0              2.19368e-316     0
 4 2    0              0                0
 4 3    0              0                0
 4 4    0              0                0
 4 5    0              0                0
 4 6    0.179937       0.129814         0
 4 7    0.16678        0.103782         0
 4 8    0.132006       0.0857899        -0.00068281
 4 9    0.0838186      0.0589411        0.038053
 4 10   0.088979       0.0679074        0.0091563
 4 11   0.0890914      0.0570929        0.01581
 4 12   0.0298421      0.062381         0.011299
 4 13   0.0298172      0.0725729        0.0071901
 4 14   0.051646       0.0599038        0.025332
 4 15   0.0479288      0.0566638        0.0084019
 4 16   -0.0324781     0.0583138        0.0074508
 4 17   -0.0175559     0.0554535        0.0066086
 4 18   -0.00492165    0.064676         0.0015129
 4 19   0.139836       0.0495001        0.012555
 4 20   0.0515525      0.0438927        0.01775
 4 21   -0.0160046     0.0483957        -0.014215
 4 22   -0.00868013    0.0604899        -0.0074989
 4 23   -0.0526189     0.0479548        -0.0014557
 4 24   -0.0776125     0.0452391        0.0022027
 4 25   0.0563879      0.022966         -0.0078082
 4 26   -0.0927165     0.0307161        0.019602
 4 27   0.0684274      0.0199718        -0.014179
 4 28   -0.0646718     0.0345952        -0.026118
 4 29   0.0582804      0.0244474        -0.034375
 4 30   -0.0901697     0.0315472        -0.017746
 4 31   0.149593       0.0139854        -0.030279
 4 32   -0.0804006     0.0147869        -0.012209
 4 33   -0.000171446   0.0235478        -0.017603
 4 34   -0.00975293    0.0215535        -0.0080072
 4 35   0.0831057      0.0161457        -0.032731
 4 36   -0.0520883     0.0253229        -0.033403
 4 37   -0.0659955     0.0173557        -0.023922
 4 38   -0.0090391     0.0171033        -0.035012
 4 39   -0.0444641     0.00517387       -0.065098
 4 40   0.0044808      0.0107018        -0.031285
 4 41   -0.0108789     -0.0028841       -0.040665
 4 42   -0.0228399     0.0163765        -0.024271
 4 43   0.0531706      0.00983995       -0.029649
 4 44   0.081551       0.0036602        -0.035409
 4 45   0.0427879      0.00443197       -0.051875
 4 46   0.0328837      0.0117367        -0.038497
 4 47   0.00778257     0.0183971        -0.029927
 4 48   0.00198399     0.00862582       -0.03765
 4 49   -0.0106686     0.0187945        -0.049748
 4 50   0.0693466      -0.00596173      -0.053373
 4 51   0.0325797      0.0200332        -0.020776
 4 52   -0.00236064    0.00609499       -0.055258
 4 53   0.00364205     0.0100048        -0.053829
 4 54   -0.0236961     0.0108003        -0.021401
 4 55   0.0816294      -0.00801033      -0.044759
 4 56   0.0637149      -0.00955866      -0.044596
 4 57   -0.00252229    0.0121085        -0.003958
 4 58   -0.10251       0.00461656       -0.013917
 4 59   -0.108017      0.00532439       -0.0027945
 4 60   0.0485227      0.00519463       0.0039799
 4 61   -0.165232      0.0218349        -0.029418
 4 62   0              0                0
 4 63   0              0                0
 4 64   0              0                0
 4 65   0              0                0
 4 66   0              5.39999e-319     0
 4 67   0              2.19368e-316     0
 4 68   0              6.91844e-310     0
 4 69   0.0269914      0.0273862        0.039746
 4 70   -0.0213639     0.00620417       -0.025688
 4 71   0.0377236      0.0114253        -0.023577
 4 72   -0.0481124     0.00813147       -0.033484
 4 73   -0.0377738     0.0131703        -0.034035
 4 74   -0.0088662     0.00432323       -0.041534
 4 75   0.0194273      0.00646466       -0.023929
 4 76   -0.0447413     0.00120105       -0.010988
 4 77   -0.0210034     0.0118077        -0.010198
 4 78   -0.0533792     0.00979232       -0.0030844
 4 79   0.157914       -0.017562        0.0062203
 4 80   0.0818869      -0.0178043       -0.0013707
 4 81   0.0351704      -0.00285693      -0.007285
 4 82   -0.0105626     0.00429988       -0.0040207
 4 83   0.0188586      -0.00895734      -0.0038672
 4 84   0.0656789      0.00134983       -0.0014308
 4 85   0.0323282      -0.0111798       -0.006098
 4 86   0.0815106      6.82801e-05      0.0069192
 4 87   -0.00660791    -0.00405941      -0.002184
 4 88   -0.000370571   0.00226342       0.006791
 4 89   -0.0360532     -0.00399798      -0.0025841
 4 90   0.00215394     -0.00361242      0.0014894
 4 91   0.0194937      -0.017166        -0.0063252
 4 92   0.0389275      -0.00841594      0.0024187
 4 93   0.0184871      -0.0111344       0.019481
 4 94   0.0371699      -0.0027906       0.0052368
 4 95   0.0297022      -0.0096929       -0.0061221
 4 96   0.0123475      -0.000756127     0.0032889
 4 97   0.0201804      0.000905851      0.010108
 4 98   0.0942524      0.00163046       0.0040815
 4 99   0.14038        0.00412406       0.0046801
 4 100  0.107605       -0.004851        -0.0011176
 4 101  0.0606192      -0.00186453      0.00086042
 4 102  0.0543032      0.0020817        0.0076545
 4 103  0.0287197      -0.00863652      0.010612
 4 104  -0.000976384   0.00869315       0.0021098
 4 105  -0.0735055     0.0194316        0.0090927
 4 106  0.0447024      -0.00597797      0.0061504
 4 107  -0.0873942     0.00915374       -0.020274
 4 108  -0.0558994     -0.00111116      0.01372
 4 109  -0.0463572     -0.00332033      0.0014243
 4 110  -0.0632972     -0.0256859       0.053725
 4 111  -0.1075        -0.0158711       0.034156
 4 112  -0.0174368     -0.0389294       0.045284
 4 113  -0.00703658    -0.0388509       0.06446
 4 114  -0.0667491     0.000787326      0.061825
 4 115  -0.0606438     -0.0708972       0
 4 116  0.000682445    -0.0361345       0
 4 117  0              0                0
 4 118  0              0                0
 4 119  0              0                0
 4 120  0              0                0
 4 121  0              2.19368e-316     0
 4 122  0              6.91844e-310     0
 5 1    0              0                0
 5 2    0              0                0
 5 3    0              0                0
 5 4    0              0                0
 5 5    0              0                0
 5 6    0.100197       0.0773709        0
 5 7    0.164823       0.100866         0
 5 8    0.0788183      0.101345         0.018388
 5 9    0              0.110428         0.043202
 5 10   -0.0531549     0.0965139        0.031486
 5 11   0.0718187      0.0768392        0.021299
 5 12   -0.0286495     0.0654063        0.05968
 5 13   0.0906756      0.0627466        -0.0041123
 5 14   -0.0303928     0.0695272        0.032828
 5 15   0.0156814      0.0651308        0.02051
 5 16   -0.0054834     0.0558671        0.024133
 5 17   0.0681627      0.0467625        0.00079522
 5 18   0.042152       0.0480917        0.016717
 5 19   0.0526167      0.0585554        0.019648
 5 20   -0.0119188     0.055566         0.028084
 5 21   -0.000511821   0.0449628        0.020787
 5 22   0.0982079      0.0446415        0.0089823
 5 23   0.0593235      0.0429458        -0.0043709
 5 24   0.0257529      0.0334927        0.00080796
 5 25   0.00910918     0.0391811        -0.0030738
 5 26   -0.00281106    0.03188          -0.0012233
 5 27   -0.0435098     0.0248771        0.011393
 5 28   0.0118181      0.0229095        -0.015558
 5 29   0.0103333      0.036644         -0.021826
 5 30   -0.00754145    0.0202975        -0.019449
 5 31   0.0325947      0.0286914        -0.029115
 5 32   -0.0193265     0.0177093        -0.0103
 5 33   -0.0413476     0.0113735        0.0049083
 5 34   -0.0459272     0.029702         -0.017347
 5 35   -0.0329511     0.0322322        -0.023601
 5 36   -0.0217479     0.0239649        -0.017548
 5 37   0.0272402      0.0197374        -0.043949
 5 38   -0.092954      0.00860163       -0.02265
 5 39   0.0214132      0.0233247        -0.042005
 5 40   -0.0037638     0.00457182       -0.048075
 5 41   -0.0563341     0.0112902        -0.020008
 5 42   -0.0467881     0.00798817       -0.055511
