-0.00238647 3.31313 -985.393 58914.3 0 -2.09636 131.614 -1053.8 3329 1.29184 22.4226 90.7597 -574.452 
-0.0148884 8.85868 -1551.04 75620.8 0 -2.0702 129.587 -994.609 2893.28 1.38414 21.6296 85.7936 -538.585 
-0.0112746 6.91771 -1295.69 68305.6 0 -2.02733 127.787 -992.696 2990.07 1.27114 22.2822 89.6841 -563.921 
-0.0101966 6.50863 -1220.73 64898.6 0 -2.09273 131.522 -1028.42 3066.08 1.35385 22.0912 87.7382 -559.823 
-0.0149293 8.5892 -1408.43 71162.5 0 -2.0685 131.672 -1074.91 3475.9 1.23791 22.5006 92.0045 -575.304 
-0.0141475 8.46465 -1491.6 76212.1 0 -2.09153 133.613 -1104.02 3634.25 1.29955 22.351 89.7966 -570.115 
-0.0140776 8.13584 -1338.91 68896.9 0 -2.04905 130.012 -1031.15 3190.56 1.25315 22.516 92.0089 -577.742 
-0.0141057 8.5451 -1534.86 79552.2 0 -2.0996 135.006 -1128.35 3761.55 1.30038 22.5332 89.3965 -576.409 
-0.0136717 7.75874 -1341.26 71816.2 0 -2.08075 134.48 -1153.16 3994.06 1.19678 22.7264 93.6979 -584.898 
-0.0122552 7.48868 -1361.21 72655.2 0 -2.10587 134.682 -1104.73 3550.19 1.30595 22.3891 90.0818 -573.094 
-0.00973231 6.10465 -1150.68 64949.3 0 -2.09545 134.71 -1146.09 3920.34 1.24518 22.4233 91.6976 -572.453 
-0.0126962 7.47215 -1304.28 70459 0 -2.11163 136.714 -1194.54 4234.93 1.19886 22.8414 94.5653 -591.846 
-0.0130869 7.92203 -1438 78621.9 0 -2.10377 137.773 -1219.02 4381.82 1.24404 22.5082 92.1816 -576.88 
-0.0155273 9.06468 -1589.48 82628.3 0 -2.08016 135.198 -1162.85 4043.83 1.22182 22.7012 92.8551 -584.454 
-0.00948746 5.76964 -1095.76 64993.6 0 -2.1234 138.352 -1228.97 4437.07 1.23358 22.6697 93.1611 -584.863 
-0.00973799 6.20661 -1201.93 70237 0 -2.13661 139.399 -1226.5 4343.77 1.30038 22.4184 90.4858 -574.963 
-0.01165 7.08572 -1306.15 75179.9 0 -2.11908 139.411 -1239.2 4446.74 1.27428 22.4217 91.4424 -575.389 
-0.0132811 8.08528 -1467.38 82559.4 0 -2.14651 142.208 -1282.44 4659.76 1.33052 22.1471 89.4432 -564.851 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
-0.0158009 9.37469 -1721.92 98925.8 0 -2.04051 139.396 -1279.33 4830.65 1.22642 23.2009 94.4167 -609.522 
-0.0164665 9.77028 -1768.18 96650.1 0 -2.08887 140.833 -1306.65 4967.85 1.23353 22.5919 92.5049 -580.121 
-0.0108916 6.89407 -1316.61 76103.8 0 -2.10684 138.69 -1233.81 4467.29 1.22381 23.0045 94.0433 -599.958 
-0.0168373 9.90762 -1785.62 97058.9 0 -2.07793 139.674 -1275.31 4764.03 1.22439 22.854 93.6167 -592.884 
-0.0141549 8.36714 -1478.27 78614.7 0 -2.10366 136.563 -1172.9 4043.7 1.2627 22.5046 91.9195 -578.378 
